episode,step,reward,app_id,model_name,strategy_name,chosen_mode,with_explanation,true_label,predicted_class,predicted_correct,p_predicted,p_class_0,p_class_1,decision_boundary,decision_boundary_bin,decision_noise,memory_recall_threshold,opportunity_cost,prob_correct,pred_time,recent_prob_correct_history,recent_pred_time_history,reward_without_illegal_penalty,n_selected_features,illegal_action,info_access_mode,info_simulation_sample_count,info_retrieval_candidate_count,info_ddm_a,info_ddm_s,info_ddm_Tnd,info_avg_p_up,info_avg_time,selected_features,selected_feature_slots,feature_order,feature_0_selected,feature_1_selected,feature_2_selected,feature_3_selected,feature_4_selected,feature_5_selected,slot_0_selected,slot_1_selected,slot_2_selected,slot_3_selected,slot_4_selected,slot_5_selected,info_ddm_p_up,info_ddm_rt_dec,info_ddm_v,info_ops_count,sweep_parameter,sweep_value,info_retrieval_rt_sum,info_read_time_sum,info_ddm_rt_mean,info_total_time,info_decision_p1,info_decision_v_ratio_mean,info_n_feature_beliefs,info_read_time,info_retrieve_time,info_decision_time,info_expected_time,info_path_categorical_decisions,info_path_numeric_decisions,info_path_top_leaf,info_path_top_leaf_count,info_path_n_leaves_reached,info_refresh_feature_count,info_refresh_thr_key_count
17,33,0.4903125,mushrooms,mlp,dt_traversal,retrieve,False,1,0,False,0.5,0.5,0.5,0.6,0,0.45,0.5,0.01,0.5,0.96875,"0.8125,0.9375,1,1,0.5","13.3976,20.5262,20.5262,20.5262,0.96875",0.4903125,0,False,retrieve,16.0,,0.6,0.45,0.5,,,,,"4,3,5,1,0,2",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,0.0,0.96875,0.0,0.96875,0.0,0.0,,,,15.0,0.0
17,34,0.7947382228365012,mushrooms,mlp,dt_traversal,retrieve,True,0,0,True,1.0,1.0,0.0,1.5,3,0.45,0.5,0.01,1.0,20.526177716349874,"0.9375,1,1,0.5,1","20.5262,20.5262,20.5262,0.96875,20.5262",0.7947382228365012,0,False,read,16.0,,1.5,0.45,0.5,,,,,"4,3,5,1,0,2",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,6.0,0.0,14.526177716349876,20.526177716349874,0.0,32.0,2.0,16.0,1.0,0.0,0.0
17,35,0.11602399508385788,mushrooms,mlp,dt_traversal,retrieve,True,1,0,False,0.75,0.75,0.25,0.9,1,0.45,0.5,0.01,0.25,13.397600491614211,"1,1,0.5,1,0.25","20.5262,20.5262,0.96875,20.5262,13.3976",0.11602399508385788,0,False,read,16.0,,0.9,0.45,0.5,,,,,"4,3,5,1,0,2",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,6.0,0.0,7.397600491614212,13.397600491614211,0.0,32.0,6.0,12.0,3.0,0.0,0.0
17,36,0.7322382228365012,mushrooms,mlp,dt_traversal,retrieve,True,1,1,True,0.9375,0.0625,0.9375,1.5,3,0.45,0.5,0.01,0.9375,20.526177716349874,"1,0.5,1,0.25,0.9375","20.5262,0.96875,20.5262,13.3976,20.5262",0.7322382228365012,0,False,read,16.0,,1.5,0.45,0.5,,,,,"4,3,5,1,0,2",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,6.0,0.0,14.526177716349876,20.526177716349874,0.0,32.0,5.0,15.0,2.0,0.0,0.0
17,37,0.49125,mushrooms,mlp,dt_traversal,retrieve,False,1,0,False,0.5,0.5,0.5,0.6,0,0.45,0.5,0.01,0.5,0.875,"0.5,1,0.25,0.9375,0.5","0.96875,20.5262,13.3976,20.5262,0.875",0.49125,0,False,retrieve,16.0,,0.6,0.45,0.5,,,,,"4,3,5,1,0,2",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,0.0,0.875,0.0,0.875,0.0,0.0,,,,12.0,0.0
17,38,0.49,mushrooms,mlp,dt_traversal,retrieve,False,1,0,False,0.5,0.5,0.5,0.6,0,0.45,0.5,0.01,0.5,1.0,"1,0.25,0.9375,0.5,0.5","20.5262,13.3976,20.5262,0.875,1",0.49,0,False,retrieve,16.0,,0.6,0.45,0.5,,,,,"4,3,5,1,0,2",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,,,,16.0,0.0
17,39,0.4903125,mushrooms,mlp,dt_traversal,retrieve,False,1,0,False,0.5,0.5,0.5,0.6,0,0.45,0.5,0.01,0.5,0.96875,"0.25,0.9375,0.5,0.5,0.5","13.3976,20.5262,0.875,1,0.96875",0.4903125,0,False,retrieve,16.0,,0.6,0.45,0.5,,,,,"4,3,5,1,0,2",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,0.0,0.96875,0.0,0.96875,0.0,0.0,,,,15.0,0.0
18,0,0.41191931565935713,fair_affairs,mlp,dt_traversal,retrieve,False,1,0,False,0.53125,0.53125,0.46875,0.6,0,0.45,0.5,0.01,0.46875,5.683068434064286,0.46875,5.68307,0.41191931565935713,0,False,retrieve,16.0,,0.6,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,0.9375,2.78125,1.9643184340642863,5.683068434064286,0.0,15.0,3.0,3.0,2.0,18.0,17.0
18,1,-0.04448955486852782,fair_affairs,mlp,dt_traversal,retrieve,True,1,0,False,0.875,0.875,0.125,1.2000000000000002,2,0.45,0.5,0.01,0.125,16.948955486852782,"0.46875,0.125","5.68307,16.949",-0.04448955486852782,0,False,read,16.0,,1.2000000000000002,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,6.0,0.0,10.94895548685279,16.948955486852782,0.0,32.0,2.0,13.0,3.0,0.0,0.0
18,2,0.4925,fair_affairs,mlp,dt_traversal,retrieve,False,0,0,True,0.5,0.5,0.5,0.9,1,0.45,0.5,0.01,0.5,0.75,"0.46875,0.125,0.5","5.68307,16.949,0.75",0.4925,0,False,retrieve,16.0,,0.9,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,0.0,0.75,0.0,0.75,0.0,0.0,,,,8.0,2.0
18,3,0.8305104451314722,fair_affairs,mlp,dt_traversal,retrieve,True,0,0,True,1.0,1.0,0.0,1.2000000000000002,2,0.45,0.5,0.01,1.0,16.948955486852782,"0.46875,0.125,0.5,1","5.68307,16.949,0.75,16.949",0.8305104451314722,0,False,read,16.0,,1.2000000000000002,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,6.0,0.0,10.94895548685279,16.948955486852782,0.0,32.0,3.0,16.0,1.0,0.0,0.0
18,4,0.6430104451314722,fair_affairs,mlp,dt_traversal,retrieve,True,0,0,True,0.8125,0.8125,0.1875,1.2000000000000002,2,0.45,0.5,0.01,0.8125,16.948955486852782,"0.46875,0.125,0.5,1,0.8125","5.68307,16.949,0.75,16.949,16.949",0.6430104451314722,0,False,read,16.0,,1.2000000000000002,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,6.0,0.0,10.94895548685279,16.948955486852782,0.0,32.0,3.0,12.0,3.0,0.0,0.0
18,5,0.6785239950838579,fair_affairs,mlp,dt_traversal,retrieve,True,1,1,True,0.8125,0.1875,0.8125,0.9,1,0.45,0.5,0.01,0.8125,13.397600491614211,"0.125,0.5,1,0.8125,0.8125","16.949,0.75,16.949,16.949,13.3976",0.6785239950838579,0,False,read,16.0,,0.9,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,6.0,0.0,7.397600491614212,13.397600491614211,0.0,32.0,5.0,9.0,3.0,0.0,0.0
18,6,-0.16948955486852782,fair_affairs,mlp,dt_traversal,retrieve,True,1,0,False,1.0,1.0,0.0,1.2000000000000002,2,0.45,0.5,0.01,0.0,16.948955486852782,"0.5,1,0.8125,0.8125,0","0.75,16.949,16.949,13.3976,16.949",-0.16948955486852782,0,False,read,16.0,,1.2000000000000002,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,6.0,0.0,10.94895548685279,16.948955486852782,0.0,32.0,2.0,14.0,2.0,0.0,0.0
18,7,0.8305104451314722,fair_affairs,mlp,dt_traversal,retrieve,True,1,1,True,1.0,0.0,1.0,1.2000000000000002,2,0.45,0.5,0.01,1.0,16.948955486852782,"1,0.8125,0.8125,0,1","16.949,16.949,13.3976,16.949,16.949",0.8305104451314722,0,False,read,16.0,,1.2000000000000002,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,6.0,0.0,10.94895548685279,16.948955486852782,0.0,32.0,5.0,13.0,2.0,0.0,0.0
18,8,0.495,fair_affairs,mlp,dt_traversal,retrieve,False,1,0,False,0.5,0.5,0.5,0.9,1,0.45,0.5,0.01,0.5,0.5,"0.8125,0.8125,0,1,0.5","16.949,13.3976,16.949,16.949,0.5",0.495,0,False,retrieve,16.0,,0.9,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,0.0,0.5,0.0,0.5,0.0,0.0,,,,0.0,0.0
18,9,0.4940625,fair_affairs,mlp,dt_traversal,retrieve,False,1,0,False,0.5,0.5,0.5,0.9,1,0.45,0.5,0.01,0.5,0.59375,"0.8125,0,1,0.5,0.5","13.3976,16.949,16.949,0.5,0.59375",0.4940625,0,False,retrieve,16.0,,0.9,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,0.0,0.59375,0.0,0.59375,0.0,0.0,,,,4.0,0.0
18,10,0.4921875,fair_affairs,mlp,dt_traversal,retrieve,False,1,0,False,0.5,0.5,0.5,0.6,0,0.45,0.5,0.01,0.5,0.78125,"0,1,0.5,0.5,0.5","16.949,16.949,0.5,0.59375,0.78125",0.4921875,0,False,retrieve,16.0,,0.6,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,0.0,0.78125,0.0,0.78125,0.0,0.0,,,,9.0,1.0
18,11,0.6785239950838579,fair_affairs,mlp,dt_traversal,retrieve,True,1,1,True,0.8125,0.1875,0.8125,0.9,1,0.45,0.5,0.01,0.8125,13.397600491614211,"1,0.5,0.5,0.5,0.8125","16.949,0.5,0.59375,0.78125,13.3976",0.6785239950838579,0,False,read,16.0,,0.9,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,6.0,0.0,7.397600491614212,13.397600491614211,0.0,32.0,5.0,10.0,3.0,0.0,0.0
18,12,0.493125,fair_affairs,mlp,dt_traversal,retrieve,False,0,0,True,0.5,0.5,0.5,0.9,1,0.45,0.5,0.01,0.5,0.6875,"0.5,0.5,0.5,0.8125,0.5","0.5,0.59375,0.78125,13.3976,0.6875",0.493125,0,False,retrieve,16.0,,0.9,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,0.0,0.6875,0.0,0.6875,0.0,0.0,,,,6.0,0.0
18,13,0.4899404543772905,fair_affairs,mlp,dt_traversal,retrieve,False,1,0,False,0.5,0.5,0.5,0.6,0,0.45,0.5,0.01,0.5,1.0059545622709525,"0.5,0.5,0.8125,0.5,0.5","0.59375,0.78125,13.3976,0.6875,1.00595",0.4899404543772905,0,False,retrieve,16.0,,0.6,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,0.0625,0.8125,0.13095456227095237,1.0059545622709525,0.0,1.0,,,,6.0,1.0
18,14,0.490625,fair_affairs,mlp,dt_traversal,retrieve,False,1,0,False,0.5,0.5,0.5,0.6,0,0.45,0.5,0.01,0.5,0.9375,"0.5,0.8125,0.5,0.5,0.5","0.78125,13.3976,0.6875,1.00595,0.9375",0.490625,0,False,retrieve,16.0,,0.6,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,0.0,0.9375,0.0,0.9375,0.0,0.0,,,,14.0,2.0
18,15,0.8035239950838579,fair_affairs,mlp,dt_traversal,retrieve,True,1,1,True,0.9375,0.0625,0.9375,0.9,1,0.45,0.5,0.01,0.9375,13.397600491614211,"0.8125,0.5,0.5,0.5,0.9375","13.3976,0.6875,1.00595,0.9375,13.3976",0.8035239950838579,0,False,read,16.0,,0.9,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,6.0,0.0,7.397600491614212,13.397600491614211,0.0,32.0,5.0,14.0,3.0,0.0,0.0
18,16,-0.008976004916142116,fair_affairs,mlp,dt_traversal,retrieve,True,0,1,False,0.875,0.125,0.875,0.9,1,0.45,0.5,0.01,0.125,13.397600491614211,"0.5,0.5,0.5,0.9375,0.125","0.6875,1.00595,0.9375,13.3976,13.3976",-0.008976004916142116,0,False,read,16.0,,0.9,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,6.0,0.0,7.397600491614212,13.397600491614211,0.0,32.0,6.0,12.0,4.0,0.0,0.0
18,17,0.6430104451314722,fair_affairs,mlp,dt_traversal,retrieve,True,1,1,True,0.8125,0.1875,0.8125,1.2000000000000002,2,0.45,0.5,0.01,0.8125,16.948955486852782,"0.5,0.5,0.9375,0.125,0.8125","1.00595,0.9375,13.3976,13.3976,16.949",0.6430104451314722,0,False,read,16.0,,1.2000000000000002,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,6.0,0.0,10.94895548685279,16.948955486852782,0.0,32.0,5.0,13.0,2.0,0.0,0.0
18,18,0.7410239950838579,fair_affairs,mlp,dt_traversal,retrieve,True,1,1,True,0.875,0.125,0.875,0.9,1,0.45,0.5,0.01,0.875,13.397600491614211,"0.5,0.9375,0.125,0.8125,0.875","0.9375,13.3976,13.3976,16.949,13.3976",0.7410239950838579,0,False,read,16.0,,0.9,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,6.0,0.0,7.397600491614212,13.397600491614211,0.0,32.0,5.0,10.0,3.0,0.0,0.0
18,19,0.7410239950838579,fair_affairs,mlp,dt_traversal,retrieve,True,1,1,True,0.875,0.125,0.875,0.9,1,0.45,0.5,0.01,0.875,13.397600491614211,"0.9375,0.125,0.8125,0.875,0.875","13.3976,13.3976,16.949,13.3976,13.3976",0.7410239950838579,0,False,read,16.0,,0.9,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,6.0,0.0,7.397600491614212,13.397600491614211,0.0,32.0,5.0,12.0,3.0,0.0,0.0
18,20,0.4921875,fair_affairs,mlp,dt_traversal,retrieve,False,1,0,False,0.5,0.5,0.5,0.6,0,0.45,0.5,0.01,0.5,0.78125,"0.125,0.8125,0.875,0.875,0.5","13.3976,16.949,13.3976,13.3976,0.78125",0.4921875,0,False,retrieve,16.0,,0.6,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,0.0,0.78125,0.0,0.78125,0.0,0.0,,,,9.0,0.0
18,21,0.490625,fair_affairs,mlp,dt_traversal,retrieve,False,0,0,True,0.5,0.5,0.5,0.6,0,0.45,0.5,0.01,0.5,0.9375,"0.8125,0.875,0.875,0.5,0.5","16.949,13.3976,13.3976,0.78125,0.9375",0.490625,0,False,retrieve,16.0,,0.6,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,0.0,0.9375,0.0,0.9375,0.0,0.0,,,,14.0,0.0
18,22,0.490625,fair_affairs,mlp,dt_traversal,retrieve,False,1,0,False,0.5,0.5,0.5,0.9,1,0.45,0.5,0.01,0.5,0.9375,"0.875,0.875,0.5,0.5,0.5","13.3976,13.3976,0.78125,0.9375,0.9375",0.490625,0,False,retrieve,16.0,,0.9,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,0.0,0.9375,0.0,0.9375,0.0,0.0,,,,14.0,0.0
18,23,0.7410239950838579,fair_affairs,mlp,dt_traversal,retrieve,True,1,1,True,0.875,0.125,0.875,0.9,1,0.45,0.5,0.01,0.875,13.397600491614211,"0.875,0.5,0.5,0.5,0.875","13.3976,0.78125,0.9375,0.9375,13.3976",0.7410239950838579,0,False,read,16.0,,0.9,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,6.0,0.0,7.397600491614212,13.397600491614211,0.0,32.0,5.0,12.0,4.0,0.0,0.0
18,24,0.4909375,fair_affairs,mlp,dt_traversal,retrieve,False,0,0,True,0.5,0.5,0.5,0.9,1,0.45,0.5,0.01,0.5,0.90625,"0.5,0.5,0.5,0.875,0.5","0.78125,0.9375,0.9375,13.3976,0.90625",0.4909375,0,False,retrieve,16.0,,0.9,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,0.0,0.90625,0.0,0.90625,0.0,0.0,,,,13.0,0.0
18,25,0.6974979828942292,fair_affairs,mlp,dt_traversal,retrieve,True,1,1,True,0.9375,0.0625,0.9375,1.8000000000000003,4,0.45,0.5,0.01,0.9375,24.00020171057708,"0.5,0.5,0.875,0.5,0.9375","0.9375,0.9375,13.3976,0.90625,24.0002",0.6974979828942292,0,False,read,16.0,,1.8000000000000003,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,6.0,0.0,18.000201710577084,24.00020171057708,0.0,32.0,5.0,13.0,3.0,0.0,0.0
18,26,0.4909375,fair_affairs,mlp,dt_traversal,retrieve,False,0,0,True,0.5,0.5,0.5,0.6,0,0.45,0.5,0.01,0.5,0.90625,"0.5,0.875,0.5,0.9375,0.5","0.9375,13.3976,0.90625,24.0002,0.90625",0.4909375,0,False,retrieve,16.0,,0.6,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,0.0,0.90625,0.0,0.90625,0.0,0.0,,,,13.0,0.0
18,27,0.8305104451314722,fair_affairs,mlp,dt_traversal,retrieve,True,1,1,True,1.0,0.0,1.0,1.2000000000000002,2,0.45,0.5,0.01,1.0,16.948955486852782,"0.875,0.5,0.9375,0.5,1","13.3976,0.90625,24.0002,0.90625,16.949",0.8305104451314722,0,False,read,16.0,,1.2000000000000002,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,6.0,0.0,10.94895548685279,16.948955486852782,0.0,32.0,5.0,15.0,2.0,0.0,0.0
18,28,0.49125,fair_affairs,mlp,dt_traversal,retrieve,False,1,0,False,0.5,0.5,0.5,0.6,0,0.45,0.5,0.01,0.5,0.875,"0.5,0.9375,0.5,1,0.5","0.90625,24.0002,0.90625,16.949,0.875",0.49125,0,False,retrieve,16.0,,0.6,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,0.0,0.875,0.0,0.875,0.0,0.0,,,,12.0,0.0
18,29,-0.16948955486852782,fair_affairs,mlp,dt_traversal,retrieve,True,0,1,False,1.0,0.0,1.0,1.2000000000000002,2,0.45,0.5,0.01,0.0,16.948955486852782,"0.9375,0.5,1,0.5,0","24.0002,0.90625,16.949,0.875,16.949",-0.16948955486852782,0,False,read,16.0,,1.2000000000000002,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,6.0,0.0,10.94895548685279,16.948955486852782,0.0,32.0,5.0,16.0,1.0,0.0,0.0
18,30,0.7680104451314722,fair_affairs,mlp,dt_traversal,retrieve,True,1,1,True,0.9375,0.0625,0.9375,1.2000000000000002,2,0.45,0.5,0.01,0.9375,16.948955486852782,"0.5,1,0.5,0,0.9375","0.90625,16.949,0.875,16.949,16.949",0.7680104451314722,0,False,read,16.0,,1.2000000000000002,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,6.0,0.0,10.94895548685279,16.948955486852782,0.0,32.0,5.0,13.0,3.0,0.0,0.0
18,31,0.4915625,fair_affairs,mlp,dt_traversal,retrieve,False,1,0,False,0.5,0.5,0.5,0.9,1,0.45,0.5,0.01,0.5,0.84375,"1,0.5,0,0.9375,0.5","16.949,0.875,16.949,16.949,0.84375",0.4915625,0,False,retrieve,16.0,,0.9,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,0.0,0.84375,0.0,0.84375,0.0,0.0,,,,11.0,1.0
18,32,0.49,fair_affairs,mlp,dt_traversal,retrieve,False,1,0,False,0.5,0.5,0.5,0.6,0,0.45,0.5,0.01,0.5,1.0,"0.5,0,0.9375,0.5,0.5","0.875,16.949,16.949,0.84375,1",0.49,0,False,retrieve,16.0,,0.6,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,,,,16.0,0.0
18,33,-0.10698955486852782,fair_affairs,mlp,dt_traversal,retrieve,True,1,0,False,0.9375,0.9375,0.0625,1.2000000000000002,2,0.45,0.5,0.01,0.0625,16.948955486852782,"0,0.9375,0.5,0.5,0.0625","16.949,16.949,0.84375,1,16.949",-0.10698955486852782,0,False,read,16.0,,1.2000000000000002,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,6.0,0.0,10.94895548685279,16.948955486852782,0.0,32.0,3.0,13.0,3.0,0.0,0.0
18,34,0.48712795437729045,fair_affairs,mlp,dt_traversal,retrieve,False,1,0,False,0.5,0.5,0.5,0.6,0,0.45,0.5,0.01,0.5,1.2872045622709525,"0.9375,0.5,0.5,0.0625,0.5","16.949,0.84375,1,16.949,1.2872",0.48712795437729045,0,False,retrieve,16.0,,0.6,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,0.0625,1.09375,0.13095456227095237,1.2872045622709525,0.0,1.0,,,,15.0,1.0
18,35,0.7322382228365012,fair_affairs,mlp,dt_traversal,retrieve,True,0,0,True,0.9375,0.9375,0.0625,1.5,3,0.45,0.5,0.01,0.9375,20.526177716349874,"0.5,0.5,0.0625,0.5,0.9375","0.84375,1,16.949,1.2872,20.5262",0.7322382228365012,0,False,read,16.0,,1.5,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,6.0,0.0,14.526177716349876,20.526177716349874,0.0,32.0,2.0,15.0,2.0,0.0,0.0
18,36,0.4903125,fair_affairs,mlp,dt_traversal,retrieve,False,1,0,False,0.5,0.5,0.5,0.9,1,0.45,0.5,0.01,0.5,0.96875,"0.5,0.0625,0.5,0.9375,0.5","1,16.949,1.2872,20.5262,0.96875",0.4903125,0,False,retrieve,16.0,,0.9,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,0.0,0.96875,0.0,0.96875,0.0,0.0,,,,15.0,0.0
18,37,0.6160239950838579,fair_affairs,mlp,dt_traversal,retrieve,True,1,1,True,0.75,0.25,0.75,0.9,1,0.45,0.5,0.01,0.75,13.397600491614211,"0.0625,0.5,0.9375,0.5,0.75","16.949,1.2872,20.5262,0.96875,13.3976",0.6160239950838579,0,False,read,16.0,,0.9,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,6.0,0.0,7.397600491614212,13.397600491614211,0.0,32.0,5.0,11.0,3.0,0.0,0.0
18,38,0.4903125,fair_affairs,mlp,dt_traversal,retrieve,False,1,0,False,0.5,0.5,0.5,0.6,0,0.45,0.5,0.01,0.5,0.96875,"0.5,0.9375,0.5,0.75,0.5","1.2872,20.5262,0.96875,13.3976,0.96875",0.4903125,0,False,retrieve,16.0,,0.6,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,0.0,0.96875,0.0,0.96875,0.0,0.0,,,,15.0,0.0
18,39,0.49,fair_affairs,mlp,dt_traversal,retrieve,False,1,0,False,0.5,0.5,0.5,0.6,0,0.45,0.5,0.01,0.5,1.0,"0.9375,0.5,0.75,0.5,0.5","20.5262,0.96875,13.3976,0.96875,1",0.49,0,False,retrieve,16.0,,0.6,0.45,0.5,,,,,"0,3,1,2,4,5",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,,,,16.0,0.0
19,0,0.6430104451314722,anes96_vote,xgboost,dt_traversal,retrieve,True,1,1,True,0.8125,0.1875,0.8125,1.2000000000000002,2,0.45,0.5,0.01,0.8125,16.948955486852782,0.8125,16.949,0.6430104451314722,0,False,read,16.0,,1.2000000000000002,0.45,0.5,,,,,"4,2,0,5,3,1",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,6.0,0.0,10.94895548685279,16.948955486852782,0.0,32.0,5.0,13.0,3.0,0.0,0.0
19,1,0.7680104451314722,anes96_vote,xgboost,dt_traversal,retrieve,True,0,0,True,0.9375,0.9375,0.0625,1.2000000000000002,2,0.45,0.5,0.01,0.9375,16.948955486852782,"0.8125,0.9375","16.949,16.949",0.7680104451314722,0,False,read,16.0,,1.2000000000000002,0.45,0.5,,,,,"4,2,0,5,3,1",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,6.0,0.0,10.94895548685279,16.948955486852782,0.0,32.0,3.0,12.0,3.0,0.0,0.0
19,2,0.6785239950838579,anes96_vote,xgboost,dt_traversal,retrieve,True,1,1,True,0.8125,0.1875,0.8125,0.9,1,0.45,0.5,0.01,0.8125,13.397600491614211,"0.8125,0.9375,0.8125","16.949,16.949,13.3976",0.6785239950838579,0,False,read,16.0,,0.9,0.45,0.5,,,,,"4,2,0,5,3,1",0,0,0,0,0,0,0,0,0,0,0,0,,,,,decision_noise,0.45,,,,,,,,6.0,0.0,7.397600491614212,13.397600491614211,0.0,32.0,5.0,13.0,3.0,0.0,0.0
