forward_accuracy,participantId,trialId,block,trialWithinBlock,withinCondition,xai_type,dataId,instanceId,CV_user_task_levels,CV_num_attributes_shown_levels,phase,phaseTrialId,ai_prediction,tested_w_xai,step,cognitive_model_strategy,feature_values,explanation,response,agent_prediction,pred_time,cognitive_correct_vs_ai,feedback_time
1,7,14,1,4,single_condition,none,wine_quality,940,forward_simulation,5,testing,4,1,True,infer_no_explanation,SensitiveFeatures,"[0.9696969985961914, 0.6304348111152649, 0.13847675919532776, 0.10526315867900848, 0.5882353186607361]",,"{0: 0.11623425408267586, 1: 0.883765745917324}",1,0.09999999999999432,True,
1,7,15,1,5,single_condition,none,wine_quality,1405,forward_simulation,5,testing,5,1,False,infer_no_explanation,SensitiveFeatures,"[0.6363636255264282, 0.9347826242446899, 0.22749753296375275, 0.017543859779834747, 0.4313725531101227]",,"{1: 0.9006201381737735, 0: 0.09937986182622639}",1,0.09999999999999432,True,
0,7,16,1,6,single_condition,none,wine_quality,849,forward_simulation,5,testing,6,0,True,infer_no_explanation,SensitiveFeatures,"[0.1818181872367859, 0.41304346919059753, 0.20771513879299164, 0.6315789222717285, 1.0196079015731812]",,"{1: 0.8982679590299184, 0: 0.10173204097008155}",1,0.09999999999999432,False,
1,7,17,1,7,single_condition,none,wine_quality,875,forward_simulation,5,testing,7,1,True,infer_no_explanation,SensitiveFeatures,"[0.7878788113594055, 0.695652186870575, 0.04945598542690277, 0.07017543911933899, 0.4901960790157318]",,"{0: 0.1051978404401773, 1: 0.8948021595598227}",1,0.09999999999999432,True,
1,7,18,1,8,single_condition,none,wine_quality,267,forward_simulation,5,testing,8,1,False,infer_no_explanation,SensitiveFeatures,"[1.0909091234207153, 0.8478260636329651, 0.2571711242198944, 0.14035087823867798, 0.5686274766921997]",,"{1: 0.8972069640123045, 0: 0.10279303598769558}",1,0.09999999999999432,True,
0,7,19,1,9,single_condition,none,wine_quality,1278,forward_simulation,5,testing,9,0,False,infer_no_explanation,SensitiveFeatures,"[0.09090909361839294, 0.15217390656471252, 0.6923837661743164, 0.780701756477356, 0.3529411852359772]",,"{1: 0.8967978683148599, 0: 0.10320213168514011}",1,0.09999999999999432,False,
1,7,20,1,10,single_condition,none,wine_quality,1132,forward_simulation,5,testing,10,1,False,infer_no_explanation,SensitiveFeatures,"[1.3333333730697632, 0.8913043737411499, 0.26706230640411377, 0.15789473056793213, 0.6274510025978088]",,"{0: 0.10358491587595549, 1: 0.8964150841240446}",1,0.09999999999999432,True,
1,7,21,1,11,single_condition,none,wine_quality,982,forward_simulation,5,testing,11,1,True,infer_no_explanation,SensitiveFeatures,"[1.121212124824524, 0.760869562625885, 0.5835806131362915, 0.4385964870452881, 0.5490196347236633]",,"{1: 0.8967292649769351, 0: 0.10327073502306491}",1,0.09999999999999432,True,
0,7,22,1,12,single_condition,none,wine_quality,681,forward_simulation,5,testing,12,0,False,infer_no_explanation,SensitiveFeatures,"[0.3030303120613098, 0.043478261679410934, 0.17804154753684998, 0.31578946113586426, 0.29411765933036804]",,"{1: 0.896662822523812, 0: 0.10333717747618812}",1,0.09999999999999432,False,
0,7,23,1,13,single_condition,none,wine_quality,540,forward_simulation,5,testing,13,0,False,infer_no_explanation,SensitiveFeatures,"[0.12121212482452393, 0.43478259444236755, 0.35608309507369995, 0.5614035129547119, 0.3921568691730499]",,"{0: 0.10337226115670678, 1: 0.8966277388432932}",1,0.09999999999999432,False,
1,7,24,1,14,single_condition,none,wine_quality,1267,forward_simulation,5,testing,14,1,True,infer_no_explanation,SensitiveFeatures,"[0.6666666865348816, 0.8695651888847351, 0.07912957668304443, 0.28070175647735596, 0.0784313753247261]",,"{1: 0.8966642557580431, 0: 0.10333574424195688}",1,0.09999999999999432,True,
0,7,25,1,15,single_condition,none,wine_quality,1574,forward_simulation,5,testing,15,0,False,infer_no_explanation,SensitiveFeatures,"[0.39393940567970276, 0.021739130839705467, 0.8011869192123413, 0.07017543911933899, 0.6470588445663452]",,"{1: 0.8966517814679857, 0: 0.10334821853201435}",1,0.09999999999999432,False,
0,7,26,1,16,single_condition,none,wine_quality,739,forward_simulation,5,testing,16,0,True,infer_no_explanation,SensitiveFeatures,"[0.03030303120613098, 0.28260868787765503, 0.26706230640411377, 0.7368420958518982, 0.5686274766921997]",,"{0: 0.10335242248009051, 1: 0.8966475775199095}",1,0.09999999999999432,False,
0,7,27,1,17,single_condition,none,wine_quality,841,forward_simulation,5,testing,17,0,False,infer_no_explanation,SensitiveFeatures,"[0.3333333432674408, 0.3478260934352875, 0.19782394170761108, 0.6842105388641357, 0.7647058963775635]",,"{1: 0.8966523739084974, 0: 0.10334762609150254}",1,0.09999999999999432,False,
0,7,28,1,18,single_condition,none,wine_quality,4,forward_simulation,5,testing,18,0,True,infer_no_explanation,SensitiveFeatures,"[0.06060606241226196, 0.19565217196941376, 0.22749753296375275, 0.7543859481811523, 0.8823529481887817]",,"{1: 0.896650666027313, 0: 0.10334933397268697}",1,0.09999999999999432,False,
0,7,29,1,19,single_condition,none,wine_quality,1453,forward_simulation,5,testing,19,0,False,infer_no_explanation,SensitiveFeatures,"[-0.06060606241226196, 0.239130437374115, 0.7319485545158386, 0.38596490025520325, 0.686274528503418]",,"{0: 0.1033496245382832, 1: 0.8966503754617168}",1,0.09999999999999432,False,
1,7,30,1,20,single_condition,none,wine_quality,1107,forward_simulation,5,testing,20,1,False,infer_no_explanation,SensitiveFeatures,"[0.7575757503509521, 0.8260869383811951, 0.1285855621099472, 0.05263157933950424, 0.4117647111415863]",,"{1: 0.8966510155262115, 0: 0.10334898447378839}",1,0.09999999999999432,True,
1,8,1,1,1,single_condition,importance,wine_quality,815,forward_simulation,5,training,1,0,,infer_no_explanation,ImportanceCategorization,"[0.4848484992980957, 0.52173912525177, 0.26706230640411377, 0.31578946113586426, 0.3529411852359772]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,8,1,1,1,single_condition,importance,wine_quality,815,forward_simulation,5,training,1,0,,infer_with_explanation,ImportanceCategorization,"[0.4848484992980957, 0.52173912525177, 0.26706230640411377, 0.31578946113586426, 0.3529411852359772]","[0.2228196556766448, 0.9934302388585695, 0.7514022306419874, 1.0, 0.26177558080368185]","{0: 0.5, 1: 0.5}",0,5.0,True,5.0
0,8,2,1,2,single_condition,importance,wine_quality,1406,forward_simulation,5,training,2,1,,infer_no_explanation,ImportanceCategorization,"[0.5151515007019043, 1.02173912525177, 0.1088031679391861, -0.05263157933950424, 0.3137255012989044]",,{0: 1.0},0,5.0,False,
0,8,2,1,2,single_condition,importance,wine_quality,1406,forward_simulation,5,training,2,1,,infer_with_explanation,ImportanceCategorization,"[0.5151515007019043, 1.02173912525177, 0.1088031679391861, -0.05263157933950424, 0.3137255012989044]","[0.10270057190043566, 1.0, 0.2729071462873901, 0.8925261095620171, 0.14696819205421466]",{0: 1.0},0,5.0,False,5.0
1,8,3,1,3,single_condition,importance,wine_quality,1493,forward_simulation,5,training,3,0,,infer_no_explanation,ImportanceCategorization,"[0.1515151560306549, 0.260869562625885, 1.3452028036117554, 0.4736842215061188, 0.3921568691730499]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
0,8,3,1,3,single_condition,importance,wine_quality,1493,forward_simulation,5,training,3,0,,infer_with_explanation,ImportanceCategorization,"[0.1515151560306549, 0.260869562625885, 1.3452028036117554, 0.4736842215061188, 0.3921568691730499]","[1.0, 0.23329043518907655, 0.35178449111277593, 0.30864849008154865, 0.010003289524048716]",{1: 1.0},1,5.0,False,5.0
1,8,4,1,4,single_condition,importance,wine_quality,1409,forward_simulation,5,training,4,0,,infer_no_explanation,ImportanceCategorization,"[0.4545454680919647, 1.0, 0.42532145977020264, 0.42105263471603394, 0.9411764740943909]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,8,4,1,4,single_condition,importance,wine_quality,1409,forward_simulation,5,training,4,0,,infer_with_explanation,ImportanceCategorization,"[0.4545454680919647, 1.0, 0.42532145977020264, 0.42105263471603394, 0.9411764740943909]","[0.019814893126045747, 1.0, 0.01570737603582684, 0.3676587396771565, 0.16725942428550922]",{0: 1.0},0,5.0,True,5.0
1,8,5,1,5,single_condition,importance,wine_quality,1498,forward_simulation,5,training,5,0,,infer_no_explanation,ImportanceCategorization,"[0.4848484992980957, 0.239130437374115, 0.01978239417076111, 1.0964912176132202, 0.9215686321258545]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,8,5,1,5,single_condition,importance,wine_quality,1498,forward_simulation,5,training,5,0,,infer_with_explanation,ImportanceCategorization,"[0.4848484992980957, 0.239130437374115, 0.01978239417076111, 1.0964912176132202, 0.9215686321258545]","[0.0002249735077053205, 0.27239443446040185, 0.3818536224175673, 1.0, 0.33074287855968915]",{0: 1.0},0,5.0,True,5.0
0,8,6,1,6,single_condition,importance,wine_quality,919,forward_simulation,5,training,6,1,,infer_no_explanation,ImportanceCategorization,"[0.7878788113594055, 0.9130434989929199, 0.3461918830871582, 0.6140350699424744, 0.6274510025978088]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
0,8,6,1,6,single_condition,importance,wine_quality,919,forward_simulation,5,training,6,1,,infer_with_explanation,ImportanceCategorization,"[0.7878788113594055, 0.9130434989929199, 0.3461918830871582, 0.6140350699424744, 0.6274510025978088]","[1.0, 0.4629812945135413, 0.09951676446763429, 0.003739976984235422, 0.05463762866885406]",{0: 1.0},0,5.0,False,5.0
0,8,7,1,7,single_condition,importance,wine_quality,1422,forward_simulation,5,training,7,1,,infer_no_explanation,ImportanceCategorization,"[0.6666666865348816, 0.804347813129425, 0.4352126717567444, 0.4736842215061188, 0.6470588445663452]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,8,7,1,7,single_condition,importance,wine_quality,1422,forward_simulation,5,training,7,1,,infer_with_explanation,ImportanceCategorization,"[0.6666666865348816, 0.804347813129425, 0.4352126717567444, 0.4736842215061188, 0.6470588445663452]","[1.0, 0.36082334419273676, 0.032254350897046855, 0.052982819494599744, 0.021929100192704096]",{1: 1.0},1,5.0,True,5.0
0,8,8,1,8,single_condition,importance,wine_quality,1066,forward_simulation,5,training,8,1,,infer_no_explanation,ImportanceCategorization,"[1.0, 0.54347825050354, 0.1483679562807083, 0.4385964870452881, 0.6666666865348816]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,8,8,1,8,single_condition,importance,wine_quality,1066,forward_simulation,5,training,8,1,,infer_with_explanation,ImportanceCategorization,"[1.0, 0.54347825050354, 0.1483679562807083, 0.4385964870452881, 0.6666666865348816]","[1.0, 0.10015488329344474, 0.10535844994001922, 0.12300934659846512, 0.05497492349709145]",{1: 1.0},1,5.0,True,5.0
1,8,9,1,9,single_condition,importance,wine_quality,89,forward_simulation,5,training,9,0,,infer_no_explanation,ImportanceCategorization,"[-0.06060606241226196, 0.1304347813129425, 0.1285855621099472, 0.6140350699424744, 0.8235294222831726]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
0,8,9,1,9,single_condition,importance,wine_quality,89,forward_simulation,5,training,9,0,,infer_with_explanation,ImportanceCategorization,"[-0.06060606241226196, 0.1304347813129425, 0.1285855621099472, 0.6140350699424744, 0.8235294222831726]","[1.0, 0.5970034440359994, 0.1978233474880149, 0.20721013349213932, 0.13026630636140685]",{1: 1.0},1,5.0,False,5.0
0,8,10,1,10,single_condition,importance,wine_quality,1063,forward_simulation,5,training,10,1,,infer_no_explanation,ImportanceCategorization,"[0.7878788113594055, 0.3478260934352875, 0.059347182512283325, 0.035087719559669495, 0.3137255012989044]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
0,8,10,1,10,single_condition,importance,wine_quality,1063,forward_simulation,5,training,10,1,,infer_with_explanation,ImportanceCategorization,"[0.7878788113594055, 0.3478260934352875, 0.059347182512283325, 0.035087719559669495, 0.3137255012989044]","[1.0, 0.11476931604766466, 0.2797589945683859, 0.3618233670127103, 0.0010335335759997953]",{0: 1.0},0,5.0,False,5.0
1,8,11,1,1,single_condition,importance,wine_quality,735,forward_simulation,5,testing,1,0,False,infer_no_explanation,ImportanceCategorization,"[0.09090909361839294, 0.06521739065647125, 0.1088031679391861, 1.219298243522644, 0.3921568691730499]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,8,12,1,2,single_condition,importance,wine_quality,1016,forward_simulation,5,testing,2,1,True,infer_with_explanation,ImportanceCategorization,"[1.0303030014038086, 0.6086956262588501, 0.16815035045146942, 0.19298245012760162, 0.4117647111415863]","[1.0, 0.39117423090515635, 0.18336401895193782, 0.3566017245112949, 0.008799463399233681]",{1: 1.0},1,5.0,True,
0,8,13,1,3,single_condition,importance,wine_quality,882,forward_simulation,5,testing,3,1,False,infer_no_explanation,ImportanceCategorization,"[0.8484848737716675, 0.6739130616188049, 0.1483679562807083, 0.07017543911933899, 0.3137255012989044]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,8,14,1,4,single_condition,importance,wine_quality,940,forward_simulation,5,testing,4,1,True,infer_with_explanation,ImportanceCategorization,"[0.9696969985961914, 0.6304348111152649, 0.13847675919532776, 0.10526315867900848, 0.5882353186607361]","[1.0, 0.3486862124968494, 0.09501657549178047, 0.35377089702942116, 0.07973822603396519]",{1: 1.0},1,5.0,True,
1,8,15,1,5,single_condition,importance,wine_quality,580,forward_simulation,5,testing,5,0,False,infer_no_explanation,ImportanceCategorization,"[0.12121212482452393, -0.06521739065647125, 0.029673591256141663, 0.4035087823867798, 0.2549019753932953]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
0,8,16,1,6,single_condition,importance,wine_quality,1341,forward_simulation,5,testing,6,0,True,infer_with_explanation,ImportanceCategorization,"[0.39393940567970276, 0.15217390656471252, 0.19782394170761108, 0.42105263471603394, 0.5882353186607361]","[0.09306311484191862, 1.0, 0.41105533916886444, 0.45510543308963225, 0.03160113291836819]",{1: 1.0},1,5.0,False,
1,8,17,1,7,single_condition,importance,wine_quality,1590,forward_simulation,5,testing,7,1,True,infer_with_explanation,ImportanceCategorization,"[0.7272727489471436, 0.760869562625885, 0.2373887300491333, 0.4912280738353729, 0.5098039507865906]","[1.0, 0.5628551446044422, 0.07295428529707969, 0.10075912046491044, 0.029799285749803884]",{1: 1.0},1,5.0,True,
0,8,18,1,8,single_condition,importance,wine_quality,1437,forward_simulation,5,testing,8,0,True,infer_with_explanation,ImportanceCategorization,"[0.5757575631141663, 0.15217390656471252, 0.2769535183906555, 1.1315789222717285, 0.9215686321258545]","[0.3162164910765305, 1.0, 0.22950935783334886, 0.9720446822161861, 0.21372805474412818]",{1: 1.0},1,5.0,False,
0,8,19,1,9,single_condition,importance,wine_quality,46,forward_simulation,5,testing,9,0,True,infer_with_explanation,ImportanceCategorization,"[0.0, 0.5652173757553101, 1.0187932252883911, 1.1666666269302368, 0.37254902720451355]","[1.0, 0.2793226932829403, 0.4819194865743115, 0.7372688522496069, 0.009343914544864745]",{1: 1.0},1,5.0,False,
0,8,20,1,10,single_condition,importance,wine_quality,1172,forward_simulation,5,testing,10,1,False,infer_no_explanation,ImportanceCategorization,"[0.939393937587738, 0.5869565010070801, 0.04945598542690277, 0.2631579041481018, 0.4117647111415863]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
0,8,21,1,11,single_condition,importance,wine_quality,982,forward_simulation,5,testing,11,1,False,infer_no_explanation,ImportanceCategorization,"[1.121212124824524, 0.760869562625885, 0.5835806131362915, 0.4385964870452881, 0.5490196347236633]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,8,22,1,12,single_condition,importance,wine_quality,1188,forward_simulation,5,testing,12,0,True,infer_with_explanation,ImportanceCategorization,"[0.5151515007019043, 0.5, 1.068249225616455, 0.6491228342056274, 0.5882353186607361]","[0.2490100345336387, 0.3158642563942738, 0.7022625505045741, 1.0, 0.18220724170547972]","{0: 0.5, 1: 0.5}",0,5.0,True,
1,8,23,1,13,single_condition,importance,wine_quality,182,forward_simulation,5,testing,13,0,False,infer_no_explanation,ImportanceCategorization,"[0.03030303120613098, 0.10869564861059189, 0.306627094745636, 0.8070175647735596, 0.7450980544090271]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,8,24,1,14,single_condition,importance,wine_quality,989,forward_simulation,5,testing,14,0,True,infer_with_explanation,ImportanceCategorization,"[0.5151515007019043, 0.08695652335882187, 0.09891197085380554, 0.04385964944958687, 0.1568627506494522]","[0.0531057544684027, 0.93313238321796, 0.8325171928081286, 1.0, 0.30205825481380827]","{0: 0.5, 1: 0.5}",0,5.0,True,
0,8,25,1,15,single_condition,importance,wine_quality,377,forward_simulation,5,testing,15,1,True,infer_with_explanation,ImportanceCategorization,"[0.8484848737716675, 1.43478262424469, 0.06923837959766388, 0.0, 0.27450981736183167]","[1.0, 0.41701301914863453, 0.34355192340991425, 0.3446165124992281, 0.0796095162362717]","{0: 0.5, 1: 0.5}",0,5.0,False,
1,8,26,1,16,single_condition,importance,wine_quality,140,forward_simulation,5,testing,16,0,True,infer_with_explanation,ImportanceCategorization,"[0.12121212482452393, 0.760869562625885, 0.5143422484397888, 0.8333333134651184, 0.2549019753932953]","[0.9248290915624686, 0.9196918665533808, 1.0, 0.9777644539176957, 0.2570722861031964]","{0: 0.5, 1: 0.5}",0,5.0,True,
1,8,27,1,17,single_condition,importance,wine_quality,21,forward_simulation,5,testing,17,0,False,infer_no_explanation,ImportanceCategorization,"[0.1515151560306549, 0.3913043439388275, 0.5934718251228333, 0.21052631735801697, 0.9019607901573181]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
0,8,28,1,18,single_condition,importance,wine_quality,513,forward_simulation,5,testing,18,1,False,infer_no_explanation,ImportanceCategorization,"[0.7878788113594055, 0.41304346919059753, 0.03956478834152222, 0.42105263471603394, 0.05882352963089943]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
0,8,29,1,19,single_condition,importance,wine_quality,1070,forward_simulation,5,testing,19,1,False,infer_no_explanation,ImportanceCategorization,"[0.5757575631141663, 0.9130434989929199, 0.2571711242198944, 0.10526315867900848, 0.23529411852359772]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
0,8,30,1,20,single_condition,importance,wine_quality,1405,forward_simulation,5,testing,20,1,False,infer_no_explanation,ImportanceCategorization,"[0.6363636255264282, 0.9347826242446899, 0.22749753296375275, 0.017543859779834747, 0.4313725531101227]",,"{0: 0.5, 1: 0.5}",0,5.0,False,
1,9,1,1,1,single_condition,attribution,wine_quality,991,forward_simulation,5,training,1,0,,infer_no_explanation,AttributionSum,"[0.06060606241226196, 0.021739130839705467, 0.5637982487678528, 0.12280701845884323, 0.7647058963775635]",,"{0: 0.5, 1: 0.5}",0,5.0,True,
1,9,1,1,1,single_condition,attribution,wine_quality,991,forward_simulation,5,training,1,0,,infer_with_explanation,AttributionSum,"[0.06060606241226196, 0.021739130839705467, 0.5637982487678528, 0.12280701845884323, 0.7647058963775635]","[-1.0, -0.5807110513768424, -0.3524931390528278, 0.47453482398994823, -0.1631802623194313]","{0: 0.8293051966205861, 1: 0.17069480337941392}",0,5.0,True,5.0
0,9,2,1,2,single_condition,attribution,wine_quality,946,forward_simulation,5,training,2,1,,infer_no_explanation,AttributionSum,"[0.8484848737716675, 1.1304347515106201, 0.1285855621099472, 0.2982456088066101, 0.45098039507865906]",,"{0: 0.8293051966205861, 1: 0.17069480337941392}",0,5.0,False,
1,9,2,1,2,single_condition,attribution,wine_quality,946,forward_simulation,5,training,2,1,,infer_with_explanation,AttributionSum,"[0.8484848737716675, 1.1304347515106201, 0.1285855621099472, 0.2982456088066101, 0.45098039507865906]","[1.0, 0.34517219914720104, 0.13872101579597765, 0.0981199663442766, -0.0027114037994629856]","{0: 0.20666077899929558, 1: 0.7933392210007044}",1,5.0,True,5.0
1,9,3,1,3,single_condition,attribution,wine_quality,809,forward_simulation,5,training,3,0,,infer_no_explanation,AttributionSum,"[0.3333333432674408, 0.17391304671764374, 0.03956478834152222, 0.3684210479259491, 0.3137255012989044]",,"{0: 0.8146608042778415, 1: 0.1853391957221585}",0,5.0,True,
1,9,3,1,3,single_condition,attribution,wine_quality,809,forward_simulation,5,training,3,0,,infer_with_explanation,AttributionSum,"[0.3333333432674408, 0.17391304671764374, 0.03956478834152222, 0.3684210479259491, 0.3137255012989044]","[-0.056013330401689154, -1.0, 0.7365200898068195, 0.030817879369770346, 0.11893685161259906]","{0: 0.5654915375755548, 1: 0.4345084624244452}",0,5.0,True,5.0
0,9,4,1,4,single_condition,attribution,wine_quality,329,forward_simulation,5,training,4,0,,infer_no_explanation,AttributionSum,"[0.09090909361839294, 0.32608696818351746, 0.03956478834152222, 0.3333333432674408, 0.23529411852359772]",,"{0: 0.32375726392264015, 1: 0.6762427360773599}",1,5.0,False,
1,9,4,1,4,single_condition,attribution,wine_quality,329,forward_simulation,5,training,4,0,,infer_with_explanation,AttributionSum,"[0.09090909361839294, 0.32608696818351746, 0.03956478834152222, 0.3333333432674408, 0.23529411852359772]","[-1.0, -0.1837808555720549, 0.29932733167409314, 0.12719690769261935, 0.016507526981504254]","{0: 0.6683368945189576, 1: 0.33166310548104233}",0,5.0,True,5.0
0,9,5,1,5,single_condition,attribution,wine_quality,506,forward_simulation,5,training,5,1,,infer_no_explanation,AttributionSum,"[0.4848484992980957, 1.1956521272659302, 0.09891197085380554, -0.05263157933950424, 0.37254902720451355]",,"{0: 0.8256263282837066, 1: 0.1743736717162933}",0,5.0,False,
1,9,5,1,5,single_condition,attribution,wine_quality,506,forward_simulation,5,training,5,1,,infer_with_explanation,AttributionSum,"[0.4848484992980957, 1.1956521272659302, 0.09891197085380554, -0.05263157933950424, 0.37254902720451355]","[-0.0029750451092536967, 1.0, 0.2691625122096291, 0.7332221849773808, 0.23363185287822402]","{0: 0.1501758908352332, 1: 0.8498241091647668}",1,5.0,True,5.0
0,9,6,1,6,single_condition,attribution,wine_quality,993,forward_simulation,5,training,6,0,,infer_no_explanation,AttributionSum,"[0.06060606241226196, 0.021739130839705467, 0.5637982487678528, 0.12280701845884323, 0.7647058963775635]",,"{0: 0.2625901258259795, 1: 0.7374098741740205}",1,5.0,False,
1,9,6,1,6,single_condition,attribution,wine_quality,993,forward_simulation,5,training,6,0,,infer_with_explanation,AttributionSum,"[0.06060606241226196, 0.021739130839705467, 0.5637982487678528, 0.12280701845884323, 0.7647058963775635]","[-1.0, -0.4106444129911368, -0.41300797706252695, 0.5349739966991938, -0.1751925609091001]","{0: 0.6142058044602325, 1: 0.3857941955397675}",0,5.0,True,5.0
1,9,7,1,7,single_condition,attribution,wine_quality,1008,forward_simulation,5,training,7,1,,infer_no_explanation,AttributionSum,"[0.8484848737716675, 0.5, 0.1285855621099472, 0.14035087823867798, 0.3333333432674408]",,"{0: 0.3677550809240765, 1: 0.6322449190759235}",1,5.0,True,
1,9,7,1,7,single_condition,attribution,wine_quality,1008,forward_simulation,5,training,7,1,,infer_with_explanation,AttributionSum,"[0.8484848737716675, 0.5, 0.1285855621099472, 0.14035087823867798, 0.3333333432674408]","[1.0, 0.1559548476768825, 0.03322326910066671, 0.3134432902473556, -0.05766026563589879]","{0: 0.2119112274921653, 1: 0.7880887725078347}",1,5.0,True,5.0
1,9,8,1,8,single_condition,attribution,wine_quality,998,forward_simulation,5,training,8,0,,infer_no_explanation,AttributionSum,"[-0.03030303120613098, 0.021739130839705467, -0.009891197085380554, 1.0, 0.11764705926179886]",,"{0: 0.6513608123013739, 1: 0.3486391876986262}",0,5.0,True,
1,9,8,1,8,single_condition,attribution,wine_quality,998,forward_simulation,5,training,8,0,,infer_with_explanation,AttributionSum,"[-0.03030303120613098, 0.021739130839705467, -0.009891197085380554, 1.0, 0.11764705926179886]","[-1.0, -0.5434828235003677, 0.3836944654580523, -0.7103585967762078, 0.18380546243331333]","{0: 0.8468827900988062, 1: 0.15311720990119385}",0,5.0,True,5.0
1,9,9,1,9,single_condition,attribution,wine_quality,1068,forward_simulation,5,training,9,1,,infer_no_explanation,AttributionSum,"[0.5151515007019043, 0.782608687877655, -0.009891197085380554, 0.07017543911933899, -0.0784313753247261]",,"{0: 0.23864446135558548, 1: 0.7613555386444145}",1,5.0,True,
1,9,9,1,9,single_condition,attribution,wine_quality,1068,forward_simulation,5,training,9,1,,infer_with_explanation,AttributionSum,"[0.5151515007019043, 0.782608687877655, -0.009891197085380554, 0.07017543911933899, -0.0784313753247261]","[0.31921743677637593, 0.8533127492526522, 0.784640610301571, 1.0, 0.2218907961451361]","{0: 0.13548441127712874, 1: 0.8645155887228713}",1,5.0,True,5.0
1,9,10,1,10,single_condition,attribution,wine_quality,1015,forward_simulation,5,training,10,1,,infer_no_explanation,AttributionSum,"[0.6666666865348816, 0.804347813129425, 0.15825915336608887, 0.21052631735801697, 0.0]",,"{0: 0.2987489767111964, 1: 0.7012510232888036}",1,5.0,True,
1,9,10,1,10,single_condition,attribution,wine_quality,1015,forward_simulation,5,training,10,1,,infer_with_explanation,AttributionSum,"[0.6666666865348816, 0.804347813129425, 0.15825915336608887, 0.21052631735801697, 0.0]","[1.0, 0.405962145052968, 0.025370116545918912, 0.34162942408300756, 0.11719619951959832]","{0: 0.1968717133505976, 1: 0.8031282866494024}",1,5.0,True,5.0
1,9,11,1,1,single_condition,attribution,wine_quality,1405,forward_simulation,5,testing,1,1,False,infer_no_explanation,AttributionSum,"[0.6363636255264282, 0.9347826242446899, 0.22749753296375275, 0.017543859779834747, 0.4313725531101227]",,"{0: 0.07415227228069077, 1: 0.9258477277193092}",1,5.0,True,
1,9,12,1,2,single_condition,attribution,wine_quality,505,forward_simulation,5,testing,2,1,True,infer_with_explanation,AttributionSum,"[1.0, 0.6739130616188049, 0.1483679562807083, 0.38596490025520325, 0.19607843458652496]","[1.0, 0.4056018493178818, 0.14176311250883092, 0.0919233625731073, 0.04493301555128342]","{0: 0.1969286870991096, 1: 0.8030713129008904}",1,5.0,True,
0,9,13,1,3,single_condition,attribution,wine_quality,1502,forward_simulation,5,testing,3,0,False,infer_no_explanation,AttributionSum,"[0.1818181872367859, 0.15217390656471252, 0.48466864228248596, 0.5526315569877625, 0.4901960790157318]",,"{0: 0.08274652370901436, 1: 0.9172534762909856}",1,5.0,False,
1,9,14,1,4,single_condition,attribution,wine_quality,687,forward_simulation,5,testing,4,0,True,infer_with_explanation,AttributionSum,"[0.1515151560306549, 0.260869562625885, 0.26706230640411377, 0.6491228342056274, 0.4313725531101227]","[-1.0, -0.3796027646083133, -0.1564592006767688, -0.8996650330368978, 0.1044603571227751]","{0: 0.8698536092917388, 1: 0.13014639070826123}",0,5.0,True,
1,9,15,1,5,single_condition,attribution,wine_quality,1070,forward_simulation,5,testing,5,1,False,infer_no_explanation,AttributionSum,"[0.5757575631141663, 0.9130434989929199, 0.2571711242198944, 0.10526315867900848, 0.23529411852359772]",,"{0: 0.4006399187353068, 1: 0.5993600812646932}",1,5.0,True,
1,9,16,1,6,single_condition,attribution,wine_quality,261,forward_simulation,5,testing,6,0,False,infer_no_explanation,AttributionSum,"[0.06060606241226196, 0.28260868787765503, 0.553907036781311, 1.236842155456543, 0.5686274766921997]",,"{0: 0.8694244154274556, 1: 0.1305755845725444}",0,5.0,True,
1,9,17,1,7,single_condition,attribution,wine_quality,1018,forward_simulation,5,testing,7,1,True,infer_with_explanation,AttributionSum,"[1.0606060028076172, -0.06521739065647125, 0.9693372845649719, -0.15789473056793213, -0.3333333432674408]","[1.0, -0.3089464357206773, -0.22899152377242932, 0.5110655493591125, 0.19665903924461586]","{0: 0.18078093247804994, 1: 0.8192190675219501}",1,5.0,True,
1,9,18,1,8,single_condition,attribution,wine_quality,1398,forward_simulation,5,testing,8,0,False,infer_no_explanation,AttributionSum,"[0.3030303120613098, 0.32608696818351746, 0.16815035045146942, 0.5789473652839661, 0.9019607901573181]",,"{0: 0.8031203141275465, 1: 0.19687968587245355}",0,5.0,True,
