episode,step,reward,app_id,model_name,chosen_mode,with_explanation,decision_boundary,decision_boundary_bin,decision_noise,memory_recall_threshold,opportunity_cost,prob_correct,pred_time,reward_without_illegal_penalty,n_selected_features,illegal_action,selected_features,selected_feature_slots,feature_order,feature_0_selected,feature_1_selected,feature_2_selected,feature_3_selected,feature_4_selected,feature_5_selected,slot_0_selected,slot_1_selected,slot_2_selected,slot_3_selected,slot_4_selected,slot_5_selected
63,35,-0.018430397840905343,star98_pass_rate,mlp,retrieve,False,0.6,0,0.315316945083056,-0.3375010257517569,0.00709083795261318,5.732080919040983e-06,2.5999931242301386,-0.018430397840905343,0,False,,,"2,3,1,0,4,5",0,0,0,0,0,0,0,0,0,0,0,0
63,36,0.8387667926354867,star98_pass_rate,mlp,read,True,1.8000000000000003,4,0.315316945083056,-0.3375010257517569,0.00709083795261318,0.9998270130210463,21.02152402603228,0.8387667926354867,6,False,"2,3,1,0,4,5","0,1,2,3,4,5","2,3,1,0,4,5",1,1,1,1,1,1,1,1,1,1,1,1
63,37,0.8960074592389365,star98_pass_rate,mlp,read,True,1.5,3,0.315316945083056,-0.3375010257517569,0.00709083795261318,0.9999999999936473,13.255491294942342,0.8960074592389365,5,False,"2,3,1,0,4","0,1,2,3,4","2,3,1,0,4,5",1,1,1,1,1,0,1,1,1,1,1,0
63,38,0.8959587578817574,star98_pass_rate,mlp,read,True,1.5,3,0.315316945083056,-0.3375010257517569,0.00709083795261318,0.9999999999929758,13.26235950386674,0.8959587578817574,5,False,"2,3,1,0,4","0,1,2,3,4","2,3,1,0,4,5",1,1,1,1,1,0,1,1,1,1,1,0
63,39,0.011480478297205887,star98_pass_rate,mlp,retrieve,False,0.6,0,0.315316945083056,-0.3375010257517569,0.00709083795261318,0.03125537382586356,2.7887952962414055,0.011480478297205887,0,False,,,"2,3,1,0,4,5",0,0,0,0,0,0,0,0,0,0,0,0
64,0,0.17423753792220237,forest_cover,mlp,retrieve,False,0.6,0,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.1795898827234182,6.2139035199930035,0.17423753792220237,1,False,0,3,"3,1,5,0,4,2",1,0,0,0,0,0,0,0,0,1,0,0
64,1,0.6186537405019873,forest_cover,mlp,retrieve,False,1.5,3,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.6246577377697221,7.421805986960554,0.6186537405019873,1,False,0,3,"3,1,5,0,4,2",1,0,0,0,0,0,0,0,0,1,0,0
64,2,0.7905821980189376,forest_cover,mlp,read,True,1.5,3,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.819628278854697,31.596601181655153,0.7905821980189376,6,False,"3,1,5,0,4,2","0,1,2,3,4,5","3,1,5,0,4,2",1,1,1,1,1,1,1,1,1,1,1,1
64,3,0.9710573210783267,forest_cover,mlp,read,True,1.8000000000000003,4,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.9962576357816567,24.4680922947692,0.9710573210783267,6,False,"3,1,5,0,4,2","0,1,2,3,4,5","3,1,5,0,4,2",1,1,1,1,1,1,1,1,1,1,1,1
64,4,0.4586559156325287,forest_cover,mlp,retrieve,False,1.5,3,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.468748601436102,15.00059563765138,0.4586559156325287,1,False,0,3,"3,1,5,0,4,2",1,0,0,0,0,0,0,0,0,1,0,0
64,5,0.952171173164669,forest_cover,mlp,read,True,1.8000000000000003,4,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.9796941531726095,28.773382760967596,0.952171173164669,6,False,"3,1,5,0,4,2","0,1,2,3,4,5","3,1,5,0,4,2",1,1,1,1,1,1,1,1,1,1,1,1
64,6,0.458718633105364,forest_cover,mlp,retrieve,False,1.5,3,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.4687528233807151,14.89216837545818,0.458718633105364,1,False,0,3,"3,1,5,0,4,2",1,0,0,0,0,0,0,0,0,1,0,0
64,7,0.3710938672712531,forest_cover,mlp,read,True,1.8000000000000003,4,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.406828736841558,43.99493438622508,0.3710938672712531,6,False,"3,1,5,0,4,2","0,1,2,3,4,5","3,1,5,0,4,2",1,1,1,1,1,1,1,1,1,1,1,1
64,8,0.5211024257981596,forest_cover,mlp,retrieve,False,1.5,3,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.531290297000119,15.177031212497184,0.5211024257981596,1,False,0,3,"3,1,5,0,4,2",1,0,0,0,0,0,0,0,0,1,0,0
64,9,0.7083815608451486,forest_cover,mlp,retrieve,False,1.5,3,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.7187263638259642,15.46791982654412,0.7083815608451486,1,False,0,3,"3,1,5,0,4,2",1,0,0,0,0,0,0,0,0,1,0,0
64,10,0.27359165269351493,forest_cover,mlp,retrieve,False,1.5,3,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.28126421163422544,10.514650508582804,0.27359165269351493,1,False,0,3,"3,1,5,0,4,2",1,0,0,0,0,0,0,0,0,1,0,0
64,11,0.32407297493925125,forest_cover,mlp,read,True,1.8000000000000003,4,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.35955492956400487,43.52613145466201,0.32407297493925125,6,False,"3,1,5,0,4,2","0,1,2,3,4,5","3,1,5,0,4,2",1,1,1,1,1,1,1,1,1,1,1,1
64,12,0.8334240329468916,forest_cover,mlp,read,True,1.8000000000000003,4,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.8657725092233488,37.717918608764045,0.8334240329468916,6,False,"3,1,5,0,4,2","0,1,2,3,4,5","3,1,5,0,4,2",1,1,1,1,1,1,1,1,1,1,1,1
64,13,0.6491415038159734,forest_cover,mlp,read,True,1.8000000000000003,4,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.6842876387379689,42.90365633447335,0.6491415038159734,6,False,"3,1,5,0,4,2","0,1,2,3,4,5","3,1,5,0,4,2",1,1,1,1,1,1,1,1,1,1,1,1
64,14,0.6789587302935607,forest_cover,mlp,read,True,1.8000000000000003,4,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.7138184988341623,42.37284784940728,0.6789587302935607,6,False,"3,1,5,0,4,2","0,1,2,3,4,5","3,1,5,0,4,2",1,1,1,1,1,1,1,1,1,1,1,1
64,15,0.4893475118360657,forest_cover,mlp,retrieve,False,1.5,3,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.4999999923492082,16.038230643156922,0.4893475118360657,1,False,0,3,"3,1,5,0,4,2",1,0,0,0,0,0,0,0,0,1,0,0
64,16,0.8768949480361014,forest_cover,mlp,read,True,1.8000000000000003,4,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.9080426551056688,35.4921738110675,0.8768949480361014,6,False,"3,1,5,0,4,2","0,1,2,3,4,5","3,1,5,0,4,2",1,1,1,1,1,1,1,1,1,1,1,1
64,17,0.45723836758570047,forest_cover,mlp,retrieve,False,1.5,3,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.4687584676542573,17.646449525489224,0.45723836758570047,1,False,0,3,"3,1,5,0,4,2",1,0,0,0,0,0,0,0,0,1,0,0
64,18,0.6474893042883308,forest_cover,mlp,retrieve,False,1.5,3,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.6562482169099415,12.528314782989927,0.6474893042883308,1,False,0,3,"3,1,5,0,4,2",1,0,0,0,0,0,0,0,0,1,0,0
64,19,0.9270498830970796,forest_cover,mlp,read,True,1.8000000000000003,4,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.9561854939107463,31.76255387383072,0.9270498830970796,6,False,"3,1,5,0,4,2","0,1,2,3,4,5","3,1,5,0,4,2",1,1,1,1,1,1,1,1,1,1,1,1
64,20,0.7431143857586723,forest_cover,mlp,retrieve,False,1.5,3,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.7499928890824568,9.04278968111147,0.7431143857586723,1,False,0,3,"3,1,5,0,4,2",1,0,0,0,0,0,0,0,0,1,0,0
64,21,0.3998844644421582,forest_cover,mlp,retrieve,False,1.5,3,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.40632450419764576,8.23005397760003,0.3998844644421582,1,False,0,3,"3,1,5,0,4,2",1,0,0,0,0,0,0,0,0,1,0,0
64,22,0.8689671343123673,forest_cover,mlp,retrieve,False,1.5,3,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.874961048036285,7.403115138574022,0.8689671343123673,1,False,0,3,"3,1,5,0,4,2",1,0,0,0,0,0,0,0,0,1,0,0
64,23,0.8630518001115678,forest_cover,mlp,read,True,1.8000000000000003,4,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.8946200495157923,36.27169073089142,0.8630518001115678,6,False,"3,1,5,0,4,2","0,1,2,3,4,5","3,1,5,0,4,2",1,1,1,1,1,1,1,1,1,1,1,1
64,24,0.7429592714714809,forest_cover,mlp,retrieve,False,1.5,3,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.7499923429186633,9.329297025377775,0.7429592714714809,1,False,0,3,"3,1,5,0,4,2",1,0,0,0,0,0,0,0,0,1,0,0
64,25,0.180146255970987,forest_cover,mlp,retrieve,False,1.5,3,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.18778639085133353,10.45454929740814,0.180146255970987,1,False,0,3,"3,1,5,0,4,2",1,0,0,0,0,0,0,0,0,1,0,0
64,26,0.9399125577475755,forest_cover,mlp,read,True,1.8000000000000003,4,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.9683142524516216,30.40216758680646,0.9399125577475755,6,False,"3,1,5,0,4,2","0,1,2,3,4,5","3,1,5,0,4,2",1,1,1,1,1,1,1,1,1,1,1,1
64,27,0.8371707815116513,forest_cover,mlp,retrieve,False,1.5,3,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.843725983695939,8.443518959314645,0.8371707815116513,1,False,0,3,"3,1,5,0,4,2",1,0,0,0,0,0,0,0,0,1,0,0
64,28,0.4428553339799705,forest_cover,mlp,read,True,1.8000000000000003,4,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.47877468886895175,44.336896218639836,0.4428553339799705,6,False,"3,1,5,0,4,2","0,1,2,3,4,5","3,1,5,0,4,2",1,1,1,1,1,1,1,1,1,1,1,1
64,29,0.18139390813321632,forest_cover,mlp,retrieve,False,1.5,3,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.18756917712843718,7.7392751177954935,0.18139390813321632,1,False,0,3,"3,1,5,0,4,2",1,0,0,0,0,0,0,0,0,1,0,0
64,30,0.8370878557202713,forest_cover,mlp,retrieve,False,1.5,3,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.8437360957778219,8.615973883387694,0.8370878557202713,1,False,0,3,"3,1,5,0,4,2",1,0,0,0,0,0,0,0,0,1,0,0
64,31,0.8065266840829909,forest_cover,mlp,retrieve,False,1.5,3,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.8124942071072101,7.354197359683189,0.8065266840829909,1,False,0,3,"3,1,5,0,4,2",1,0,0,0,0,0,0,0,0,1,0,0
64,32,0.9398000898205545,forest_cover,mlp,read,True,1.8000000000000003,4,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.9682088827545602,30.415324859923228,0.9398000898205545,6,False,"3,1,5,0,4,2","0,1,2,3,4,5","3,1,5,0,4,2",1,1,1,1,1,1,1,1,1,1,1,1
64,33,0.9693883287968771,forest_cover,mlp,read,True,1.8000000000000003,4,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.9949166574923407,25.076098756272174,0.9693883287968771,6,False,"3,1,5,0,4,2","0,1,2,3,4,5","3,1,5,0,4,2",1,1,1,1,1,1,1,1,1,1,1,1
64,34,0.9461459772491663,forest_cover,mlp,read,True,1.8000000000000003,4,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.9741297580031213,29.627522638415826,0.9461459772491663,6,False,"3,1,5,0,4,2","0,1,2,3,4,5","3,1,5,0,4,2",1,1,1,1,1,1,1,1,1,1,1,1
64,35,0.9553377185130626,forest_cover,mlp,read,True,1.8000000000000003,4,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.9825882964132845,28.268458441908273,0.9553377185130626,6,False,"3,1,5,0,4,2","0,1,2,3,4,5","3,1,5,0,4,2",1,1,1,1,1,1,1,1,1,1,1,1
64,36,0.8919171328014819,forest_cover,mlp,read,True,1.8000000000000003,4,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.9225563732061117,34.549680426166006,0.8919171328014819,6,False,"3,1,5,0,4,2","0,1,2,3,4,5","3,1,5,0,4,2",1,1,1,1,1,1,1,1,1,1,1,1
64,37,0.5116313803190835,forest_cover,mlp,read,True,1.8000000000000003,4,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.5475105183686475,44.262350318729034,0.5116313803190835,6,False,"3,1,5,0,4,2","0,1,2,3,4,5","3,1,5,0,4,2",1,1,1,1,1,1,1,1,1,1,1,1
64,38,0.6498757787239147,forest_cover,mlp,retrieve,False,1.5,3,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.6562386933327445,8.087094870254536,0.6498757787239147,1,False,0,3,"3,1,5,0,4,2",1,0,0,0,0,0,0,0,0,1,0,0
64,39,0.9644384953131953,forest_cover,mlp,read,True,1.8000000000000003,4,0.32404597874450264,-0.1402146149478597,0.0005394909641628276,0.9907177898010258,26.468088320976612,0.9644384953131953,6,False,"3,1,5,0,4,2","0,1,2,3,4,5","3,1,5,0,4,2",1,1,1,1,1,1,1,1,1,1,1,1
65,0,0.7233735282776818,breast_cancer,xgboost,read,True,0.6,0,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.8712981938255718,11.593174593718842,0.7233735282776818,4,False,"0,3,4,5","1,2,3,5","1,0,3,4,2,5",1,0,0,1,1,1,0,1,1,1,0,1
65,1,0.8087517721024781,breast_cancer,xgboost,read,True,0.6,0,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.9744999486483026,12.904199529646947,0.8087517721024781,5,False,"0,3,4,2,5","1,2,3,4,5","1,0,3,4,2,5",1,0,1,1,1,1,0,1,1,1,1,1
65,2,0.384005891630608,breast_cancer,xgboost,retrieve,False,0.6,0,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.4375156633677376,4.433443694787805,0.384005891630608,0,False,,,"1,0,3,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
65,3,0.1467146577562134,breast_cancer,xgboost,retrieve,False,0.6,0,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.18757831683733572,3.385675659189018,0.1467146577562134,0,False,,,"1,0,3,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
65,4,0.8200292184084732,breast_cancer,xgboost,read,True,0.9,1,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.9955966763984867,13.71775619402493,0.8200292184084732,5,False,"0,3,4,2,5","1,2,3,4,5","1,0,3,4,2,5",1,0,1,1,1,1,0,1,1,1,1,1
65,5,0.6402662944889526,breast_cancer,xgboost,retrieve,False,0.6,0,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.6874530098975462,3.9095596769443097,0.6402662944889526,0,False,,,"1,0,3,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
65,6,0.786449129163756,breast_cancer,xgboost,read,True,0.9,1,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.9915744198070441,16.00100457002018,0.786449129163756,6,False,"1,0,3,4,2,5","0,1,2,3,4,5","1,0,3,4,2,5",1,1,1,1,1,1,1,1,1,1,1,1
65,7,0.3337695390622053,breast_cancer,xgboost,read,True,0.9,1,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.5812571153224158,19.51084589372789,0.3337695390622053,6,False,"1,0,3,4,2,5","0,1,2,3,4,5","1,0,3,4,2,5",1,1,1,1,1,1,1,1,1,1,1,1
65,8,0.6074433620909667,breast_cancer,xgboost,retrieve,False,0.6,0,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.6562108415812885,4.040530681371551,0.6074433620909667,0,False,,,"1,0,3,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
65,9,0.7387350916832501,breast_cancer,xgboost,retrieve,False,0.6,0,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.7811795148463653,3.516646663638191,0.7387350916832501,0,False,,,"1,0,3,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
65,10,0.286052624028989,breast_cancer,xgboost,read,True,0.9,1,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.5340757392063514,19.555216885389463,0.286052624028989,6,False,"1,0,3,4,2,5","0,1,2,3,4,5","1,0,3,4,2,5",1,1,1,1,1,1,1,1,1,1,1,1
65,11,0.14671465775599,breast_cancer,xgboost,retrieve,False,0.6,0,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.18757831683737702,3.3856756592109494,0.14671465775599,0,False,,,"1,0,3,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
65,12,0.7615515630362714,breast_cancer,xgboost,read,True,0.9,1,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.9745924360579096,16.65683410631998,0.7615515630362714,6,False,"1,0,3,4,2,5","0,1,2,3,4,5","1,0,3,4,2,5",1,1,1,1,1,1,1,1,1,1,1,1
65,13,0.0873918492873449,breast_cancer,xgboost,retrieve,False,0.6,0,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.1250939802047851,3.123733650315808,0.0873918492873449,0,False,,,"1,0,3,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
65,14,0.12049995186618663,breast_cancer,xgboost,read,True,0.9,1,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.36687287517272793,19.418493582198742,0.12049995186618663,6,False,"1,0,3,4,2,5","0,1,2,3,4,5","1,0,3,4,2,5",1,1,1,1,1,1,1,1,1,1,1,1
65,15,0.7715580240812016,breast_cancer,xgboost,retrieve,False,0.6,0,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.8124216831626183,3.3856756592134136,0.7715580240812016,0,False,,,"1,0,3,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
65,16,0.7383195306701699,breast_cancer,xgboost,read,True,0.9,1,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.9565053316253076,17.083106683578677,0.7383195306701699,6,False,"1,0,3,4,2,5","0,1,2,3,4,5","1,0,3,4,2,5",1,1,1,1,1,1,1,1,1,1,1,1
65,17,0.8113364349844362,breast_cancer,xgboost,read,True,0.9,1,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.9908279870826779,14.042879058823228,0.8113364349844362,5,False,"0,3,4,2,5","1,2,3,4,5","1,0,3,4,2,5",1,0,1,1,1,1,0,1,1,1,1,1
65,18,0.7853701503367122,breast_cancer,xgboost,read,True,0.9,1,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.9909320462073542,16.03717861131179,0.7853701503367122,6,False,"1,0,3,4,2,5","0,1,2,3,4,5","1,0,3,4,2,5",1,1,1,1,1,1,1,1,1,1,1,1
65,19,0.8314206971825591,breast_cancer,xgboost,read,True,0.9,1,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.9994938319957553,13.096829235147469,0.8314206971825591,5,False,"0,3,4,2,5","1,2,3,4,5","1,0,3,4,2,5",1,0,1,1,1,1,0,1,1,1,1,1
65,20,0.8043809564795621,breast_cancer,xgboost,retrieve,False,0.6,0,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.8436638514789266,3.254704654759313,0.8043809564795621,0,False,,,"1,0,3,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
65,21,0.8700268212757605,breast_cancer,xgboost,retrieve,False,0.6,0,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.9061481881114726,2.9927626458885666,0.8700268212757605,0,False,,,"1,0,3,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
65,22,-0.0015923634157720482,breast_cancer,xgboost,retrieve,False,0.6,0,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.03136747525592484,2.7308206369877577,-0.0015923634157720482,0,False,,,"1,0,3,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
65,23,0.014143097242492474,breast_cancer,xgboost,read,True,0.9,1,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.25604819641354054,19.0483210679105,0.014143097242492474,6,False,"1,0,3,4,2,5","0,1,2,3,4,5","1,0,3,4,2,5",1,1,1,1,1,1,1,1,1,1,1,1
65,24,0.9028497536739731,breast_cancer,xgboost,retrieve,False,0.6,0,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.9373903564277609,2.861791641445062,0.9028497536739731,0,False,,,"1,0,3,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
65,25,0.8106446642443235,breast_cancer,xgboost,read,True,0.9,1,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.9904085090264063,14.065439317316622,0.8106446642443235,5,False,"0,3,4,2,5","1,2,3,4,5","1,0,3,4,2,5",1,0,1,1,1,1,0,1,1,1,1,1
65,26,0.785600703292156,breast_cancer,xgboost,read,True,0.9,1,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.9730270208431413,14.70029796987562,0.785600703292156,5,False,"0,3,4,2,5","1,2,3,4,5","1,0,3,4,2,5",1,0,1,1,1,1,0,1,1,1,1,1
65,27,0.7625603326579025,breast_cancer,xgboost,read,True,0.9,1,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.9549730260383213,15.113434033872418,0.7625603326579025,5,False,"0,3,4,2,5","1,2,3,4,5","1,0,3,4,2,5",1,0,1,1,1,1,0,1,1,1,1,1
65,28,0.9028497536739387,breast_cancer,xgboost,retrieve,False,0.6,0,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.9373903564277563,2.8617916414475264,0.9028497536739387,0,False,,,"1,0,3,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
65,29,0.771463745618726,breast_cancer,xgboost,read,True,0.9,1,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.98178304822183,16.43134390480602,0.771463745618726,6,False,"1,0,3,4,2,5","0,1,2,3,4,5","1,0,3,4,2,5",1,1,1,1,1,1,1,1,1,1,1,1
65,30,0.8182167253402497,breast_cancer,xgboost,read,True,0.9,1,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.9946930097391795,13.793055164315078,0.8182167253402497,5,False,"0,3,4,2,5","1,2,3,4,5","1,0,3,4,2,5",1,0,1,1,1,1,0,1,1,1,1,1
65,31,0.11705325352201518,breast_cancer,xgboost,retrieve,False,0.6,0,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.15633614852101688,3.2547046547292497,0.11705325352201518,0,False,,,"1,0,3,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
65,32,-0.03125376765035945,breast_cancer,xgboost,retrieve,False,0.6,0,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.00012530693967779404,2.599849632566184,-0.03125376765035945,0,False,,,"1,0,3,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
65,33,0.902849753674279,breast_cancer,xgboost,retrieve,False,0.6,0,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.9373903564278021,2.861791641423131,0.902849753674279,0,False,,,"1,0,3,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
65,34,0.6598967403682908,breast_cancer,xgboost,read,True,0.9,1,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.8661115042492175,16.256976614022008,0.6598967403682908,5,False,"0,3,4,2,5","1,2,3,4,5","1,0,3,4,2,5",1,0,1,1,1,1,0,1,1,1,1,1
65,35,0.8171092437798537,breast_cancer,xgboost,read,True,0.9,1,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.9941141894080191,13.83685631908261,0.8171092437798537,5,False,"0,3,4,2,5","1,2,3,4,5","1,0,3,4,2,5",1,0,1,1,1,1,0,1,1,1,1,1
65,36,0.9028497536743134,breast_cancer,xgboost,retrieve,False,0.6,0,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.9373903564278068,2.8617916414206666,0.9028497536743134,0,False,,,"1,0,3,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
65,37,-0.03125376765038457,breast_cancer,xgboost,retrieve,False,0.6,0,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.00012530693968242882,2.599849632568649,-0.03125376765038457,0,False,,,"1,0,3,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
65,38,-0.03125376765002637,breast_cancer,xgboost,retrieve,False,0.6,0,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.00012530693961630604,2.599849632533493,-0.03125376765002637,0,False,,,"1,0,3,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
65,39,-0.03125376764994351,breast_cancer,xgboost,retrieve,False,0.6,0,0.3654607912170365,-0.26594513642261375,0.012069572869514187,0.0001253069396010113,2.599849632525361,-0.03125376764994351,0,False,,,"1,0,3,4,2,5",0,0,0,0,0,0,0,0,0,0,0,0
66,0,0.7336596401179825,forest_cover,mlp,read,True,1.2000000000000002,2,0.383992849481518,-0.7960094995113277,0.00961340024377761,0.9363815371810666,19.839171596598323,0.7336596401179825,6,False,"4,1,5,0,3,2","0,1,2,3,4,5","4,1,5,0,3,2",1,1,1,1,1,1,1,1,1,1,1,1
66,1,0.510701357165637,forest_cover,mlp,retrieve,False,0.6,0,0.383992849481518,-0.7960094995113277,0.00961340024377761,0.5646224630583088,5.400909623655615,0.510701357165637,1,False,0,3,"4,1,5,0,3,2",1,0,0,0,0,0,0,0,0,1,0,0
66,2,0.6488334769296198,forest_cover,mlp,retrieve,False,0.6,0,0.383992849481518,-0.7960094995113277,0.00961340024377761,0.704549830241421,5.587653894528083,0.6488334769296198,1,False,0,3,"4,1,5,0,3,2",1,0,0,0,0,0,0,0,0,1,0,0
66,3,0.6368896318439532,forest_cover,mlp,read,True,1.5,3,0.383992849481518,-0.7960094995113277,0.00961340024377761,0.8885041573455433,24.925054551503106,0.6368896318439532,6,False,"4,1,5,0,3,2","0,1,2,3,4,5","4,1,5,0,3,2",1,1,1,1,1,1,1,1,1,1,1,1
66,4,0.6224696505751659,forest_cover,mlp,retrieve,False,0.6,0,0.383992849481518,-0.7960094995113277,0.00961340024377761,0.6763007589220026,5.391547946876027,0.6224696505751659,1,False,0,3,"4,1,5,0,3,2",1,0,0,0,0,0,0,0,0,1,0,0
66,5,0.8518134507782655,forest_cover,mlp,retrieve,False,0.6,0,0.383992849481518,-0.7960094995113277,0.00961340024377761,0.9085295333234105,5.691647196376801,0.8518134507782655,1,False,0,3,"4,1,5,0,3,2",1,0,0,0,0,0,0,0,0,1,0,0
66,6,0.49014268138544914,forest_cover,mlp,read,True,1.5,3,0.383992849481518,-0.7960094995113277,0.00961340024377761,0.7448078844243695,25.45043344026822,0.49014268138544914,5,False,"4,1,5,0,3","0,1,2,3,4","4,1,5,0,3,2",1,1,0,1,1,1,1,1,1,1,1,0
66,7,0.8033913140496808,forest_cover,mlp,retrieve,False,0.6,0,0.383992849481518,-0.7960094995113277,0.00961340024377761,0.8622402944541885,5.913514361508451,0.8033913140496808,1,False,0,3,"4,1,5,0,3,2",1,0,0,0,0,0,0,0,0,1,0,0
66,8,0.7229042466837974,forest_cover,mlp,read,True,1.5,3,0.383992849481518,-0.7960094995113277,0.00961340024377761,0.9530066980262046,22.68733703078437,0.7229042466837974,6,False,"4,1,5,0,3,2","0,1,2,3,4,5","4,1,5,0,3,2",1,1,1,1,1,1,1,1,1,1,1,1
66,9,0.49766335018585506,forest_cover,mlp,read,True,1.5,3,0.383992849481518,-0.7960094995113277,0.00961340024377761,0.7515650169171801,25.371009273143848,0.49766335018585506,5,False,"4,1,5,0,3","0,1,2,3,4","4,1,5,0,3,2",1,1,0,1,1,1,1,1,1,1,1,0
