counterfactual_accuracy,participantId,instanceId,xai_property,phase,exp_property,qid,original_attribution_sum,changed_attribution_sum,p_original_high_income,p_new_high_income,confidence_delta,probability_income_increases,agent_response_increases,ground_truth_increases,counterfactual_correct,changed_feature_visible,changed_feature_names,retrieved_exemplar_count,effective_lapse_rate
0,6,24,sparse,testing,sparse,14,0.0,0.0,0.18242552380635632,0.18242552380635632,0.0,0.46946305301249813,0,1,0,False,occupation,0,0.0
0,6,25,sparse,testing,sparse,15,0.04793104998580986,0.04793104998580986,0.2364083128523786,0.2364083128523786,0.0,0.46946305301249813,0,1,0,False,hours-per-week,0,0.0
0,6,26,sparse,testing,sparse,16,0.0926846860326907,0.0926846860326907,0.29595023342849397,0.29595023342849397,0.0,0.46946305301249813,0,1,0,False,occupation,0,0.0
1,6,27,sparse,testing,sparse,17,-0.025329815303430078,-0.025329815303430078,0.15801313832110084,0.15801313832110084,0.0,0.46946305301249813,0,0,1,False,occupation,0,0.0
0,6,28,sparse,testing,sparse,18,-0.0029503478052290617,-0.0029503478052290617,0.17943786974204992,0.17943786974204992,0.0,0.46946305301249813,0,1,0,False,education,0,0.0
0,6,29,sparse,testing,sparse,19,0.0,0.0,0.18242552380635632,0.18242552380635632,0.0,0.46946305301249813,0,1,0,False,relationship,0,0.0
0,6,30,sparse,testing,sparse,20,0.0,0.0,0.18242552380635632,0.18242552380635632,0.0,0.46946305301249813,0,1,0,False,marital,0,0.0
0,6,31,sparse,testing,sparse,21,0.0,0.0,0.18242552380635632,0.18242552380635632,0.0,0.46946305301249813,0,1,0,False,occupation,0,0.0
0,6,32,sparse,testing,sparse,22,0.0,0.0,0.18242552380635632,0.18242552380635632,0.0,0.46946305301249813,0,1,0,False,marital,0,0.0
0,6,33,sparse,testing,sparse,23,0.0,0.0,0.18242552380635632,0.18242552380635632,0.0,0.46946305301249813,0,1,0,False,age,0,0.0
0,6,34,sparse,testing,sparse,24,0.0,0.0,0.18242552380635632,0.18242552380635632,0.0,0.46946305301249813,0,1,0,False,education,0,0.0
1,6,35,sparse,testing,sparse,25,0.038786279683377306,0.02691292875989447,0.2253141895667943,0.2114685699926199,-0.013845619574174406,0.3495144250878134,0,0,1,True,sex,0,0.0
0,6,36,sparse,testing,sparse,26,0.0,0.0,0.18242552380635632,0.18242552380635632,0.0,0.46946305301249813,0,1,0,False,race,0,0.0
0,6,37,sparse,testing,sparse,27,0.0,0.0,0.18242552380635632,0.18242552380635632,0.0,0.46946305301249813,0,1,0,False,marital,0,0.0
1,6,38,sparse,testing,sparse,28,0.019349164467897965,0.019349164467897965,0.20297853851013184,0.20297853851013184,0.0,0.46946305301249813,0,0,1,False,marital,0,0.0
1,7,10,robust,testing,robust,0,-0.04411764705882353,-0.12867647058823528,0.1388511700805282,0.07961994517485078,-0.05923122490567741,0.010543089738233933,0,0,1,True,education,0,0.0
1,7,11,robust,testing,robust,1,0.08292483660130719,0.016748366013071905,0.29123888978778245,0.20154406613332795,-0.0896948236544545,0.000664473977601201,0,0,1,True,education,0,0.0
1,7,12,robust,testing,robust,2,0.11691176470588235,0.043382352941176455,0.3454480853298424,0.23495337205124203,-0.11049471327860036,0.00010002503580274704,0,0,1,True,education,0,0.0
1,7,13,robust,testing,robust,3,0.062499999999999986,0.10294117647058822,0.26119341015059416,0.3225708099386038,0.06137739978800966,0.9984085655125541,1,1,1,True,education,0,0.0
1,7,14,robust,testing,robust,4,0.10294117647058824,0.13970588235294118,0.3225708099386039,0.3843176443365963,0.061746834397992445,0.9984611337750542,1,1,1,True,relationship,0,0.0
1,7,15,robust,testing,robust,5,0.05882352941176472,0.07720588235294121,0.2560031486740307,0.28262317955352334,0.026620030879492662,0.9636085206594066,1,1,1,True,race,0,0.0
1,7,16,robust,testing,robust,6,-0.05147058823529411,-0.08455882352941176,0.13250276360151964,0.1069140720819906,-0.02558869151952904,0.18572491340371522,0,0,1,True,race,0,0.0
1,7,17,robust,testing,robust,7,0.09191176470588235,0.17279411764705888,0.3050851230091878,0.44334109458647,0.1382559715772822,0.9999985478533939,1,1,1,True,education,0,0.0
1,7,18,robust,testing,robust,8,-0.09191176470588233,-0.04411764705882352,0.10185315405998688,0.1388511700805282,0.03699801602054131,0.9855345427621789,1,1,1,True,occupation,0,0.0
1,7,19,robust,testing,robust,9,-0.04166666666666666,-0.0196078431372549,0.14102330065814628,0.16186937077829805,0.020846070120151772,0.9399441384210403,1,1,1,True,sex,0,0.0
1,7,20,robust,testing,robust,10,-0.021650326797385627,0.00040849673202614234,0.15983928672500666,0.18287458594423778,0.023035299219231115,0.9502591032103299,1,1,1,True,marital,0,0.0
1,7,21,robust,testing,robust,11,-0.04370915032679738,-0.04166666666666666,0.1392112328805924,0.14102330065814628,0.001812067777553883,0.7344299107146726,1,1,1,True,hours-per-week,0,0.0
1,7,22,robust,testing,robust,12,-0.04779411764705882,-0.08088235294117646,0.1356456589768876,0.10952664829485585,-0.02611901068203175,0.1785320045265861,0,0,1,True,occupation,0,0.0
1,7,23,robust,testing,robust,13,0.07148692810457517,0.005310457516339864,0.27416375529216375,0.1883303355895328,-0.08583341970263095,0.000944215208081748,0,0,1,True,education,0,0.0
1,7,24,robust,testing,robust,14,0.03602941176470589,0.054411764705882354,0.2253609528560728,0.24986479174585127,0.024503838889778473,0.9562128290124823,1,1,1,True,occupation,0,0.0
1,7,25,robust,testing,robust,15,0.5691403558228403,0.5714279375221867,0.9364888374735955,0.9374833901065802,0.0009945526329847576,0.719658609953341,1,1,1,True,hours-per-week,0,0.0
1,7,26,robust,testing,robust,16,0.3547838164818643,0.3694896988348054,0.7525923088067077,0.7721997912901188,0.019607482483411154,0.9332521560460056,1,1,1,True,occupation,0,0.0
1,7,27,robust,testing,robust,17,0.09313725490196077,0.06740196078431372,0.3070016470778942,0.26821871663581104,-0.03878293044208314,0.06419008089464172,0,0,1,True,occupation,0,0.0
1,7,28,robust,testing,robust,18,0.0639705882352941,0.08235294117647056,0.2632884608410421,0.29037038187392045,0.02708192103287832,0.9650550921692663,1,1,1,True,education,0,0.0
1,7,29,robust,testing,robust,19,-0.04411764705882353,-0.029411764705882353,0.1388511700805282,0.1523126616176779,0.013461491537149706,0.8887532944806033,1,1,1,True,relationship,0,0.0
1,7,30,robust,testing,robust,20,-0.005310457516339878,0.04983660130718953,0.17666555220474794,0.243603611188388,0.06693805898364005,0.999040278893213,1,1,1,True,marital,0,0.0
1,7,31,robust,testing,robust,21,-0.07720588235294118,-0.036764705882352935,0.11219504583661669,0.145452739643977,0.03325769380736032,0.979783025292293,1,1,1,True,occupation,0,0.0
1,7,32,robust,testing,robust,22,-0.021650326797385627,0.06290849673202614,0.15983928672500666,0.2617742862448549,0.10193499951984822,0.9999603309871414,1,1,1,True,marital,0,0.0
1,7,33,robust,testing,robust,23,-0.046457219251336904,-0.04512032085561497,0.13680401839900502,0.1379706907681732,0.0011666723691681757,0.722809940003855,1,1,1,True,age,0,0.0
1,7,34,robust,testing,robust,24,-0.0735294117647059,-0.022058823529411783,0.11492006365439845,0.1594357526569499,0.04451568900255144,0.9926524725297183,1,1,1,True,education,0,0.0
1,7,35,robust,testing,robust,25,-0.005147058823529407,-0.027205882352941177,0.1768406319336812,0.15442174765022104,-0.022418884283460172,0.2333710115045636,0,0,1,True,sex,0,0.0
1,7,36,robust,testing,robust,26,-0.06985294117647058,-0.05882352941176469,0.11770249258429323,0.1264020077365498,0.008699515152256573,0.838135535401913,1,1,1,True,race,0,0.0
1,7,37,robust,testing,robust,27,-0.035539215686274515,0.04901960784313726,0.14657798386949783,0.2424968058224126,0.09591882195291476,0.9999313923517732,1,1,1,True,marital,0,0.0
1,7,38,robust,testing,robust,28,0.047794117647058806,-0.011029411764705885,0.24084301881571435,0.17062331073083578,-0.07021970808487857,0.003902022190975447,0,0,1,True,marital,0,0.0
1,8,10,robust,testing,robust,0,-0.04411764705882353,-0.12867647058823528,0.1388511700805282,0.07961994517485078,-0.05923122490567741,0.010543089738233933,0,0,1,True,education,0,0.0
1,8,11,robust,testing,robust,1,0.08292483660130719,0.016748366013071905,0.29123888978778245,0.20154406613332795,-0.0896948236544545,0.000664473977601201,0,0,1,True,education,0,0.0
1,8,12,robust,testing,robust,2,0.11691176470588235,0.043382352941176455,0.3454480853298424,0.23495337205124203,-0.11049471327860036,0.00010002503580274704,0,0,1,True,education,0,0.0
1,8,13,robust,testing,robust,3,0.062499999999999986,0.10294117647058822,0.26119341015059416,0.3225708099386038,0.06137739978800966,0.9984085655125541,1,1,1,True,education,0,0.0
1,8,14,robust,testing,robust,4,0.10294117647058824,0.13970588235294118,0.3225708099386039,0.3843176443365963,0.061746834397992445,0.9984611337750542,1,1,1,True,relationship,0,0.0
1,8,15,robust,testing,robust,5,0.05882352941176472,0.07720588235294121,0.2560031486740307,0.28262317955352334,0.026620030879492662,0.9636085206594066,1,1,1,True,race,0,0.0
1,8,16,robust,testing,robust,6,-0.05147058823529411,-0.08455882352941176,0.13250276360151964,0.1069140720819906,-0.02558869151952904,0.18572491340371522,0,0,1,True,race,0,0.0
1,8,17,robust,testing,robust,7,0.09191176470588235,0.17279411764705888,0.3050851230091878,0.44334109458647,0.1382559715772822,0.9999985478533939,1,1,1,True,education,0,0.0
1,8,18,robust,testing,robust,8,-0.09191176470588233,-0.04411764705882352,0.10185315405998688,0.1388511700805282,0.03699801602054131,0.9855345427621789,1,1,1,True,occupation,0,0.0
1,8,19,robust,testing,robust,9,-0.04166666666666666,-0.0196078431372549,0.14102330065814628,0.16186937077829805,0.020846070120151772,0.9399441384210403,1,1,1,True,sex,0,0.0
1,8,20,robust,testing,robust,10,-0.021650326797385627,0.00040849673202614234,0.15983928672500666,0.18287458594423778,0.023035299219231115,0.9502591032103299,1,1,1,True,marital,0,0.0
1,8,21,robust,testing,robust,11,-0.04370915032679738,-0.04166666666666666,0.1392112328805924,0.14102330065814628,0.001812067777553883,0.7344299107146726,1,1,1,True,hours-per-week,0,0.0
1,8,22,robust,testing,robust,12,-0.04779411764705882,-0.08088235294117646,0.1356456589768876,0.10952664829485585,-0.02611901068203175,0.1785320045265861,0,0,1,True,occupation,0,0.0
1,8,23,robust,testing,robust,13,0.07148692810457517,0.005310457516339864,0.27416375529216375,0.1883303355895328,-0.08583341970263095,0.000944215208081748,0,0,1,True,education,0,0.0
1,8,24,robust,testing,robust,14,0.03602941176470589,0.054411764705882354,0.2253609528560728,0.24986479174585127,0.024503838889778473,0.9562128290124823,1,1,1,True,occupation,0,0.0
1,8,25,robust,testing,robust,15,0.5691403558228403,0.5714279375221867,0.9364888374735955,0.9374833901065802,0.0009945526329847576,0.719658609953341,1,1,1,True,hours-per-week,0,0.0
1,8,26,robust,testing,robust,16,0.3547838164818643,0.3694896988348054,0.7525923088067077,0.7721997912901188,0.019607482483411154,0.9332521560460056,1,1,1,True,occupation,0,0.0
1,8,27,robust,testing,robust,17,0.09313725490196077,0.06740196078431372,0.3070016470778942,0.26821871663581104,-0.03878293044208314,0.06419008089464172,0,0,1,True,occupation,0,0.0
1,8,28,robust,testing,robust,18,0.0639705882352941,0.08235294117647056,0.2632884608410421,0.29037038187392045,0.02708192103287832,0.9650550921692663,1,1,1,True,education,0,0.0
1,8,29,robust,testing,robust,19,-0.04411764705882353,-0.029411764705882353,0.1388511700805282,0.1523126616176779,0.013461491537149706,0.8887532944806033,1,1,1,True,relationship,0,0.0
1,8,30,robust,testing,robust,20,-0.005310457516339878,0.04983660130718953,0.17666555220474794,0.243603611188388,0.06693805898364005,0.999040278893213,1,1,1,True,marital,0,0.0
1,8,31,robust,testing,robust,21,-0.07720588235294118,-0.036764705882352935,0.11219504583661669,0.145452739643977,0.03325769380736032,0.979783025292293,1,1,1,True,occupation,0,0.0
1,8,32,robust,testing,robust,22,-0.021650326797385627,0.06290849673202614,0.15983928672500666,0.2617742862448549,0.10193499951984822,0.9999603309871414,1,1,1,True,marital,0,0.0
1,8,33,robust,testing,robust,23,-0.046457219251336904,-0.04512032085561497,0.13680401839900502,0.1379706907681732,0.0011666723691681757,0.722809940003855,1,1,1,True,age,0,0.0
1,8,34,robust,testing,robust,24,-0.0735294117647059,-0.022058823529411783,0.11492006365439845,0.1594357526569499,0.04451568900255144,0.9926524725297183,1,1,1,True,education,0,0.0
1,8,35,robust,testing,robust,25,-0.005147058823529407,-0.027205882352941177,0.1768406319336812,0.15442174765022104,-0.022418884283460172,0.2333710115045636,0,0,1,True,sex,0,0.0
1,8,36,robust,testing,robust,26,-0.06985294117647058,-0.05882352941176469,0.11770249258429323,0.1264020077365498,0.008699515152256573,0.838135535401913,1,1,1,True,race,0,0.0
1,8,37,robust,testing,robust,27,-0.035539215686274515,0.04901960784313726,0.14657798386949783,0.2424968058224126,0.09591882195291476,0.9999313923517732,1,1,1,True,marital,0,0.0
1,8,38,robust,testing,robust,28,0.047794117647058806,-0.011029411764705885,0.24084301881571435,0.17062331073083578,-0.07021970808487857,0.003902022190975447,0,0,1,True,marital,0,0.0
1,9,10,robust,testing,robust,0,-0.04411764705882353,-0.12867647058823528,0.1388511700805282,0.07961994517485078,-0.05923122490567741,0.010543089738233933,0,0,1,True,education,0,0.0
1,9,11,robust,testing,robust,1,0.08292483660130719,0.016748366013071905,0.29123888978778245,0.20154406613332795,-0.0896948236544545,0.000664473977601201,0,0,1,True,education,0,0.0
1,9,12,robust,testing,robust,2,0.11691176470588235,0.043382352941176455,0.3454480853298424,0.23495337205124203,-0.11049471327860036,0.00010002503580274704,0,0,1,True,education,0,0.0
1,9,13,robust,testing,robust,3,0.062499999999999986,0.10294117647058822,0.26119341015059416,0.3225708099386038,0.06137739978800966,0.9984085655125541,1,1,1,True,education,0,0.0
1,9,14,robust,testing,robust,4,0.10294117647058824,0.13970588235294118,0.3225708099386039,0.3843176443365963,0.061746834397992445,0.9984611337750542,1,1,1,True,relationship,0,0.0
1,9,15,robust,testing,robust,5,0.05882352941176472,0.07720588235294121,0.2560031486740307,0.28262317955352334,0.026620030879492662,0.9636085206594066,1,1,1,True,race,0,0.0
1,9,16,robust,testing,robust,6,-0.05147058823529411,-0.08455882352941176,0.13250276360151964,0.1069140720819906,-0.02558869151952904,0.18572491340371522,0,0,1,True,race,0,0.0
1,9,17,robust,testing,robust,7,0.09191176470588235,0.17279411764705888,0.3050851230091878,0.44334109458647,0.1382559715772822,0.9999985478533939,1,1,1,True,education,0,0.0
1,9,18,robust,testing,robust,8,-0.09191176470588233,-0.04411764705882352,0.10185315405998688,0.1388511700805282,0.03699801602054131,0.9855345427621789,1,1,1,True,occupation,0,0.0
1,9,19,robust,testing,robust,9,-0.04166666666666666,-0.0196078431372549,0.14102330065814628,0.16186937077829805,0.020846070120151772,0.9399441384210403,1,1,1,True,sex,0,0.0
1,9,20,robust,testing,robust,10,-0.021650326797385627,0.00040849673202614234,0.15983928672500666,0.18287458594423778,0.023035299219231115,0.9502591032103299,1,1,1,True,marital,0,0.0
1,9,21,robust,testing,robust,11,-0.04370915032679738,-0.04166666666666666,0.1392112328805924,0.14102330065814628,0.001812067777553883,0.7344299107146726,1,1,1,True,hours-per-week,0,0.0
1,9,22,robust,testing,robust,12,-0.04779411764705882,-0.08088235294117646,0.1356456589768876,0.10952664829485585,-0.02611901068203175,0.1785320045265861,0,0,1,True,occupation,0,0.0
1,9,23,robust,testing,robust,13,0.07148692810457517,0.005310457516339864,0.27416375529216375,0.1883303355895328,-0.08583341970263095,0.000944215208081748,0,0,1,True,education,0,0.0
1,9,24,robust,testing,robust,14,0.03602941176470589,0.054411764705882354,0.2253609528560728,0.24986479174585127,0.024503838889778473,0.9562128290124823,1,1,1,True,occupation,0,0.0
1,9,25,robust,testing,robust,15,0.5691403558228403,0.5714279375221867,0.9364888374735955,0.9374833901065802,0.0009945526329847576,0.719658609953341,1,1,1,True,hours-per-week,0,0.0
1,9,26,robust,testing,robust,16,0.3547838164818643,0.3694896988348054,0.7525923088067077,0.7721997912901188,0.019607482483411154,0.9332521560460056,1,1,1,True,occupation,0,0.0
1,9,27,robust,testing,robust,17,0.09313725490196077,0.06740196078431372,0.3070016470778942,0.26821871663581104,-0.03878293044208314,0.06419008089464172,0,0,1,True,occupation,0,0.0
1,9,28,robust,testing,robust,18,0.0639705882352941,0.08235294117647056,0.2632884608410421,0.29037038187392045,0.02708192103287832,0.9650550921692663,1,1,1,True,education,0,0.0
1,9,29,robust,testing,robust,19,-0.04411764705882353,-0.029411764705882353,0.1388511700805282,0.1523126616176779,0.013461491537149706,0.8887532944806033,1,1,1,True,relationship,0,0.0
1,9,30,robust,testing,robust,20,-0.005310457516339878,0.04983660130718953,0.17666555220474794,0.243603611188388,0.06693805898364005,0.999040278893213,1,1,1,True,marital,0,0.0
1,9,31,robust,testing,robust,21,-0.07720588235294118,-0.036764705882352935,0.11219504583661669,0.145452739643977,0.03325769380736032,0.979783025292293,1,1,1,True,occupation,0,0.0
1,9,32,robust,testing,robust,22,-0.021650326797385627,0.06290849673202614,0.15983928672500666,0.2617742862448549,0.10193499951984822,0.9999603309871414,1,1,1,True,marital,0,0.0
1,9,33,robust,testing,robust,23,-0.046457219251336904,-0.04512032085561497,0.13680401839900502,0.1379706907681732,0.0011666723691681757,0.722809940003855,1,1,1,True,age,0,0.0
1,9,34,robust,testing,robust,24,-0.0735294117647059,-0.022058823529411783,0.11492006365439845,0.1594357526569499,0.04451568900255144,0.9926524725297183,1,1,1,True,education,0,0.0
1,9,35,robust,testing,robust,25,-0.005147058823529407,-0.027205882352941177,0.1768406319336812,0.15442174765022104,-0.022418884283460172,0.2333710115045636,0,0,1,True,sex,0,0.0
1,9,36,robust,testing,robust,26,-0.06985294117647058,-0.05882352941176469,0.11770249258429323,0.1264020077365498,0.008699515152256573,0.838135535401913,1,1,1,True,race,0,0.0
1,9,37,robust,testing,robust,27,-0.035539215686274515,0.04901960784313726,0.14657798386949783,0.2424968058224126,0.09591882195291476,0.9999313923517732,1,1,1,True,marital,0,0.0
1,9,38,robust,testing,robust,28,0.047794117647058806,-0.011029411764705885,0.24084301881571435,0.17062331073083578,-0.07021970808487857,0.003902022190975447,0,0,1,True,marital,0,0.0
1,10,10,sparse_robust,testing,sparse_robust,0,0.021120293847566585,-0.007805325987144167,0.20162658243391843,0.17569844115732894,-0.02592814127658949,0.0003540117361189635,0,0,1,True,education,0,0.0
1,10,11,sparse_robust,testing,sparse_robust,1,0.028466483011937577,0.028466483011937577,0.20864970453158452,0.20864970453158452,0.0,0.41340667103219914,0,0,1,False,education,0,0.0
1,10,12,sparse_robust,testing,sparse_robust,2,0.06143250688705236,0.028374655647382938,0.24235995631543863,0.2085608141307652,-0.03379914218467345,3.529547991617418e-05,0,0,1,True,education,0,0.0
0,10,13,sparse_robust,testing,sparse_robust,3,0.05371900826446281,0.05371900826446281,0.23415200293428098,0.23415200293428098,0.0,0.41340667103219914,0,1,0,False,education,0,0.0
1,10,14,sparse_robust,testing,sparse_robust,4,0.041138659320477514,0.08246097337006429,0.22118409064484623,0.26571326240050536,0.044529171755659125,0.9999969348081391,1,1,1,True,relationship,0,0.0
0,10,15,sparse_robust,testing,sparse_robust,5,0.016528925619834725,0.016528925619834725,0.19732765973133845,0.19732765973133845,0.0,0.41340667103219914,0,1,0,False,race,0,0.0
1,10,16,sparse_robust,testing,sparse_robust,6,-0.007805325987144174,-0.007805325987144174,0.17569844115732894,0.17569844115732894,0.0,0.41340667103219914,0,0,1,False,race,0,0.0
1,10,17,sparse_robust,testing,sparse_robust,7,0.05785123966942149,0.09090909090909091,0.23852495352850459,0.27548975638386974,0.03696480285536516,0.9999718893663331,1,1,1,True,education,0,0.0
0,10,18,sparse_robust,testing,sparse_robust,8,0.0004591368227731957,0.0004591368227731957,0.18282739843922324,0.18282739843922324,0.0,0.41340667103219914,0,1,0,False,occupation,0,0.0
1,10,19,sparse_robust,testing,sparse_robust,9,-0.028466483011937556,-0.003673094582185489,0.15883578004885418,0.17923521784324056,0.020399437794386382,0.9964111693787017,1,1,1,True,sex,0,0.0
1,10,20,sparse_robust,testing,sparse_robust,10,-0.003673094582185489,0.021120293847566585,0.17923521784324056,0.20162658243391843,0.022391364590677865,0.9979945710219792,1,1,1,True,marital,0,0.0
0,10,21,sparse_robust,testing,sparse_robust,11,-0.028466483011937556,-0.026997245179063357,0.15883578004885418,0.1599901930446136,0.001154412995759413,0.4970744432183751,0,1,0,True,hours-per-week,0,0.0
1,10,22,sparse_robust,testing,sparse_robust,12,-0.007805325987144174,-0.007805325987144174,0.17569844115732894,0.17569844115732894,0.0,0.41340667103219914,0,0,1,False,occupation,0,0.0
1,10,23,sparse_robust,testing,sparse_robust,13,0.021120293847566585,0.021120293847566585,0.20162658243391843,0.20162658243391843,0.0,0.41340667103219914,0,0,1,False,education,0,0.0
0,10,24,sparse_robust,testing,sparse_robust,14,0.028374655647382938,0.028374655647382938,0.2085608141307652,0.2085608141307652,0.0,0.41340667103219914,0,1,0,False,occupation,0,0.0
0,10,25,sparse_robust,testing,sparse_robust,15,0.545315924273229,0.5467851621061032,0.8452098293927176,0.8463335853525503,0.0011237559598327174,0.4948292674968145,0,1,0,True,hours-per-week,0,0.0
0,10,26,sparse_robust,testing,sparse_robust,16,0.41301108309349677,0.41301108309349677,0.7153948377557421,0.7153948377557421,0.0,0.41340667103219914,0,1,0,False,occupation,0,0.0
1,10,27,sparse_robust,testing,sparse_robust,17,0.03994490358126722,0.03994490358126722,0.2199806630010845,0.2199806630010845,0.0,0.41340667103219914,0,0,1,False,occupation,0,0.0
0,10,28,sparse_robust,testing,sparse_robust,18,0.02667167543200602,0.02667167543200602,0.2069173563277305,0.2069173563277305,0.0,0.41340667103219914,0,1,0,False,education,0,0.0
1,10,29,sparse_robust,testing,sparse_robust,19,0.025252525252525262,0.02938475665748394,0.2055551350008031,0.20954014272527743,0.0039850077244743265,0.6937161643957723,1,1,1,True,relationship,0,0.0
1,10,30,sparse_robust,testing,sparse_robust,20,0.008080808080808091,0.037006427915518836,0.1895990764583133,0.217038441966174,0.02743936550786069,0.9995422619906649,1,1,1,True,marital,0,0.0
0,10,31,sparse_robust,testing,sparse_robust,21,-0.03305785123966942,-0.03305785123966942,0.15527177017962646,0.15527177017962646,0.0,0.41340667103219914,0,1,0,False,occupation,0,0.0
1,10,32,sparse_robust,testing,sparse_robust,22,-0.003673094582185489,0.025252525252525262,0.17923521784324056,0.2055551350008031,0.026319917157562545,0.9993647150002779,1,1,1,True,marital,0,0.0
0,10,33,sparse_robust,testing,sparse_robust,23,0.04251606978879707,0.04334251606978881,0.22257850913063934,0.22341816655332525,0.0008396574226859077,0.474045007519611,0,1,0,True,age,0,0.0
1,10,34,sparse_robust,testing,sparse_robust,24,0.0004591368227731957,0.03351698806244262,0.18282739843922324,0.2135816363593861,0.030754237920162852,0.9998266254818565,1,1,1,True,education,0,0.0
1,10,35,sparse_robust,testing,sparse_robust,25,0.05252525252525253,0.027731864095500464,0.23289911828701287,0.20793936232494425,-0.02495975596206862,0.0004700846497383684,0,0,1,True,sex,0,0.0
0,10,36,sparse_robust,testing,sparse_robust,26,0.0004591368227731957,0.0004591368227731957,0.18282739843922324,0.18282739843922324,0.0,0.41340667103219914,0,1,0,False,race,0,0.0
1,10,37,sparse_robust,testing,sparse_robust,27,-0.011019283746556474,0.01790633608815427,0.1729857546482456,0.19861003333481164,0.025624278686566054,0.9992212229096538,1,1,1,True,marital,0,0.0
1,10,38,sparse_robust,testing,sparse_robust,28,0.024793388429752067,0.0,0.20511584212395795,0.18242552380635632,-0.022690318317601627,0.0009135380836815506,0,0,1,True,marital,0,0.0
1,11,10,sparse_robust,testing,sparse_robust,0,0.021120293847566585,-0.007805325987144167,0.20162658243391843,0.17569844115732894,-0.02592814127658949,0.0003540117361189635,0,0,1,True,education,0,0.0
1,11,11,sparse_robust,testing,sparse_robust,1,0.028466483011937577,0.028466483011937577,0.20864970453158452,0.20864970453158452,0.0,0.41340667103219914,0,0,1,False,education,0,0.0
1,11,12,sparse_robust,testing,sparse_robust,2,0.06143250688705236,0.028374655647382938,0.24235995631543863,0.2085608141307652,-0.03379914218467345,3.529547991617418e-05,0,0,1,True,education,0,0.0
0,11,13,sparse_robust,testing,sparse_robust,3,0.05371900826446281,0.05371900826446281,0.23415200293428098,0.23415200293428098,0.0,0.41340667103219914,0,1,0,False,education,0,0.0
1,11,14,sparse_robust,testing,sparse_robust,4,0.041138659320477514,0.08246097337006429,0.22118409064484623,0.26571326240050536,0.044529171755659125,0.9999969348081391,1,1,1,True,relationship,0,0.0
0,11,15,sparse_robust,testing,sparse_robust,5,0.016528925619834725,0.016528925619834725,0.19732765973133845,0.19732765973133845,0.0,0.41340667103219914,0,1,0,False,race,0,0.0
1,11,16,sparse_robust,testing,sparse_robust,6,-0.007805325987144174,-0.007805325987144174,0.17569844115732894,0.17569844115732894,0.0,0.41340667103219914,0,0,1,False,race,0,0.0
1,11,17,sparse_robust,testing,sparse_robust,7,0.05785123966942149,0.09090909090909091,0.23852495352850459,0.27548975638386974,0.03696480285536516,0.9999718893663331,1,1,1,True,education,0,0.0
0,11,18,sparse_robust,testing,sparse_robust,8,0.0004591368227731957,0.0004591368227731957,0.18282739843922324,0.18282739843922324,0.0,0.41340667103219914,0,1,0,False,occupation,0,0.0
1,11,19,sparse_robust,testing,sparse_robust,9,-0.028466483011937556,-0.003673094582185489,0.15883578004885418,0.17923521784324056,0.020399437794386382,0.9964111693787017,1,1,1,True,sex,0,0.0
1,11,20,sparse_robust,testing,sparse_robust,10,-0.003673094582185489,0.021120293847566585,0.17923521784324056,0.20162658243391843,0.022391364590677865,0.9979945710219792,1,1,1,True,marital,0,0.0
0,11,21,sparse_robust,testing,sparse_robust,11,-0.028466483011937556,-0.026997245179063357,0.15883578004885418,0.1599901930446136,0.001154412995759413,0.4970744432183751,0,1,0,True,hours-per-week,0,0.0
1,11,22,sparse_robust,testing,sparse_robust,12,-0.007805325987144174,-0.007805325987144174,0.17569844115732894,0.17569844115732894,0.0,0.41340667103219914,0,0,1,False,occupation,0,0.0
1,11,23,sparse_robust,testing,sparse_robust,13,0.021120293847566585,0.021120293847566585,0.20162658243391843,0.20162658243391843,0.0,0.41340667103219914,0,0,1,False,education,0,0.0
0,11,24,sparse_robust,testing,sparse_robust,14,0.028374655647382938,0.028374655647382938,0.2085608141307652,0.2085608141307652,0.0,0.41340667103219914,0,1,0,False,occupation,0,0.0
0,11,25,sparse_robust,testing,sparse_robust,15,0.545315924273229,0.5467851621061032,0.8452098293927176,0.8463335853525503,0.0011237559598327174,0.4948292674968145,0,1,0,True,hours-per-week,0,0.0
0,11,26,sparse_robust,testing,sparse_robust,16,0.41301108309349677,0.41301108309349677,0.7153948377557421,0.7153948377557421,0.0,0.41340667103219914,0,1,0,False,occupation,0,0.0
1,11,27,sparse_robust,testing,sparse_robust,17,0.03994490358126722,0.03994490358126722,0.2199806630010845,0.2199806630010845,0.0,0.41340667103219914,0,0,1,False,occupation,0,0.0
0,11,28,sparse_robust,testing,sparse_robust,18,0.02667167543200602,0.02667167543200602,0.2069173563277305,0.2069173563277305,0.0,0.41340667103219914,0,1,0,False,education,0,0.0
1,11,29,sparse_robust,testing,sparse_robust,19,0.025252525252525262,0.02938475665748394,0.2055551350008031,0.20954014272527743,0.0039850077244743265,0.6937161643957723,1,1,1,True,relationship,0,0.0
1,11,30,sparse_robust,testing,sparse_robust,20,0.008080808080808091,0.037006427915518836,0.1895990764583133,0.217038441966174,0.02743936550786069,0.9995422619906649,1,1,1,True,marital,0,0.0
0,11,31,sparse_robust,testing,sparse_robust,21,-0.03305785123966942,-0.03305785123966942,0.15527177017962646,0.15527177017962646,0.0,0.41340667103219914,0,1,0,False,occupation,0,0.0
