episode,step,condition_name,condition_mode,episode_complexity,app_id,model_name,explanation_type,selected_strategy_slot,strategy_slot_order,selected_strategy,selected_strategy_available,reward,decision_noise,memory_recall_threshold,opportunity_cost,lr_calculation_prob_correct,lr_heuristic_prob_correct,dt_traversal_prob_correct,lr_calculation_predicted_correct,lr_heuristic_predicted_correct,dt_traversal_predicted_correct,lr_calculation_pred_time,lr_heuristic_pred_time,dt_traversal_pred_time,selected_prob_correct,selected_predicted_class,selected_predicted_correct,selected_pred_time,selected_decision_boundary,selected_mode,selected_features,selected_feature_slots,selected_feature_mask,selected_feature_slot_mask
4,35,hybrid,mixed,low,star98_pass_rate,mlp,none,1,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",lr_heuristic,True,0.29502540847253117,0.5,0.5,0.01,0.9918374286895212,0.3449000938004043,0.5,True,False,True,2.5902049168167496,4.987468532787316,0.96875,0.3449000938004043,1,False,4.987468532787316,0.6,heuristic,"[4, 0]","[1, 3]","[1, 0, 0, 0, 1, 0]","[0, 1, 0, 1, 0, 0]"
4,36,hybrid,mixed,low,star98_pass_rate,mlp,none,1,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",lr_heuristic,True,0.06732173616524634,0.5,0.5,0.01,0.03890241060788635,0.09900749746120382,0.5,False,False,False,2.6433171095760244,3.1685761295957495,1.0,0.09900749746120382,0,False,3.1685761295957495,0.6,heuristic,[4],[1],"[0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 0]"
4,37,hybrid,mixed,low,star98_pass_rate,mlp,none,1,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",lr_heuristic,True,0.6685371187571133,0.5,0.5,0.01,0.9918374286849212,0.6844392158014172,0.5,True,True,True,2.590204916881093,1.590209704430392,1.5735913538432924,0.6844392158014172,0,True,1.590209704430392,0.6,heuristic,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
4,38,hybrid,mixed,low,star98_pass_rate,mlp,none,1,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",lr_heuristic,True,0.32982502003040437,0.5,0.5,0.01,0.008162571315078769,0.36218675905868086,0.5,False,False,False,2.590204916881093,3.23617390282765,1.0,0.36218675905868086,0,False,3.23617390282765,0.6,heuristic,[4],[1],"[0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 0]"
4,39,hybrid,mixed,low,star98_pass_rate,mlp,lr,1,"['dt_traversal', 'lr_heuristic', 'lr_calculation']",lr_heuristic,True,0.7300154383125013,0.5,0.5,0.01,0.5238001201448201,0.7459176538770391,0.5,True,True,True,12.737551474210616,1.590221556453789,1.0,0.7459176538770391,0,True,1.590221556453789,0.6,heuristic,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,0,decision_tree,mixed,low,mushrooms,mlp,dt,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.028186775916579476,0.5,0.5,0.01,0.0,0.0,0.1875,False,False,False,0.0,0.0,15.931322408342053,0.1875,1,False,15.931322408342053,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,1,decision_tree,mixed,low,mushrooms,mlp,dt,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.6531867759165795,0.5,0.5,0.01,0.0,0.0,0.8125,False,False,True,0.0,0.0,15.931322408342053,0.8125,1,True,15.931322408342053,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,2,decision_tree,mixed,low,mushrooms,mlp,dt,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.2494781627410641,0.5,0.5,0.01,0.0,0.0,0.375,False,False,False,0.0,0.0,12.552183725893588,0.375,0,False,12.552183725893588,0.9,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,3,decision_tree,mixed,low,mushrooms,mlp,dt,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.028186775916579476,0.5,0.5,0.01,0.0,0.0,0.1875,False,False,False,0.0,0.0,15.931322408342053,0.1875,1,False,15.931322408342053,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,4,decision_tree,mixed,low,mushrooms,mlp,dt,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.6531867759165795,0.5,0.5,0.01,0.0,0.0,0.8125,False,False,True,0.0,0.0,15.931322408342053,0.8125,0,True,15.931322408342053,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,5,decision_tree,mixed,low,mushrooms,mlp,dt,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,-0.0630218372589359,0.5,0.5,0.01,0.0,0.0,0.0625,False,False,False,0.0,0.0,12.552183725893588,0.0625,0,False,12.552183725893588,0.9,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,6,decision_tree,mixed,low,mushrooms,mlp,dt,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.7691344091033029,0.5,0.5,0.01,0.0,0.0,1.0,False,False,True,0.0,0.0,23.086559089669713,1.0,0,True,23.086559089669713,1.8000000000000003,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,7,decision_tree,mixed,low,mushrooms,mlp,none,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.4946875,0.5,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.53125,0.5,0,True,0.53125,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,8,decision_tree,mixed,low,mushrooms,mlp,none,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.494375,0.5,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.5625,0.5,0,False,0.5625,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,9,decision_tree,mixed,low,mushrooms,mlp,none,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.4940625,0.5,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.59375,0.5,0,False,0.59375,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,10,decision_tree,mixed,low,mushrooms,mlp,none,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.491875,0.5,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.8125,0.5,0,False,0.8125,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,11,decision_tree,mixed,low,mushrooms,mlp,dt,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.7691344091033029,0.5,0.5,0.01,0.0,0.0,1.0,False,False,True,0.0,0.0,23.086559089669713,1.0,0,True,23.086559089669713,1.8000000000000003,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,12,decision_tree,mixed,low,mushrooms,mlp,dt,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.7691344091033029,0.5,0.5,0.01,0.0,0.0,1.0,False,False,True,0.0,0.0,23.086559089669713,1.0,1,True,23.086559089669713,1.8000000000000003,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,13,decision_tree,mixed,low,mushrooms,mlp,none,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.4946875,0.5,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.53125,0.5,0,False,0.53125,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,14,decision_tree,mixed,low,mushrooms,mlp,none,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.494375,0.5,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.5625,0.5,0,False,0.5625,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,15,decision_tree,mixed,low,mushrooms,mlp,none,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.493125,0.5,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.6875,0.5,0,False,0.6875,1.5,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,16,decision_tree,mixed,low,mushrooms,mlp,dt,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.09068677591657948,0.5,0.5,0.01,0.0,0.0,0.25,False,False,False,0.0,0.0,15.931322408342053,0.25,0,False,15.931322408342053,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,17,decision_tree,mixed,low,mushrooms,mlp,none,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.493125,0.5,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.6875,0.5,0,False,0.6875,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,18,decision_tree,mixed,low,mushrooms,mlp,dt,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,-0.034313224083420524,0.5,0.5,0.01,0.0,0.0,0.125,False,False,False,0.0,0.0,15.931322408342053,0.125,0,False,15.931322408342053,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,19,decision_tree,mixed,low,mushrooms,mlp,none,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.49375,0.5,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.625,0.5,0,True,0.625,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,20,decision_tree,mixed,low,mushrooms,mlp,dt,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.4994781627410641,0.5,0.5,0.01,0.0,0.0,0.625,False,False,True,0.0,0.0,12.552183725893588,0.625,0,True,12.552183725893588,0.9,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,21,decision_tree,mixed,low,mushrooms,mlp,none,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.4921875,0.5,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.78125,0.5,0,False,0.78125,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,22,decision_tree,mixed,low,mushrooms,mlp,none,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.490625,0.5,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.9375,0.5,0,True,0.9375,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,23,decision_tree,mixed,low,mushrooms,mlp,dt,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.7066344091033029,0.5,0.5,0.01,0.0,0.0,0.9375,False,False,True,0.0,0.0,23.086559089669713,0.9375,0,True,23.086559089669713,1.8000000000000003,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,24,decision_tree,mixed,low,mushrooms,mlp,dt,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.7066344091033029,0.5,0.5,0.01,0.0,0.0,0.9375,False,False,True,0.0,0.0,23.086559089669713,0.9375,1,True,23.086559089669713,1.8000000000000003,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,25,decision_tree,mixed,low,mushrooms,mlp,none,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.493125,0.5,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.6875,0.5,0,False,0.6875,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,26,decision_tree,mixed,low,mushrooms,mlp,dt,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.5191344091033029,0.5,0.5,0.01,0.0,0.0,0.75,False,False,True,0.0,0.0,23.086559089669713,0.75,0,True,23.086559089669713,1.8000000000000003,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,27,decision_tree,mixed,low,mushrooms,mlp,none,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.4928125,0.5,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.71875,0.5,0,True,0.71875,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,28,decision_tree,mixed,low,mushrooms,mlp,none,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.4903125,0.5,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.96875,0.5,0,True,0.96875,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,29,decision_tree,mixed,low,mushrooms,mlp,dt,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.4566344091033029,0.5,0.5,0.01,0.0,0.0,0.6875,False,False,True,0.0,0.0,23.086559089669713,0.6875,1,True,23.086559089669713,1.8000000000000003,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,30,decision_tree,mixed,low,mushrooms,mlp,none,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.4909375,0.5,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.90625,0.5,0,False,0.90625,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,31,decision_tree,mixed,low,mushrooms,mlp,dt,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,-0.23086559089669714,0.5,0.5,0.01,0.0,0.0,0.0,False,False,False,0.0,0.0,23.086559089669713,0.0,1,False,23.086559089669713,1.8000000000000003,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,32,decision_tree,mixed,low,mushrooms,mlp,dt,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.7781867759165795,0.5,0.5,0.01,0.0,0.0,0.9375,False,False,True,0.0,0.0,15.931322408342053,0.9375,1,True,15.931322408342053,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,33,decision_tree,mixed,low,mushrooms,mlp,none,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.4925,0.5,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.75,0.5,0,False,0.75,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,34,decision_tree,mixed,low,mushrooms,mlp,dt,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.7066344091033029,0.5,0.5,0.01,0.0,0.0,0.9375,False,False,True,0.0,0.0,23.086559089669713,0.9375,0,True,23.086559089669713,1.8000000000000003,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,35,decision_tree,mixed,low,mushrooms,mlp,none,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.4903125,0.5,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.96875,0.5,0,False,0.96875,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,36,decision_tree,mixed,low,mushrooms,mlp,none,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.490625,0.5,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.9375,0.5,0,True,0.9375,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,37,decision_tree,mixed,low,mushrooms,mlp,dt,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.6799518089481768,0.5,0.5,0.01,0.0,0.0,0.875,False,False,True,0.0,0.0,19.504819105182325,0.875,0,True,19.504819105182325,1.5,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,38,decision_tree,mixed,low,mushrooms,mlp,none,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.490625,0.5,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.9375,0.5,0,False,0.9375,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
5,39,decision_tree,mixed,low,mushrooms,mlp,none,2,"['lr_calculation', 'lr_heuristic', 'dt_traversal']",dt_traversal,True,0.490625,0.5,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.9375,0.5,0,False,0.9375,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,0,decision_tree,mixed,high,star98_pass_rate,xgboost,none,2,"['lr_heuristic', 'lr_calculation', 'dt_traversal']",dt_traversal,True,0.39579622553861893,0.5,0.5,0.01,0.0,0.0,0.4375,False,False,False,0.0,0.0,4.170377446138108,0.4375,1,False,4.170377446138108,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,1,decision_tree,mixed,high,star98_pass_rate,xgboost,none,2,"['lr_heuristic', 'lr_calculation', 'dt_traversal']",dt_traversal,True,0.4719555526154848,0.5,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,2.804444738451523,0.5,0,False,2.804444738451523,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,2,decision_tree,mixed,high,star98_pass_rate,xgboost,dt,2,"['lr_heuristic', 'lr_calculation', 'dt_traversal']",dt_traversal,True,0.45240747376896323,0.5,0.5,0.01,0.0,0.0,0.625,False,False,True,0.0,0.0,17.259252623103677,0.625,0,True,17.259252623103677,0.9,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,3,decision_tree,mixed,high,star98_pass_rate,xgboost,none,2,"['lr_heuristic', 'lr_calculation', 'dt_traversal']",dt_traversal,True,0.4940625,0.5,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.59375,0.5,0,True,0.59375,1.2000000000000002,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,4,decision_tree,mixed,high,star98_pass_rate,xgboost,none,2,"['lr_heuristic', 'lr_calculation', 'dt_traversal']",dt_traversal,True,0.489725,0.5,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,1.0274999999999999,0.5,0,True,1.0274999999999999,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,5,decision_tree,mixed,high,star98_pass_rate,xgboost,dt,2,"['lr_heuristic', 'lr_calculation', 'dt_traversal']",dt_traversal,True,0.520987240380083,0.5,0.5,0.01,0.0,0.0,0.75,False,False,True,0.0,0.0,22.901275961991693,0.75,0,True,22.901275961991693,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,6,decision_tree,mixed,high,star98_pass_rate,xgboost,none,2,"['lr_heuristic', 'lr_calculation', 'dt_traversal']",dt_traversal,True,0.4940625,0.5,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.59375,0.5,0,False,0.59375,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,7,decision_tree,mixed,high,star98_pass_rate,xgboost,none,2,"['lr_heuristic', 'lr_calculation', 'dt_traversal']",dt_traversal,True,0.4928125,0.5,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.71875,0.5,0,True,0.71875,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,8,decision_tree,mixed,high,star98_pass_rate,xgboost,none,2,"['lr_heuristic', 'lr_calculation', 'dt_traversal']",dt_traversal,True,0.4921875,0.5,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.78125,0.5,0,False,0.78125,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,9,decision_tree,mixed,high,star98_pass_rate,xgboost,dt,2,"['lr_heuristic', 'lr_calculation', 'dt_traversal']",dt_traversal,True,0.6708799316431175,0.5,0.5,0.01,0.0,0.0,0.875,False,False,True,0.0,0.0,20.41200683568825,0.875,1,True,20.41200683568825,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,10,decision_tree,mixed,high,star98_pass_rate,xgboost,none,2,"['lr_heuristic', 'lr_calculation', 'dt_traversal']",dt_traversal,True,0.49375,0.5,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.625,0.5,0,True,0.625,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,11,decision_tree,mixed,high,star98_pass_rate,xgboost,dt,2,"['lr_heuristic', 'lr_calculation', 'dt_traversal']",dt_traversal,True,0.5110301638748693,0.5,0.5,0.01,0.0,0.0,0.75,False,False,True,0.0,0.0,23.89698361251307,0.75,0,True,23.89698361251307,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,12,decision_tree,mixed,high,star98_pass_rate,xgboost,none,2,"['lr_heuristic', 'lr_calculation', 'dt_traversal']",dt_traversal,True,0.4921875,0.5,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.78125,0.5,0,True,0.78125,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,13,decision_tree,mixed,high,star98_pass_rate,xgboost,none,2,"['lr_heuristic', 'lr_calculation', 'dt_traversal']",dt_traversal,True,0.4915625,0.5,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.84375,0.5,0,True,0.84375,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,14,decision_tree,mixed,high,star98_pass_rate,xgboost,dt,2,"['lr_heuristic', 'lr_calculation', 'dt_traversal']",dt_traversal,True,0.565794084653545,0.5,0.5,0.01,0.0,0.0,0.75,False,False,True,0.0,0.0,18.420591534645496,0.75,1,True,18.420591534645496,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,15,decision_tree,mixed,high,star98_pass_rate,xgboost,dt,2,"['lr_heuristic', 'lr_calculation', 'dt_traversal']",dt_traversal,True,0.6634428182550136,0.5,0.5,0.01,0.0,0.0,0.8125,False,False,True,0.0,0.0,14.905718174498634,0.8125,1,True,14.905718174498634,0.9,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,16,decision_tree,mixed,high,star98_pass_rate,xgboost,none,2,"['lr_heuristic', 'lr_calculation', 'dt_traversal']",dt_traversal,True,0.4925,0.5,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.75,0.5,0,False,0.75,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,17,decision_tree,mixed,high,star98_pass_rate,xgboost,dt,2,"['lr_heuristic', 'lr_calculation', 'dt_traversal']",dt_traversal,True,0.6957726229061519,0.5,0.5,0.01,0.0,0.0,0.875,False,False,True,0.0,0.0,17.92273770938481,0.875,1,True,17.92273770938481,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,18,decision_tree,mixed,high,star98_pass_rate,xgboost,dt,2,"['lr_heuristic', 'lr_calculation', 'dt_traversal']",dt_traversal,True,0.5869755290963293,0.5,0.5,0.01,0.0,0.0,0.8125,False,False,True,0.0,0.0,22.552447090367064,0.8125,1,True,22.552447090367064,1.5,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,19,decision_tree,mixed,high,star98_pass_rate,xgboost,dt,2,"['lr_heuristic', 'lr_calculation', 'dt_traversal']",dt_traversal,True,0.5824277134222651,0.5,0.5,0.01,0.0,0.0,0.875,False,False,True,0.0,0.0,29.2572286577735,0.875,0,True,29.2572286577735,1.5,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,20,decision_tree,mixed,high,star98_pass_rate,xgboost,dt,2,"['lr_heuristic', 'lr_calculation', 'dt_traversal']",dt_traversal,True,0.5885229693926345,0.5,0.5,0.01,0.0,0.0,0.875,False,False,True,0.0,0.0,28.64770306073655,0.875,0,True,28.64770306073655,1.5,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,21,decision_tree,mixed,high,star98_pass_rate,xgboost,none,2,"['lr_heuristic', 'lr_calculation', 'dt_traversal']",dt_traversal,True,0.49375,0.5,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.625,0.5,0,True,0.625,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,22,decision_tree,mixed,high,star98_pass_rate,xgboost,dt,2,"['lr_heuristic', 'lr_calculation', 'dt_traversal']",dt_traversal,True,0.5160087021274762,0.5,0.5,0.01,0.0,0.0,0.75,False,False,True,0.0,0.0,23.39912978725238,0.75,0,True,23.39912978725238,1.2000000000000002,read,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,23,decision_tree,mixed,high,star98_pass_rate,xgboost,none,2,"['lr_heuristic', 'lr_calculation', 'dt_traversal']",dt_traversal,True,0.4940625,0.5,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,0.59375,0.5,0,True,0.59375,0.9,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,24,decision_tree,mixed,high,star98_pass_rate,xgboost,none,2,"['lr_heuristic', 'lr_calculation', 'dt_traversal']",dt_traversal,True,0.493125,0.5,0.5,0.01,0.0,0.0,0.5,False,False,False,0.0,0.0,0.6875,0.5,0,False,0.6875,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
6,25,decision_tree,mixed,high,star98_pass_rate,xgboost,none,2,"['lr_heuristic', 'lr_calculation', 'dt_traversal']",dt_traversal,True,0.48885079323078356,0.5,0.5,0.01,0.0,0.0,0.5,False,False,True,0.0,0.0,1.1149206769216462,0.5,0,True,1.1149206769216462,0.6,retrieve,[],[],"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
