dataId,XAIType,agent,Instance Index,trialType,Tested w/ XAI,predicted,Correct,Participant ID,Trial Index,AI Prediction,modelName,expMethod,Session,step,Timing,is_random,Inferred strategy w/ Random,Strategy new,agent_xai
adult,importance,DT,168.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,14.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,14.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,17.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,17.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,190.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,125.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,261.0,Test,w/ XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,84.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,33.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,135.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,75.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,235.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,246.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,35.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,2.0,Test,w/ XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,210.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,172.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,194.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,95.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,76.0,Test,w/ XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,117.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,158.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,277.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,81.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,165.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,58.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,294.0,Test,w/o XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,171.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,18.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,145.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,221.0,Test,w/o XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,6.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,156.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,275.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,276.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,296.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,132.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,179.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,161.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,5.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,212.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,212.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,293.0,Train,w/ XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,293.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,47.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,47.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,45.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,45.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,263.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,263.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,139.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,139.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,295.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,295.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,198.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,198.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,255.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,255.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,187.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,187.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,121.0,Test,w/ XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,207.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,26.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,3.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,19.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,29.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,267.0,Test,w/ XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,101.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,282.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,114.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,150.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,97.0,Test,w/ XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,23.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,78.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,184.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,66.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,232.0,Test,w/ XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,281.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,4.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,290.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,50.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,89.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,103.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,20.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,243.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,49.0,Test,w/o XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,94.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,269.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,224.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,291.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,242.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,120.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,268.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,111.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,240.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,298.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,215.0,Train,w/ XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,215.0,Train,w/ XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,169.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,169.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,119.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,119.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,141.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,141.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,289.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,289.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,260.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,260.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,213.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,213.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,168.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,168.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,14.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,14.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,17.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,17.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,190.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,125.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,261.0,Test,w/ XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,84.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,33.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,135.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,75.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,235.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,246.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,35.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,2.0,Test,w/ XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,210.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,172.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,194.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,95.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,76.0,Test,w/ XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,117.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,158.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,277.0,Test,w/o XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,81.0,Test,w/o XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,165.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,58.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,294.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,171.0,Test,w/o XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,18.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,145.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,221.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,6.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,156.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,275.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,276.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,296.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,132.0,Test,w/o XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,179.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,161.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,5.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,212.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,212.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,293.0,Train,w/ XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,293.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,47.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,47.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,45.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,45.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,263.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,263.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,139.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,139.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,295.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,295.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,198.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,198.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,255.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,255.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,187.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,187.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,121.0,Test,w/ XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,207.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,26.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,3.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,19.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,29.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,267.0,Test,w/ XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,101.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,282.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,114.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,150.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,97.0,Test,w/ XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,23.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,78.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,184.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,66.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,232.0,Test,w/ XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,281.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,4.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,290.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,50.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,89.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,103.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,20.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,243.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,49.0,Test,w/o XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,94.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,269.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,224.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,291.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,242.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,120.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,268.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,111.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,240.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,298.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,215.0,Train,w/ XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,215.0,Train,w/ XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,169.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,169.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,119.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,119.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,141.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,141.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,289.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,289.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,260.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,260.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,213.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,213.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,168.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,168.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,14.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,14.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,17.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,17.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,190.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,125.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,261.0,Test,w/ XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,84.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,33.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,135.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,75.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,235.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,246.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,35.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,2.0,Test,w/ XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,210.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,172.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,194.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,95.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,76.0,Test,w/ XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,117.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,158.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,277.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,81.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,165.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,58.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,294.0,Test,w/o XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,171.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,18.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,145.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,221.0,Test,w/o XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,6.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,156.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,275.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,276.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,296.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,132.0,Test,w/o XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,179.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,161.0,Test,w/o XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,5.0,Test,w/o XAI,1.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,212.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,212.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,293.0,Train,w/ XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,293.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,47.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,47.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,45.0,Train,w/ XAI,1.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,45.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,263.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,263.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,139.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,139.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,295.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,295.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,198.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,198.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,255.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,255.0,Train,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,187.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,187.0,Train,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,121.0,Test,w/ XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,207.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,26.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,3.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,19.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,29.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,267.0,Test,w/ XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,101.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,282.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,114.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,150.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,97.0,Test,w/ XAI,0.0,0,,,,,,,,,,,,DT_importance
adult,importance,DT,23.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,78.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,184.0,Test,w/ XAI,0.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,66.0,Test,w/ XAI,1.0,1,,,,,,,,,,,,DT_importance
adult,importance,DT,232.0,Test,w/ XAI,0.0,0,,,,,,,,,,,,DT_importance
