participantId,trialId,block,trialWithinBlock,withinCondition,xai_method,xai_type,dataId,instanceId,phase,phaseTrialId,sampled_ai_prediction,tested_w_xai,exp_a0_i,exp_a1_i,exp_a2_i,exp_a3_i,exp_a4_i,exp_pred,exp_i_max,exp_intercept,forward_accuracy,agent_prediction,ai_prediction,prob_correct,pred_time,cognitive_correct_vs_ai
69,6,1,2,single_condition,integrated_gradients,importance,wine_quality,505,testing,2,1,True,1.0,0.6184109302774101,0.24577500544879233,0.062432778219648266,0.142355726563137,1.0,0.3041057586669922,0.11934235692024231,0.0,0.0,1,0.6666666666666666,0.0,False
69,7,1,3,single_condition,integrated_gradients,importance,wine_quality,738,testing,3,0,True,-0.6069902311743334,-0.6080428203517139,-1.0,0.08150370984980275,-0.23326456618154454,0.0,0.04947757348418236,0.11934235692024231,1.0,0.0,0,0.6666666666666666,0.0,True
69,8,1,4,single_condition,integrated_gradients,importance,wine_quality,1552,testing,4,0,True,1.0,0.07633627305247474,0.22292498116513876,0.9156957699303694,0.25203395103159104,0.0,0.061803486198186874,0.11934235692024231,1.0,0.0,0,0.6666666666666666,0.0,True
69,9,1,5,single_condition,integrated_gradients,importance,wine_quality,1590,testing,5,1,False,,,,,,,,,0.0,0.0,1,0.6666666666666666,0.0,False
69,10,1,6,single_condition,integrated_gradients,importance,wine_quality,660,testing,6,0,False,,,,,,,,,1.0,0.0,0,0.6666666666666666,0.0,True
70,1,1,1,single_condition,input_gradients,none,wine_quality,116,training,1,0,,-0.01822053985873132,1.0,0.180146973365788,0.17920907321494914,-0.23355320131236756,0.0,0.0951976552605629,0.0,,,0,,0.0,
70,2,1,2,single_condition,input_gradients,none,wine_quality,1298,training,2,0,,-1.0,0.8363471814713503,-0.12599218106961171,0.7302183264939353,-0.24196549096784004,0.0,0.14131930470466614,0.0,,,0,,0.0,
70,3,1,3,single_condition,input_gradients,none,wine_quality,1477,training,3,1,,-0.36123518877316974,1.0,0.32761239989996,0.24252429964344374,0.545538201802379,1.0,0.6827959418296814,0.0,,,1,,0.0,
70,4,1,4,single_condition,input_gradients,none,wine_quality,1584,training,4,1,,0.8798564071913222,1.0,-0.4103435416407877,-0.0942625269483221,-0.5659950097638389,1.0,0.44696590304374695,0.0,,,1,,0.0,
70,5,1,1,single_condition,input_gradients,none,wine_quality,588,testing,1,1,True,0.25341388247695473,1.0,-0.049242490467784714,0.5327016755303139,0.9568253249822583,1.0,0.5020039677619934,0.0,0.0,0.0,1,0.6666666666666666,0.0,False
70,6,1,2,single_condition,input_gradients,none,wine_quality,845,testing,2,0,True,0.2349936353755671,0.02145638802163245,-0.1683597841270489,-0.12157362096276193,-1.0,0.0,0.017159881070256233,0.0,1.0,0.0,0,0.6666666666666666,0.0,True
70,7,1,3,single_condition,input_gradients,none,wine_quality,486,testing,3,0,False,,,,,,,,,1.0,0.0,0,0.6666666666666666,0.0,True
70,8,1,4,single_condition,input_gradients,none,wine_quality,15,testing,4,0,False,,,,,,,,,0.0,1.0,0,0.6666666666666666,0.0,False
70,9,1,5,single_condition,input_gradients,none,wine_quality,1016,testing,5,1,False,,,,,,,,,0.0,0.0,1,0.6666666666666666,0.0,False
70,10,1,6,single_condition,input_gradients,none,wine_quality,1070,testing,6,1,True,1.0,-0.5489506351051219,-0.11454849671491638,-0.07005530919384355,-0.2950553713250431,1.0,0.5756011009216309,0.0,0.0,0.0,1,0.6666666666666666,0.0,False
71,1,1,1,single_condition,input_gradients,attribution,wine_quality,148,training,1,0,,0.49772239191287215,0.8228827379324515,-0.24250716770791492,0.1821003153059537,-1.0,0.0,0.050386760383844376,0.0,,,0,,0.0,
71,2,1,2,single_condition,input_gradients,attribution,wine_quality,630,training,2,0,,0.07034972635463849,1.0,0.03930504767578537,-0.5909775905572756,0.07022551090463103,0.0,0.033604416996240616,0.0,,,0,,0.0,
71,3,1,3,single_condition,input_gradients,attribution,wine_quality,1422,training,3,1,,0.2026586714230376,1.0,0.5000341289064948,0.576587311755395,0.4676077380674254,1.0,0.5536266565322876,0.0,,,1,,0.0,
71,4,1,4,single_condition,input_gradients,attribution,wine_quality,898,training,4,1,,0.7716817656355601,1.0,-0.5272509052505968,-0.06074705703018095,-0.3310539467808316,1.0,0.8105798363685608,0.0,,,1,,0.0,
71,5,1,1,single_condition,input_gradients,attribution,wine_quality,1328,testing,1,0,False,,,,,,,,,1.0,0.0,0,0.6666666666666666,0.0,True
71,6,1,2,single_condition,input_gradients,attribution,wine_quality,1018,testing,2,1,True,-1.0,0.09363786336312607,-0.24391690325119011,0.3573157119007806,-0.11497756401063845,1.0,0.03870660811662674,0.0,1.0,1.0,1,0.6666666666666666,0.0,True
71,7,1,3,single_condition,input_gradients,attribution,wine_quality,1461,testing,3,0,False,,,,,,,,,1.0,0.0,0,0.6666666666666666,0.0,True
71,8,1,4,single_condition,input_gradients,attribution,wine_quality,1586,testing,4,1,True,-0.04085306823282713,1.0,-0.13893230776097676,0.000744093249845314,0.2086330827997025,1.0,1.3193578720092773,0.0,1.0,1.0,1,0.6666666666666666,0.0,True
71,9,1,5,single_condition,input_gradients,attribution,wine_quality,1172,testing,5,1,True,0.320615655700084,1.0,-0.060591170399503916,0.02444917991714029,-0.7756689322474171,1.0,0.24414539337158203,0.0,0.0,0.0,1,0.6666666666666666,0.0,False
71,10,1,6,single_condition,input_gradients,attribution,wine_quality,1478,testing,6,0,False,,,,,,,,,1.0,0.0,0,0.6666666666666666,0.0,True
72,1,1,1,single_condition,input_gradients,importance,wine_quality,1015,training,1,1,,1.0,0.10482924847637327,-0.11051772983531616,-0.10543563140290159,-0.0,1.0,0.2854897379875183,0.0,,,1,,0.0,
72,2,1,2,single_condition,input_gradients,importance,wine_quality,408,training,2,1,,1.0,0.8164811913039873,-0.047315186719912895,-0.011117727166743158,-0.41432662583713437,1.0,0.3069511353969574,0.0,,,1,,0.0,
72,3,1,3,single_condition,input_gradients,importance,wine_quality,1084,training,3,0,,0.14433434153602473,-0.08063044472007733,-1.0,-0.035417381972086125,-0.5555126838908853,0.0,0.0020791199058294296,0.0,,,0,,0.0,
72,4,1,4,single_condition,input_gradients,importance,wine_quality,1225,training,4,0,,0.05228875560892206,0.012392729688334774,-1.0,-0.2608750084249997,0.06559719652306129,0.0,0.007440908346325159,0.0,,,0,,0.0,
72,5,1,1,single_condition,input_gradients,importance,wine_quality,725,testing,1,0,True,0.5085758816328501,0.48445412349290695,-0.00243613648122936,-1.0,0.19907830022435666,0.0,0.04932646080851555,0.0,0.0,1.0,0,0.6666666666666666,0.0,False
72,6,1,2,single_condition,input_gradients,importance,wine_quality,1016,testing,2,1,False,,,,,,,,,1.0,1.0,1,0.6666666666666666,0.0,True
72,7,1,3,single_condition,input_gradients,importance,wine_quality,1070,testing,3,1,True,1.0,-0.5489506351051219,-0.11454849671491638,-0.07005530919384355,-0.2950553713250431,1.0,0.5756011009216309,0.0,1.0,1.0,1,0.6666666666666666,0.0,True
72,8,1,4,single_condition,input_gradients,importance,wine_quality,265,testing,4,0,True,1.0,0.2542163566470177,0.00936999471820187,0.02305097204157478,-0.7154033315323314,0.0,0.4265980124473572,0.0,0.0,1.0,0,0.6666666666666666,0.0,False
72,9,1,5,single_condition,input_gradients,importance,wine_quality,947,testing,5,1,False,,,,,,,,,1.0,1.0,1,0.6666666666666666,0.0,True
72,10,1,6,single_condition,input_gradients,importance,wine_quality,800,testing,6,0,False,,,,,,,,,1.0,0.0,0,0.6666666666666666,0.0,True
73,1,1,1,single_condition,lime,none,wine_quality,966,training,1,1,,1.0,-0.20338041651174552,0.22251729015876337,0.5171965462938465,0.35097622425775515,1.0,0.18005282788591215,0.003886094851341393,,,1,,0.0,
73,2,1,2,single_condition,lime,none,wine_quality,205,training,2,1,,0.08348906082336142,0.8591407239210249,0.18012149839057862,1.0,0.5764206883809279,1.0,0.10069238415739509,0.028207571436005538,,,1,,0.0,
73,3,1,3,single_condition,lime,none,wine_quality,137,training,3,0,,-1.0,0.188628605919787,0.014403159980980268,-0.007998710675557406,-0.24435250658195073,0.0,0.10358158851183637,0.11520249441047228,,,0,,0.0,
73,4,1,4,single_condition,lime,none,wine_quality,62,training,4,0,,-1.0,-0.29708365485948796,0.1683843283518112,0.09403413935039039,-0.07434520319689371,0.0,0.1119115392889105,0.13045404682506548,,,0,,0.0,
73,5,1,1,single_condition,lime,none,wine_quality,1016,testing,1,1,True,1.0,0.5521110310413974,0.16082424704795914,0.4559249206045227,0.004517175208741,1.0,0.18456715532761875,-0.0016061543787671828,0.0,0.0,1,0.6666666666666666,0.0,False
73,6,1,2,single_condition,lime,none,wine_quality,505,testing,2,1,True,1.0,0.4051535861380559,0.17204135239203427,-0.0834933557274308,0.21612077150628145,1.0,0.18890865406466728,0.013531556741824657,1.0,1.0,1,0.6666666666666666,0.0,True
73,7,1,3,single_condition,lime,none,wine_quality,1107,testing,3,1,False,,,,,,,,,1.0,1.0,1,0.6666666666666666,0.0,True
73,8,1,4,single_condition,lime,none,wine_quality,366,testing,4,0,True,-1.0,0.12068819379021561,0.09896294142203824,-0.03915830425697025,0.6283504882629357,0.0,0.08342449484962534,0.09467117640223778,1.0,0.0,0,0.6666666666666666,0.0,True
73,9,1,5,single_condition,lime,none,wine_quality,246,testing,5,0,False,,,,,,,,,1.0,0.0,0,0.6666666666666666,0.0,True
73,10,1,6,single_condition,lime,none,wine_quality,1447,testing,6,0,False,,,,,,,,,1.0,0.0,0,0.6666666666666666,0.0,True
74,1,1,1,single_condition,lime,attribution,wine_quality,1580,training,1,0,,1.0,-0.3022190596822901,0.21055332216295497,0.37744855832860597,-0.08038293540678929,0.0,0.16849030010056107,0.04065621336550129,,,0,,0.0,
74,2,1,2,single_condition,lime,attribution,wine_quality,326,training,2,1,,1.0,0.5312425176696414,0.27016618495717626,-0.17362599832458395,0.18355682204184084,1.0,0.19483162559991415,0.002467087724159059,,,1,,0.0,
74,3,1,3,single_condition,lime,attribution,wine_quality,257,training,3,0,,-1.0,0.19336838660696337,0.07641959479597273,-0.5921235821490166,-0.28237796174932295,0.0,0.11078941110999377,0.1417686842050629,,,0,,0.0,
74,4,1,4,single_condition,lime,attribution,wine_quality,606,training,4,1,,1.0,0.43028586379450634,0.27627784322275173,0.0037576533847622734,0.003696966447420358,1.0,0.2357330516829126,-0.002974541343282372,,,1,,0.0,
74,5,1,1,single_condition,lime,attribution,wine_quality,1405,testing,1,1,False,,,,,,,,,1.0,1.0,1,0.6666666666666666,0.0,True
74,6,1,2,single_condition,lime,attribution,wine_quality,377,testing,2,1,False,,,,,,,,,1.0,1.0,1,0.6666666666666666,0.0,True
74,7,1,3,single_condition,lime,attribution,wine_quality,559,testing,3,0,True,1.0,0.03735291842212669,0.012176622264048228,0.10380963177882752,0.0028624309271470536,0.0,0.19258008927583936,0.03083610635424898,1.0,0.0,0,0.6666666666666666,0.0,True
74,8,1,4,single_condition,lime,attribution,wine_quality,626,testing,4,0,True,-1.0,-0.7476497329553127,0.39340939183299894,-0.22315488484446033,-0.10872490417188824,0.0,0.09785739065097938,0.13172742418328137,0.0,1.0,0,0.6666666666666666,0.0,False
74,9,1,5,single_condition,lime,attribution,wine_quality,61,testing,5,0,True,-1.0,0.1360207874839431,-0.8981061567865541,-0.5941707685744166,0.5170393897325277,0.0,0.10821045787964512,0.1469327268956796,1.0,0.0,0,0.6666666666666666,0.0,True
74,10,1,6,single_condition,lime,attribution,wine_quality,940,testing,6,1,False,,,,,,,,,1.0,1.0,1,0.6666666666666666,0.0,True
75,1,1,1,single_condition,lime,importance,wine_quality,1053,training,1,1,,1.0,0.4647505617225745,0.26678572664693295,0.39832321088017225,-0.07290667158609135,1.0,0.2192681741502027,-0.024230160020394936,,,1,,0.0,
75,2,1,2,single_condition,lime,importance,wine_quality,365,training,2,1,,1.0,0.5495664678305577,0.24045017676470365,-0.07964901593187268,-0.025747557722755342,1.0,0.19247638101158007,0.013969452676098781,,,1,,0.0,
75,3,1,3,single_condition,lime,importance,wine_quality,859,training,3,0,,1.0,0.5573983970632024,0.18877275741641267,-0.09735928240875574,-0.010478406322572067,0.0,0.18721170133479112,0.009276781748653484,,,0,,0.0,
75,4,1,4,single_condition,lime,importance,wine_quality,56,training,4,0,,-1.0,0.22125688374732536,0.6561959508474986,0.04010904260402641,0.5647653562891708,0.0,0.07406068959117512,0.07867692181374228,,,0,,0.0,
75,5,1,1,single_condition,lime,importance,wine_quality,1267,testing,1,1,False,,,,,,,,,1.0,1.0,1,0.6666666666666666,0.0,True
75,6,1,2,single_condition,lime,importance,wine_quality,735,testing,2,0,True,-1.0,-0.47154549659459793,0.45728790724399815,-0.5047237129626109,0.09285680821241599,0.0,0.09741370605824302,0.12180105521284507,0.0,1.0,0,0.6666666666666666,0.0,False
75,7,1,3,single_condition,lime,importance,wine_quality,1205,testing,3,1,False,,,,,,,,,1.0,1.0,1,0.6666666666666666,0.0,True
75,8,1,4,single_condition,lime,importance,wine_quality,495,testing,4,1,True,-0.02569801234890744,0.23842511928573557,0.8068870692913274,1.0,0.34492681741217185,1.0,0.0664652202907216,0.0513565491700694,1.0,1.0,1,0.6666666666666666,0.0,True
75,9,1,5,single_condition,lime,importance,wine_quality,1176,testing,5,0,True,1.0,-0.5915116091978426,-0.025971871508932,-0.3269790823802598,-0.18125808378451724,0.0,0.1522135456416497,0.09511615621841435,0.0,1.0,0,0.6666666666666666,0.0,False
75,10,1,6,single_condition,lime,importance,wine_quality,382,testing,6,0,False,,,,,,,,,0.0,1.0,0,0.6666666666666666,0.0,False
76,1,1,1,single_condition,shap,none,wine_quality,1181,training,1,0,,0.4325415292138893,-1.0,0.25107131763621626,0.2079075869948817,0.2224448593863541,0.0,0.18749052686195253,0.13610758178750273,,,0,,0.0,
76,2,1,2,single_condition,shap,none,wine_quality,1167,training,2,1,,1.0,0.9401135996707607,0.008949599062441813,0.10625690021267863,0.0013710866862235698,1.0,0.2673896545638522,0.13610758178750273,,,1,,0.0,
76,3,1,3,single_condition,shap,none,wine_quality,1298,training,3,0,,0.8699666209360464,-1.0,0.2875905096203348,-0.20962045971297952,-0.3404143392288939,0.0,0.1099959126263575,0.13610758178750273,,,0,,0.0,
76,4,1,4,single_condition,shap,none,wine_quality,1090,training,4,1,,0.4129056074786999,0.020486880480497235,-0.09789270807541263,0.9969720557640184,1.0,1.0,0.3372669236909071,0.13610758178750273,,,1,,0.0,
76,5,1,1,single_condition,shap,none,wine_quality,1552,testing,1,0,False,,,,,,,,,0.0,1.0,0,0.6666666666666666,0.0,False
76,6,1,2,single_condition,shap,none,wine_quality,1371,testing,2,0,False,,,,,,,,,1.0,0.0,0,0.6666666666666666,0.0,True
76,7,1,3,single_condition,shap,none,wine_quality,505,testing,3,1,True,1.0,0.5724317791939819,0.32896360653459944,0.08334868068571177,0.20366260169782432,1.0,0.2803880314399939,0.13610758178750273,0.0,0.0,1,0.6666666666666666,0.0,False
76,8,1,4,single_condition,shap,none,wine_quality,925,testing,4,0,False,,,,,,,,,0.0,1.0,0,0.6666666666666666,0.0,False
76,9,1,5,single_condition,shap,none,wine_quality,1016,testing,5,1,True,1.0,0.5926475490470619,0.3293776010404835,0.1197407575851371,0.06806898846425626,1.0,0.23940431131082912,0.13610758178750273,0.0,0.0,1,0.6666666666666666,0.0,False
76,10,1,6,single_condition,shap,none,wine_quality,267,testing,6,1,True,1.0,0.8357202133390953,0.15969365768625093,0.11720599707574726,0.012499005780351076,1.0,0.2786232449726819,0.13610758178750273,0.0,0.0,1,0.6666666666666666,0.0,False
77,1,1,1,single_condition,shap,attribution,wine_quality,500,training,1,0,,-1.0,-0.0776647577582258,-0.020895318516352658,-0.054873849236663746,-0.2233352988434777,0.0,0.09829115322511255,0.13610758178750273,,,0,,0.0,
77,2,1,2,single_condition,shap,attribution,wine_quality,1544,training,2,1,,1.0,0.9298106369246343,0.5073492456979858,0.5742324832078702,0.4102379932707041,1.0,0.15493874799227328,0.13610758178750273,,,1,,0.0,
77,3,1,3,single_condition,shap,attribution,wine_quality,1175,training,3,0,,1.0,0.4863339648721428,-0.1977855557364992,-0.014907250058338484,-0.4675186079974167,0.0,0.09432126440232827,0.13610758178750273,,,0,,0.0,
77,4,1,4,single_condition,shap,attribution,wine_quality,874,training,4,1,,1.0,0.09695595716903596,0.46670944092125144,0.427376679608815,0.46769498466323167,1.0,0.2347870935669571,0.13610758178750273,,,1,,0.0,
77,5,1,1,single_condition,shap,attribution,wine_quality,1452,testing,1,0,True,1.0,0.9118403846557727,-0.08433021210586297,0.02720527450590064,-0.07305540484791576,0.0,0.14515509106869878,0.13610758178750273,1.0,0.0,0,0.6666666666666666,0.0,True
77,6,1,2,single_condition,shap,attribution,wine_quality,513,testing,2,1,False,,,,,,,,,1.0,1.0,1,0.6666666666666666,0.0,True
77,7,1,3,single_condition,shap,attribution,wine_quality,725,testing,3,0,False,,,,,,,,,0.0,1.0,0,0.6666666666666666,0.0,False
77,8,1,4,single_condition,shap,attribution,wine_quality,1120,testing,4,1,True,1.0,0.4098025739104728,0.44265207090394226,0.005360634630424298,0.18215998759135732,1.0,0.26739741241649956,0.13610758178750273,1.0,1.0,1,0.6666666666666666,0.0,True
77,9,1,5,single_condition,shap,attribution,wine_quality,267,testing,5,1,False,,,,,,,,,0.0,0.0,1,0.6666666666666666,0.0,False
77,10,1,6,single_condition,shap,attribution,wine_quality,456,testing,6,0,True,-0.6095408772594608,-1.0,0.2729423210820266,-0.2714627453696897,-0.15468412554355482,0.0,0.050728728386396305,0.13610758178750273,0.0,1.0,0,0.6666666666666666,0.0,False
78,1,1,1,single_condition,shap,importance,wine_quality,492,training,1,1,,1.0,0.7858941566927822,0.29464656589427446,0.1058054188200731,0.11989699953280637,1.0,0.2875305782866736,0.13610758178750273,,,1,,0.0,
78,2,1,2,single_condition,shap,importance,wine_quality,945,training,2,1,,0.8572166557772087,1.0,0.4756871136830291,0.31645783881155753,0.38045158799450846,1.0,0.1349438460631334,0.13610758178750273,,,1,,0.0,
78,3,1,3,single_condition,shap,importance,wine_quality,1400,training,3,0,,-0.5990723186992745,-0.6502321021123751,-1.0,-0.3403163687758463,-0.04226878159016786,0.0,0.051714776658906836,0.13610758178750273,,,0,,0.0,
78,4,1,4,single_condition,shap,importance,wine_quality,990,training,4,0,,-1.0,-0.8012000047416612,0.09910612327375991,0.07071823468942809,0.16954892984134556,0.0,0.08434937614626518,0.13610758178750273,,,0,,0.0,
78,5,1,1,single_condition,shap,importance,wine_quality,1070,testing,1,1,True,0.7253893439442038,1.0,0.23474572153881135,0.4187731442417863,0.16778030193523458,1.0,0.167810983964313,0.13610758178750273,1.0,1.0,1,0.6666666666666666,0.0,True
78,6,1,2,single_condition,shap,importance,wine_quality,376,testing,2,0,False,,,,,,,,,0.0,1.0,0,0.6666666666666666,0.0,False
78,7,1,3,single_condition,shap,importance,wine_quality,1319,testing,3,0,False,,,,,,,,,0.0,1.0,0,0.6666666666666666,0.0,False
78,8,1,4,single_condition,shap,importance,wine_quality,1405,testing,4,1,True,0.7800721411399479,1.0,0.1855970626737857,0.3140335832169237,-0.02837437816671922,1.0,0.19070509953216838,0.13610758178750273,1.0,1.0,1,0.6666666666666666,0.0,True
78,9,1,5,single_condition,shap,importance,wine_quality,1018,testing,5,1,False,,,,,,,,,0.0,0.0,1,0.6666666666666666,0.0,False
78,10,1,6,single_condition,shap,importance,wine_quality,1136,testing,6,0,True,1.0,0.8578115927918927,0.33237690414653087,-0.18238328422226593,0.08021557794617115,0.0,0.12858347160793407,0.13610758178750273,0.0,1.0,0,0.6666666666666666,0.0,False
79,1,1,1,single_condition,integrated_gradients,none,wine_quality,1422,training,1,1,,0.1506069139536278,1.0,0.015486997128438422,0.0017558705442141116,-0.004341436750711135,1.0,0.3529706597328186,0.11934235692024231,,,1,,0.0,
79,2,1,2,single_condition,integrated_gradients,none,wine_quality,430,training,2,1,,0.9213142148333581,0.7428775405582049,0.35025301594180513,0.4313510749849915,1.0,1.0,0.1522531807422638,0.11934235692024231,,,1,,0.0,
79,3,1,3,single_condition,integrated_gradients,none,wine_quality,33,training,3,0,,-0.5996255552850112,-1.0,-0.7249938629234541,0.03282720375858152,-0.3866312133540128,0.0,0.04485832154750824,0.11934235692024231,,,0,,0.0,
79,4,1,4,single_condition,integrated_gradients,none,wine_quality,809,training,4,0,,-0.1040333239686133,-1.0,-0.04531033845710015,0.10946153981908545,0.029351463681259207,0.0,0.07303617149591446,0.11934235692024231,,,0,,0.0,
79,5,1,1,single_condition,integrated_gradients,none,wine_quality,1590,testing,1,1,True,0.9409086365094018,1.0,0.06975155742541683,-0.012026648457833237,-0.02636160200577083,1.0,0.20078302919864655,0.11934235692024231,1.0,1.0,1,0.6666666666666666,0.0,True
79,6,1,2,single_condition,integrated_gradients,none,wine_quality,882,testing,2,1,False,,,,,,,,,1.0,1.0,1,0.6666666666666666,0.0,True
79,7,1,3,single_condition,integrated_gradients,none,wine_quality,696,testing,3,0,False,,,,,,,,,0.0,1.0,0,0.6666666666666666,0.0,False
79,8,1,4,single_condition,integrated_gradients,none,wine_quality,1197,testing,4,0,True,-0.5301243770497357,-1.0,-0.20770288043950427,-0.11261744103084118,0.036908388029291785,0.0,0.05552874878048897,0.11934235692024231,0.0,1.0,0,0.6666666666666666,0.0,False
79,9,1,5,single_condition,integrated_gradients,none,wine_quality,875,testing,5,1,False,,,,,,,,,1.0,1.0,1,0.6666666666666666,0.0,True
79,10,1,6,single_condition,integrated_gradients,none,wine_quality,1436,testing,6,0,True,-1.0,-0.02459590946794953,-0.717814689425203,0.1269196048181012,-0.023516160412007187,0.0,0.07719245553016663,0.11934235692024231,0.0,1.0,0,0.6666666666666666,0.0,False
80,1,1,1,single_condition,integrated_gradients,attribution,wine_quality,509,training,1,1,,0.3279986661857467,0.08470908253952818,0.037463715093551654,0.29012650846575044,1.0,1.0,0.38735008239746094,0.11934235692024231,,,1,,0.0,
80,2,1,2,single_condition,integrated_gradients,attribution,wine_quality,1257,training,2,0,,0.025808466779929238,1.0,-0.46852070747857366,0.26102655805319,-0.007588570035347289,0.0,0.06936000287532806,0.11934235692024231,,,0,,0.0,
80,3,1,3,single_condition,integrated_gradients,attribution,wine_quality,1464,training,3,0,,-1.0,0.10199586983490348,-0.20067819188232505,-0.04961875789108949,-0.6331536719242061,0.0,0.06429251283407211,0.11934235692024231,,,0,,0.0,
80,4,1,4,single_condition,integrated_gradients,attribution,wine_quality,1006,training,4,1,,1.0,0.8670743379692042,0.31407871655523184,0.22804987038564128,0.1677630240671715,1.0,0.23661020398139954,0.11934235692024231,,,1,,0.0,
80,5,1,1,single_condition,integrated_gradients,attribution,wine_quality,267,testing,1,1,True,0.4773586195545046,1.0,0.16283336825947853,0.010118779174943342,-0.06096933794964076,1.0,0.38711172342300415,0.11934235692024231,1.0,1.0,1,0.6666666666666666,0.0,True
80,6,1,2,single_condition,integrated_gradients,attribution,wine_quality,1344,testing,2,0,True,0.38149946756673514,-1.0,0.3711103937758257,0.3509821014362963,0.2294273859913802,0.0,0.1445104032754898,0.11934235692024231,0.0,1.0,0,0.6666666666666666,0.0,False
80,7,1,3,single_condition,integrated_gradients,attribution,wine_quality,1061,testing,3,1,False,,,,,,,,,1.0,1.0,1,0.6666666666666666,0.0,True
80,8,1,4,single_condition,integrated_gradients,attribution,wine_quality,588,testing,4,1,False,,,,,,,,,0.0,0.0,1,0.6666666666666666,0.0,False
80,9,1,5,single_condition,integrated_gradients,attribution,wine_quality,1438,testing,5,0,True,-0.06614974060095832,-1.0,0.009452849185755152,-0.08377830056108466,-0.03427649694863634,0.0,0.08658100664615631,0.11934235692024231,0.0,1.0,0,0.6666666666666666,0.0,False
80,10,1,6,single_condition,integrated_gradients,attribution,wine_quality,1552,testing,6,0,False,,,,,,,,,1.0,0.0,0,0.6666666666666666,0.0,True
81,1,1,1,single_condition,integrated_gradients,importance,wine_quality,381,training,1,0,,-1.0,0.7964425754896696,0.031113160804073423,0.4674498715886228,0.02260624284789068,0.0,0.08355341106653214,0.11934235692024231,,,0,,0.0,
81,2,1,2,single_condition,integrated_gradients,importance,wine_quality,457,training,2,0,,-1.0,-0.7590467793929125,-0.31768912490948303,-0.4511222160899602,-0.045210986976645634,0.0,0.046027522534132004,0.11934235692024231,,,0,,0.0,
81,3,1,3,single_condition,integrated_gradients,importance,wine_quality,802,training,3,1,,0.2961896528600307,1.0,0.23144985028851575,0.062204871238428265,0.23445096363133971,1.0,0.46108439564704895,0.11934235692024231,,,1,,0.0,
81,4,1,4,single_condition,integrated_gradients,importance,wine_quality,1007,training,4,1,,1.0,0.6104078640616557,0.21919064674583838,0.3281217918362851,0.1636634926540365,1.0,0.26867052912712097,0.11934235692024231,,,1,,0.0,
81,5,1,1,single_condition,integrated_gradients,importance,wine_quality,1070,testing,1,1,False,,,,,,,,,0.0,0.0,1,0.6666666666666666,0.0,False
81,6,1,2,single_condition,integrated_gradients,importance,wine_quality,940,testing,2,1,True,0.8349381680756318,1.0,0.7107517363051021,0.02288573180290761,-0.16444487487917717,1.0,0.231907919049263,0.11934235692024231,0.0,0.0,1,0.6666666666666666,0.0,False
81,7,1,3,single_condition,integrated_gradients,importance,wine_quality,410,testing,3,0,True,-0.473408232843954,-0.2168598524314293,-1.0,-0.09354898234223946,-0.1516595427876419,0.0,0.06125166639685631,0.11934235692024231,1.0,0.0,0,0.6666666666666666,0.0,True
81,8,1,4,single_condition,integrated_gradients,importance,wine_quality,1405,testing,4,1,True,0.9968398464414572,1.0,0.11538447491471589,0.1203017508382322,0.09498394222431711,1.0,0.1927814781665802,0.11934235692024231,0.0,0.0,1,0.6666666666666666,0.0,False
81,9,1,5,single_condition,integrated_gradients,importance,wine_quality,1436,testing,5,0,False,,,,,,,,,1.0,0.0,0,0.6666666666666666,0.0,True
81,10,1,6,single_condition,integrated_gradients,importance,wine_quality,122,testing,6,0,False,,,,,,,,,1.0,0.0,0,0.6666666666666666,0.0,True
82,1,1,1,single_condition,input_gradients,none,wine_quality,1198,training,1,0,,0.6678498676783183,-0.37465649093558817,-1.0,0.03139505183920279,-0.10651262941811515,0.0,1.0602753162384033,0.0,,,0,,0.0,
82,2,1,2,single_condition,input_gradients,none,wine_quality,346,training,2,1,,0.5092958531715653,1.0,0.29526304868970815,-0.2116003830942939,0.603567432240624,1.0,0.5753933191299438,0.0,,,1,,0.0,
82,3,1,3,single_condition,input_gradients,none,wine_quality,536,training,3,0,,0.12479476392437765,0.2828918823101661,-0.17784487768423407,-1.0,0.0078817138269843,0.0,0.03698769956827164,0.0,,,0,,0.0,
82,4,1,4,single_condition,input_gradients,none,wine_quality,210,training,4,1,,1.0,-0.024386842295981682,-0.020264609636498496,-0.054833700796621865,-0.3621440600738867,1.0,0.26647019386291504,0.0,,,1,,0.0,
82,5,1,1,single_condition,input_gradients,none,wine_quality,1018,testing,1,1,True,-1.0,0.09363786336312607,-0.24391690325119011,0.3573157119007806,-0.11497756401063845,1.0,0.03870660811662674,0.0,0.0,0.0,1,0.6666666666666666,0.0,False
82,6,1,2,single_condition,input_gradients,none,wine_quality,377,testing,2,1,False,,,,,,,,,1.0,1.0,1,0.6666666666666666,0.0,True
82,7,1,3,single_condition,input_gradients,none,wine_quality,1447,testing,3,0,False,,,,,,,,,0.0,1.0,0,0.6666666666666666,0.0,False
82,8,1,4,single_condition,input_gradients,none,wine_quality,39,testing,4,0,True,0.45646233491171756,-0.22727252848329843,-1.0,-0.03218664735180559,-0.30628127749992456,0.0,0.014693770557641983,0.0,1.0,0.0,0,0.6666666666666666,0.0,True
82,9,1,5,single_condition,input_gradients,none,wine_quality,495,testing,5,1,True,1.0,0.4889472887257124,-0.024893120268703706,-0.2078097914419521,-0.1059005821848105,1.0,0.606197714805603,0.0,1.0,1.0,1,0.6666666666666666,0.0,True
