participantId,trialId,block,trialWithinBlock,withinCondition,xai_type,dataId,instanceId,CV_user_task_levels,CV_num_attributes_shown_levels,phase,phaseTrialId,sampled_ai_prediction,tested_w_xai,forward_accuracy,agent_prediction,ai_prediction,prob_correct,pred_time,cognitive_correct_vs_ai,exp_a0_i,exp_a1_i,exp_a2_i,exp_a3_i,exp_a4_i,exp_pred,exp_i_max,exp_intercept
6,1,1,1,single_condition,attribution,wine_quality,1412,forward_simulation,5,training,1,1,,,,1,,0.0,,0.43943669088666143,0.9430845093175912,0.9589932231093441,1.0,0.14805609055302407,1.0,0.06180918860688735,0.035777622224103675
6,2,1,2,single_condition,attribution,wine_quality,949,forward_simulation,5,training,2,1,,,,1,,0.0,,1.0,0.3533777137045749,0.20584692517296155,0.528466357746081,-0.147410408218115,1.0,0.21686945896625912,0.025330003913818164
6,3,1,3,single_condition,attribution,wine_quality,1339,forward_simulation,5,training,3,0,,,,0,,0.0,,-0.7693041893464992,-1.0,0.31456758911967475,0.6488719350101697,-0.5824679025551255,0.0,0.0391472830615555,0.12135982846702643
6,4,1,4,single_condition,attribution,wine_quality,1076,forward_simulation,5,training,4,1,,,,1,,0.0,,1.0,0.1417005757007879,0.23473923009420775,0.2855867436810753,0.2500439290877294,1.0,0.22773994555658766,-0.013183455626309584
6,5,1,5,single_condition,attribution,wine_quality,1015,forward_simulation,5,training,5,1,,,,1,,0.0,,1.0,0.2527723575965746,0.05894028202466809,0.2695934039441867,0.138614000185348,1.0,0.2486460605997294,-0.008479053141137366
6,6,1,6,single_condition,attribution,wine_quality,1460,forward_simulation,5,training,6,0,,,,0,,0.0,,-0.3482589017595499,0.3392360095833909,-1.0,0.10693799495048197,-0.48827169921621477,0.0,0.05150165116132244,0.11320520271466955
6,7,1,7,single_condition,attribution,wine_quality,371,forward_simulation,5,training,7,0,,,,0,,0.0,,-1.0,0.6297486125889485,0.1413779816823573,0.3649055802806453,-0.23606714891168204,0.0,0.13309301705701154,0.10384528796307241
6,8,1,8,single_condition,attribution,wine_quality,896,forward_simulation,5,training,8,1,,,,1,,0.0,,1.0,0.36811718920633246,-0.04041285342190879,0.269751088948409,0.0002436160429048507,1.0,0.2230485522472457,0.0011647248088088868
6,9,1,9,single_condition,attribution,wine_quality,337,forward_simulation,5,training,9,0,,,,0,,0.0,,0.2789818064266019,0.21479021955294944,-1.0,0.36387187309000546,0.24734417794232863,0.0,0.036708847918409386,0.09188895264545122
6,10,1,10,single_condition,attribution,wine_quality,1423,forward_simulation,5,training,10,0,,,,0,,0.0,,0.1341685562591115,0.9057196943094218,0.7250341743499266,-0.3441412214451331,-1.0,0.0,0.04013074141213698,0.09405543065042207
6,11,1,1,single_condition,attribution,wine_quality,90,forward_simulation,5,testing,1,0,False,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
6,12,1,2,single_condition,attribution,wine_quality,1061,forward_simulation,5,testing,2,1,False,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
6,13,1,3,single_condition,attribution,wine_quality,875,forward_simulation,5,testing,3,1,False,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
6,14,1,4,single_condition,attribution,wine_quality,1227,forward_simulation,5,testing,4,0,False,1.0,0.0,0,0.5,0.0,True,,,,,,,,
6,15,1,5,single_condition,attribution,wine_quality,1016,forward_simulation,5,testing,5,1,False,0.0,0.0,1,0.5,0.0,False,,,,,,,,
6,16,1,6,single_condition,attribution,wine_quality,882,forward_simulation,5,testing,6,1,True,0.0,0.0,1,0.5,0.0,False,1.0,0.26788348532328105,0.004677830767962399,0.3556989966585346,-0.018140637016268002,1.0,0.2457523898261779,0.0036812756403219737
6,17,1,7,single_condition,attribution,wine_quality,1132,forward_simulation,5,testing,7,1,True,0.0,0.0,1,0.5,0.0,False,1.0,0.3478419550141328,-0.029710978158349725,0.3497329397255549,0.005951152875461292,1.0,0.23267946090728278,-0.0018708018493061862
6,18,1,8,single_condition,attribution,wine_quality,981,forward_simulation,5,testing,8,0,False,1.0,0.0,0,0.5,0.0,True,,,,,,,,
6,19,1,9,single_condition,attribution,wine_quality,269,forward_simulation,5,testing,9,0,True,1.0,0.0,0,0.5,0.0,True,-1.0,0.6685567713459484,0.18742707207460063,0.46672490265221594,0.13012230713943773,0.0,0.10086455025997905,0.08467287841440253
6,20,1,10,single_condition,attribution,wine_quality,1172,forward_simulation,5,testing,10,1,True,1.0,1.0,1,0.6666666666666666,0.0,True,1.0,0.37983788964058823,0.12411914316915716,0.14012054740845603,-0.013820749754072806,1.0,0.22563509497327452,0.006081745137741831
6,21,1,11,single_condition,attribution,wine_quality,1130,forward_simulation,5,testing,11,0,True,0.0,1.0,0,0.6666666666666666,0.0,False,-0.017976853205812854,0.5307585973039974,1.0,-0.519723369376676,0.6716197788863991,0.0,0.05573656397287784,0.0780210035257354
6,22,1,12,single_condition,attribution,wine_quality,1070,forward_simulation,5,testing,12,1,False,0.0,0.0,1,0.5,0.0,False,,,,,,,,
6,23,1,13,single_condition,attribution,wine_quality,267,forward_simulation,5,testing,13,1,True,0.0,0.0,1,0.5,0.0,False,1.0,0.2246639936808035,-0.016862350480263688,0.29765925048926967,-0.027780491088304524,1.0,0.21635402241696197,0.017907749862163258
6,24,1,14,single_condition,attribution,wine_quality,1301,forward_simulation,5,testing,14,0,True,1.0,0.0,0,0.6666666666666666,0.0,True,1.0,0.3522602407805302,-0.164194691459687,-0.392746501407702,-0.1297294553877149,0.0,0.21949174965837712,0.06590748743124991
6,25,1,15,single_condition,attribution,wine_quality,182,forward_simulation,5,testing,15,0,False,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
6,26,1,16,single_condition,attribution,wine_quality,1255,forward_simulation,5,testing,16,0,False,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
6,27,1,17,single_condition,attribution,wine_quality,505,forward_simulation,5,testing,17,1,True,0.0,0.0,1,0.5,0.0,False,1.0,0.2657759610357114,0.18738748277999498,0.09311616275462171,0.0846482853579255,1.0,0.2413175743692741,-0.0015941727472016248
6,28,1,18,single_condition,attribution,wine_quality,940,forward_simulation,5,testing,18,1,True,0.0,0.0,1,0.5,0.0,False,1.0,0.30643776091535707,0.10796563617200795,0.2435783653667201,-0.02011141470650358,1.0,0.2200834723415406,0.002382673977977298
6,29,1,19,single_condition,attribution,wine_quality,632,forward_simulation,5,testing,19,0,False,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
6,30,1,20,single_condition,attribution,wine_quality,1051,forward_simulation,5,testing,20,0,True,1.0,0.0,0,0.6666666666666666,0.0,True,-1.0,0.3966386295564338,0.021336242333104563,0.21958515434391598,0.21449003813366724,0.0,0.138510765063508,0.10991280605031652
7,1,1,1,single_condition,none,wine_quality,210,forward_simulation,5,training,1,1,,,,1,,0.0,,,,,,,,,
7,2,1,2,single_condition,none,wine_quality,844,forward_simulation,5,training,2,0,,,,0,,0.0,,,,,,,,,
7,3,1,3,single_condition,none,wine_quality,949,forward_simulation,5,training,3,1,,,,1,,0.0,,,,,,,,,
7,4,1,4,single_condition,none,wine_quality,1431,forward_simulation,5,training,4,0,,,,0,,0.0,,,,,,,,,
7,5,1,5,single_condition,none,wine_quality,605,forward_simulation,5,training,5,0,,,,0,,0.0,,,,,,,,,
7,6,1,6,single_condition,none,wine_quality,952,forward_simulation,5,training,6,1,,,,1,,0.0,,,,,,,,,
7,7,1,7,single_condition,none,wine_quality,1008,forward_simulation,5,training,7,1,,,,1,,0.0,,,,,,,,,
7,8,1,8,single_condition,none,wine_quality,184,forward_simulation,5,training,8,0,,,,0,,0.0,,,,,,,,,
7,9,1,9,single_condition,none,wine_quality,1143,forward_simulation,5,training,9,0,,,,0,,0.0,,,,,,,,,
7,10,1,10,single_condition,none,wine_quality,430,forward_simulation,5,training,10,1,,,,1,,0.0,,,,,,,,,
7,11,1,1,single_condition,none,wine_quality,999,forward_simulation,5,testing,1,0,True,0.0,1.0,0,0.8333333333333334,0.0,False,,,,,,,,
7,12,1,2,single_condition,none,wine_quality,1021,forward_simulation,5,testing,2,0,True,0.0,1.0,0,0.8333333333333334,0.0,False,,,,,,,,
7,13,1,3,single_condition,none,wine_quality,160,forward_simulation,5,testing,3,0,True,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
7,14,1,4,single_condition,none,wine_quality,849,forward_simulation,5,testing,4,0,True,1.0,0.0,0,0.5,0.0,True,,,,,,,,
7,15,1,5,single_condition,none,wine_quality,1405,forward_simulation,5,testing,5,1,False,0.0,0.0,1,0.5,0.0,False,,,,,,,,
7,16,1,6,single_condition,none,wine_quality,1205,forward_simulation,5,testing,6,0,True,1.0,0.0,0,0.5,0.0,True,,,,,,,,
7,17,1,7,single_condition,none,wine_quality,947,forward_simulation,5,testing,7,1,True,1.0,1.0,1,0.8333333333333334,0.0,True,,,,,,,,
7,18,1,8,single_condition,none,wine_quality,950,forward_simulation,5,testing,8,1,False,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
7,19,1,9,single_condition,none,wine_quality,377,forward_simulation,5,testing,9,1,False,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
7,20,1,10,single_condition,none,wine_quality,194,forward_simulation,5,testing,10,0,False,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
7,21,1,11,single_condition,none,wine_quality,1132,forward_simulation,5,testing,11,1,True,0.0,0.0,1,0.5,0.0,False,,,,,,,,
7,22,1,12,single_condition,none,wine_quality,1426,forward_simulation,5,testing,12,0,False,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
7,23,1,13,single_condition,none,wine_quality,470,forward_simulation,5,testing,13,1,False,0.0,0.0,1,0.5,0.0,False,,,,,,,,
7,24,1,14,single_condition,none,wine_quality,1061,forward_simulation,5,testing,14,1,True,1.0,1.0,1,0.8333333333333334,0.0,True,,,,,,,,
7,25,1,15,single_condition,none,wine_quality,1107,forward_simulation,5,testing,15,1,False,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
7,26,1,16,single_condition,none,wine_quality,44,forward_simulation,5,testing,16,0,True,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
7,27,1,17,single_condition,none,wine_quality,244,forward_simulation,5,testing,17,0,False,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
7,28,1,18,single_condition,none,wine_quality,909,forward_simulation,5,testing,18,0,True,0.0,1.0,0,0.8333333333333334,0.0,False,,,,,,,,
7,29,1,19,single_condition,none,wine_quality,1267,forward_simulation,5,testing,19,1,False,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
7,30,1,20,single_condition,none,wine_quality,940,forward_simulation,5,testing,20,1,False,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
8,1,1,1,single_condition,importance,wine_quality,963,forward_simulation,5,training,1,1,,,,1,,0.0,,1.0,0.16041268882267284,0.12348971466060822,0.3804911154571587,0.19495008444843698,1.0,0.20111586419307312,0.0013591345709474123
8,2,1,2,single_condition,importance,wine_quality,804,forward_simulation,5,training,2,0,,,,0,,0.0,,1.0,0.198087784058378,0.2709495107522386,0.12555982873122637,0.03717065870580845,0.0,0.09408755734664352,0.11539079059818683
8,3,1,3,single_condition,importance,wine_quality,198,forward_simulation,5,training,3,1,,,,1,,0.0,,1.0,0.3528866314535544,0.1445903108969195,0.2968513725026404,0.09912082478882613,1.0,0.23261916318608383,0.04975943990666577
8,4,1,4,single_condition,importance,wine_quality,978,forward_simulation,5,training,4,0,,,,0,,0.0,,1.0,0.2562510454765348,0.1512828615185232,0.09924064850104987,0.0794067329690647,0.0,0.21136286524895467,0.049617907451502886
8,5,1,5,single_condition,importance,wine_quality,1006,forward_simulation,5,training,5,1,,,,1,,0.0,,1.0,0.4586754266838984,0.13924746194773852,0.3807077201697983,0.044323866734813484,1.0,0.20222780029088855,-0.010890609392474132
8,6,1,6,single_condition,importance,wine_quality,1122,forward_simulation,5,training,6,0,,,,0,,0.0,,1.0,0.28701017261856787,0.07943613060370985,0.059533408716083064,0.23189221007742916,0.0,0.20741110759691425,0.06454520363331821
8,7,1,7,single_condition,importance,wine_quality,1053,forward_simulation,5,training,7,1,,,,1,,0.0,,1.0,0.3379789803924051,0.1690047163434383,0.2559671642728842,0.10240515343672739,1.0,0.2027826479385881,0.009897666348885684
8,8,1,8,single_condition,importance,wine_quality,373,forward_simulation,5,training,8,0,,,,0,,0.0,,1.0,0.10384679271404482,0.15339182215921365,0.12199628544314628,0.18046451746186046,0.0,0.11279097676284205,0.11895752934074813
8,9,1,9,single_condition,importance,wine_quality,336,forward_simulation,5,training,9,1,,,,1,,0.0,,1.0,0.16945335001597722,0.19120813603671072,0.1244514276099655,0.007885712680490898,1.0,0.2110358162306364,0.011779361708507782
8,10,1,10,single_condition,importance,wine_quality,1100,forward_simulation,5,training,10,0,,,,0,,0.0,,1.0,0.2310116923274512,0.07140490028787334,0.3652715053288449,0.1584172985482716,0.0,0.22785542289794536,-0.010050916634964407
8,11,1,1,single_condition,importance,wine_quality,532,forward_simulation,5,testing,1,0,False,1.0,0.0,0,0.5,0.0,True,,,,,,,,
8,12,1,2,single_condition,importance,wine_quality,270,forward_simulation,5,testing,2,0,True,1.0,0.0,0,0.6666666666666666,0.0,True,0.2665227221651562,1.0,0.8881939826736758,0.468899650976447,0.6501962910601874,0.0,0.030554215404403198,0.1012045461566021
8,13,1,3,single_condition,importance,wine_quality,1070,forward_simulation,5,testing,3,1,False,0.0,0.0,1,0.5,0.0,False,,,,,,,,
8,14,1,4,single_condition,importance,wine_quality,21,forward_simulation,5,testing,4,0,True,1.0,0.0,0,0.6666666666666666,0.0,True,1.0,0.07660122853671075,0.2879080836474859,0.6475629175725823,0.4400936679923347,0.0,0.07943130636393772,0.10762843069300745
8,15,1,5,single_condition,importance,wine_quality,505,forward_simulation,5,testing,5,1,False,0.0,0.0,1,0.5,0.0,False,,,,,,,,
8,16,1,6,single_condition,importance,wine_quality,1389,forward_simulation,5,testing,6,0,True,1.0,0.0,0,0.6666666666666666,0.0,True,1.0,0.5187993880005678,0.27779974410572894,0.19547774948499286,0.215190041058323,0.0,0.09645295412715878,0.13657352176290688
8,17,1,7,single_condition,importance,wine_quality,1018,forward_simulation,5,testing,7,1,True,0.0,0.0,1,0.6666666666666666,0.0,False,1.0,0.16219457384093147,0.15488980455875118,0.33512864885787613,0.22691557077489272,1.0,0.20809169646807588,0.022865905748923027
8,18,1,8,single_condition,importance,wine_quality,940,forward_simulation,5,testing,8,1,True,0.0,0.0,1,0.5,0.0,False,1.0,0.30643776091535707,0.10796563617200795,0.2435783653667201,0.02011141470650358,1.0,0.2200834723415406,0.002382673977977298
8,19,1,9,single_condition,importance,wine_quality,1495,forward_simulation,5,testing,9,0,True,1.0,0.0,0,0.5,0.0,True,0.8104807829770417,1.0,0.1350931375173869,0.7612706858465755,0.4853311598470787,0.0,0.035493379869048644,0.07397015206630345
8,20,1,10,single_condition,importance,wine_quality,79,forward_simulation,5,testing,10,0,False,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
8,21,1,11,single_condition,importance,wine_quality,1113,forward_simulation,5,testing,11,0,False,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
8,22,1,12,single_condition,importance,wine_quality,265,forward_simulation,5,testing,12,0,True,0.0,1.0,0,0.6666666666666666,0.0,False,0.1663430503017727,0.11298491456329486,0.45930054592516384,1.0,0.3618079966326442,0.0,0.06944948114052081,0.057062608858611676
8,23,1,13,single_condition,importance,wine_quality,1405,forward_simulation,5,testing,13,1,False,0.0,0.0,1,0.5,0.0,False,,,,,,,,
8,24,1,14,single_condition,importance,wine_quality,1107,forward_simulation,5,testing,14,1,True,1.0,1.0,1,0.6666666666666666,0.0,True,1.0,0.29561719774269024,0.04597219859247572,0.19381599748081763,0.09564551496436671,1.0,0.2126451380112403,0.018388177597183086
8,25,1,15,single_condition,importance,wine_quality,377,forward_simulation,5,testing,15,1,True,1.0,1.0,1,0.6666666666666666,0.0,True,1.0,0.30270615450425425,0.13731000970087665,0.3748046459744603,0.2552451078753783,1.0,0.2229669894537072,-0.01790039247261624
8,26,1,16,single_condition,importance,wine_quality,950,forward_simulation,5,testing,16,1,True,1.0,1.0,1,0.6666666666666666,0.0,True,1.0,0.334126336570988,0.24603785666448055,0.5392486207291333,0.15909781286050828,1.0,0.22299513173166988,0.019116105104297565
8,27,1,17,single_condition,importance,wine_quality,267,forward_simulation,5,testing,17,1,False,0.0,0.0,1,0.5,0.0,False,,,,,,,,
8,28,1,18,single_condition,importance,wine_quality,1132,forward_simulation,5,testing,18,1,False,0.0,0.0,1,0.5,0.0,False,,,,,,,,
8,29,1,19,single_condition,importance,wine_quality,870,forward_simulation,5,testing,19,0,False,1.0,0.0,0,0.5,0.0,True,,,,,,,,
8,30,1,20,single_condition,importance,wine_quality,1188,forward_simulation,5,testing,20,0,False,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
9,1,1,1,single_condition,attribution,wine_quality,1013,forward_simulation,5,training,1,0,,,,0,,0.0,,-1.0,-0.3110487236786795,0.16714805336865723,-0.8494269192389224,-0.14368703033172847,0.0,0.08099305525901107,0.1357596946036948
9,2,1,2,single_condition,attribution,wine_quality,838,forward_simulation,5,training,2,1,,,,1,,0.0,,1.0,0.2899677322460042,0.09092310777357406,0.2862718059546449,-0.008535426093415323,1.0,0.22893839719996303,0.0022053345651463357
9,3,1,3,single_condition,attribution,wine_quality,444,forward_simulation,5,training,3,1,,,,1,,0.0,,1.0,0.487797167156883,0.06281611263569863,-0.062487731221882316,-0.11097515637182452,1.0,0.22347371211372652,0.01887850699662956
9,4,1,4,single_condition,attribution,wine_quality,205,forward_simulation,5,training,4,1,,,,1,,0.0,,0.1362466918553129,0.7442236897888908,0.03402112079737175,1.0,0.5053052510440436,1.0,0.08212358502318526,0.04751621624047337
9,5,1,5,single_condition,attribution,wine_quality,652,forward_simulation,5,training,5,0,,,,0,,0.0,,1.0,0.24939747520619548,-0.14357510840466753,0.4290692603447272,0.09790238195415217,0.0,0.20817441701531464,0.009264053297930591
9,6,1,6,single_condition,attribution,wine_quality,1411,forward_simulation,5,training,6,0,,,,0,,0.0,,-0.00885284620925521,0.16637264891261752,1.0,0.3687027841408884,-0.3455087054450412,0.0,0.04956620949063146,0.07984329655609851
9,7,1,7,single_condition,attribution,wine_quality,1402,forward_simulation,5,training,7,1,,,,1,,0.0,,1.0,0.3771795410882244,0.1064484720216666,0.2956253102974417,-0.0870042864021105,1.0,0.22556216690068337,-0.003163823291530393
9,8,1,8,single_condition,attribution,wine_quality,1006,forward_simulation,5,training,8,1,,,,1,,0.0,,1.0,0.4586754266838984,0.13924746194773852,0.3807077201697983,0.044323866734813484,1.0,0.20222780029088855,-0.010890609392474132
9,9,1,9,single_condition,attribution,wine_quality,43,forward_simulation,5,training,9,0,,,,0,,0.0,,-0.03990750525621041,0.9533857698508519,0.13023643917359695,-1.0,-0.14946498347120568,0.0,0.0771942706729351,0.09705135380913008
9,10,1,10,single_condition,attribution,wine_quality,171,forward_simulation,5,training,10,0,,,,0,,0.0,,-1.0,-0.15798953812899166,0.2353834221323759,0.051855703155419076,-0.05792686230334972,0.0,0.1262269619850221,0.1279476031033596
9,11,1,1,single_condition,attribution,wine_quality,596,forward_simulation,5,testing,1,0,False,0.0,1.0,0,0.8333333333333334,0.0,False,,,,,,,,
9,12,1,2,single_condition,attribution,wine_quality,947,forward_simulation,5,testing,2,1,True,0.0,0.0,1,0.5,0.0,False,1.0,-0.12298431959690434,0.14326257310387674,0.2838561279173621,-0.03100055753859926,1.0,0.24656503796286627,0.022563836207926305
9,13,1,3,single_condition,attribution,wine_quality,1227,forward_simulation,5,testing,3,0,False,1.0,0.0,0,0.5,0.0,True,,,,,,,,
9,14,1,4,single_condition,attribution,wine_quality,1125,forward_simulation,5,testing,4,1,True,1.0,1.0,1,0.8333333333333334,0.0,True,1.0,-0.12631876470576442,0.14072667642767467,0.3776549166250219,0.28054752399588406,1.0,0.20282560982707445,0.007755299077456104
9,15,1,5,single_condition,attribution,wine_quality,960,forward_simulation,5,testing,5,0,False,0.0,1.0,0,0.8333333333333334,0.0,False,,,,,,,,
9,16,1,6,single_condition,attribution,wine_quality,470,forward_simulation,5,testing,6,1,False,1.0,1.0,1,0.8333333333333334,0.0,True,,,,,,,,
9,17,1,7,single_condition,attribution,wine_quality,957,forward_simulation,5,testing,7,0,True,0.0,1.0,0,0.6666666666666666,0.0,False,0.17378206830449955,-0.4108453957089339,-0.35587395233445485,1.0,0.04024349866005423,0.0,0.07110230732276053,0.09710324293117646
9,18,1,8,single_condition,attribution,wine_quality,1508,forward_simulation,5,testing,8,0,False,0.0,1.0,0,0.8333333333333334,0.0,False,,,,,,,,
9,19,1,9,single_condition,attribution,wine_quality,1574,forward_simulation,5,testing,9,0,False,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
9,20,1,10,single_condition,attribution,wine_quality,1502,forward_simulation,5,testing,10,0,True,0.0,1.0,0,0.6666666666666666,0.0,False,-1.0,-0.40484202852966783,-0.016213879098792922,-0.33214818881328645,0.05131298249594817,0.0,0.0872192650407653,0.1295323904504382
9,21,1,11,single_condition,attribution,wine_quality,491,forward_simulation,5,testing,11,1,True,1.0,1.0,1,0.8333333333333334,0.0,True,1.0,0.3542161053560719,0.03602535692327102,0.15391375613234987,-0.03159886100422576,1.0,0.2252488277142414,0.011785923643581594
9,22,1,12,single_condition,attribution,wine_quality,1107,forward_simulation,5,testing,12,1,False,1.0,1.0,1,0.8333333333333334,0.0,True,,,,,,,,
9,23,1,13,single_condition,attribution,wine_quality,1120,forward_simulation,5,testing,13,1,True,0.0,0.0,1,0.5,0.0,False,1.0,0.1448545990145324,0.25509102173977305,-0.10567561191962094,0.10076416223670405,1.0,0.22471672117422647,0.018888556411447432
9,24,1,14,single_condition,attribution,wine_quality,1018,forward_simulation,5,testing,14,1,False,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
9,25,1,15,single_condition,attribution,wine_quality,377,forward_simulation,5,testing,15,1,True,0.0,0.0,1,0.5,0.0,False,1.0,0.30270615450425425,0.13731000970087665,0.3748046459744603,0.2552451078753783,1.0,0.2229669894537072,-0.01790039247261624
9,26,1,16,single_condition,attribution,wine_quality,888,forward_simulation,5,testing,16,0,True,0.0,1.0,0,0.6666666666666666,0.0,False,1.0,-0.10740123953410971,-0.1360580804158161,-0.1295789959257143,-0.11887727449908425,0.0,0.2215831304774403,0.06919297618194328
9,27,1,17,single_condition,attribution,wine_quality,267,forward_simulation,5,testing,17,1,True,1.0,1.0,1,0.8333333333333334,0.0,True,1.0,0.2246639936808035,-0.016862350480263688,0.29765925048926967,-0.027780491088304524,1.0,0.21635402241696197,0.017907749862163258
9,28,1,18,single_condition,attribution,wine_quality,1001,forward_simulation,5,testing,18,0,False,0.0,1.0,0,0.8333333333333334,0.0,False,,,,,,,,
9,29,1,19,single_condition,attribution,wine_quality,928,forward_simulation,5,testing,19,0,False,0.0,1.0,0,0.8333333333333334,0.0,False,,,,,,,,
9,30,1,20,single_condition,attribution,wine_quality,1016,forward_simulation,5,testing,20,1,True,1.0,1.0,1,0.8333333333333334,0.0,True,1.0,0.32773586431566487,0.11016454921807081,0.26349445272789124,0.0895955414976322,1.0,0.24401228353194715,-0.005537056097494844
10,1,1,1,single_condition,none,wine_quality,732,forward_simulation,5,training,1,0,,,,0,,0.0,,,,,,,,,
10,2,1,2,single_condition,none,wine_quality,245,forward_simulation,5,training,2,0,,,,0,,0.0,,,,,,,,,
10,3,1,3,single_condition,none,wine_quality,1451,forward_simulation,5,training,3,1,,,,1,,0.0,,,,,,,,,
10,4,1,4,single_condition,none,wine_quality,175,forward_simulation,5,training,4,0,,,,0,,0.0,,,,,,,,,
10,5,1,5,single_condition,none,wine_quality,334,forward_simulation,5,training,5,0,,,,0,,0.0,,,,,,,,,
10,6,1,6,single_condition,none,wine_quality,948,forward_simulation,5,training,6,1,,,,1,,0.0,,,,,,,,,
10,7,1,7,single_condition,none,wine_quality,1123,forward_simulation,5,training,7,0,,,,0,,0.0,,,,,,,,,
10,8,1,8,single_condition,none,wine_quality,966,forward_simulation,5,training,8,1,,,,1,,0.0,,,,,,,,,
10,9,1,9,single_condition,none,wine_quality,1477,forward_simulation,5,training,9,1,,,,1,,0.0,,,,,,,,,
10,10,1,10,single_condition,none,wine_quality,1544,forward_simulation,5,training,10,1,,,,1,,0.0,,,,,,,,,
10,11,1,1,single_condition,none,wine_quality,377,forward_simulation,5,testing,1,1,False,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
10,12,1,2,single_condition,none,wine_quality,1151,forward_simulation,5,testing,2,0,False,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
10,13,1,3,single_condition,none,wine_quality,191,forward_simulation,5,testing,3,0,True,1.0,0.0,0,0.8333333333333334,0.0,True,,,,,,,,
10,14,1,4,single_condition,none,wine_quality,505,forward_simulation,5,testing,4,1,False,0.0,0.0,1,0.5,0.0,False,,,,,,,,
10,15,1,5,single_condition,none,wine_quality,1107,forward_simulation,5,testing,5,1,False,0.0,0.0,1,0.5,0.0,False,,,,,,,,
10,16,1,6,single_condition,none,wine_quality,15,forward_simulation,5,testing,6,0,False,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
10,17,1,7,single_condition,none,wine_quality,27,forward_simulation,5,testing,7,0,False,1.0,0.0,0,0.8333333333333334,0.0,True,,,,,,,,
10,18,1,8,single_condition,none,wine_quality,688,forward_simulation,5,testing,8,0,True,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
10,19,1,9,single_condition,none,wine_quality,961,forward_simulation,5,testing,9,0,True,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
10,20,1,10,single_condition,none,wine_quality,1061,forward_simulation,5,testing,10,1,False,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
10,21,1,11,single_condition,none,wine_quality,1173,forward_simulation,5,testing,11,0,True,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
10,22,1,12,single_condition,none,wine_quality,1574,forward_simulation,5,testing,12,0,True,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
10,23,1,13,single_condition,none,wine_quality,1172,forward_simulation,5,testing,13,1,True,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
10,24,1,14,single_condition,none,wine_quality,470,forward_simulation,5,testing,14,1,False,0.0,0.0,1,0.6666666666666666,0.0,False,,,,,,,,
10,25,1,15,single_condition,none,wine_quality,1547,forward_simulation,5,testing,15,0,True,1.0,0.0,0,0.5,0.0,True,,,,,,,,
10,26,1,16,single_condition,none,wine_quality,1018,forward_simulation,5,testing,16,1,True,0.0,0.0,1,0.6666666666666666,0.0,False,,,,,,,,
10,27,1,17,single_condition,none,wine_quality,940,forward_simulation,5,testing,17,1,True,0.0,0.0,1,0.5,0.0,False,,,,,,,,
10,28,1,18,single_condition,none,wine_quality,882,forward_simulation,5,testing,18,1,True,0.0,0.0,1,0.5,0.0,False,,,,,,,,
10,29,1,19,single_condition,none,wine_quality,1405,forward_simulation,5,testing,19,1,False,0.0,0.0,1,0.6666666666666666,0.0,False,,,,,,,,
10,30,1,20,single_condition,none,wine_quality,957,forward_simulation,5,testing,20,0,False,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
11,1,1,1,single_condition,importance,wine_quality,365,forward_simulation,5,training,1,1,,,,1,,0.0,,1.0,0.3376592192599639,0.1644566990512316,0.08149146501080681,0.0006664465589369165,1.0,0.23329943010412704,0.00878736458157972
