participantId,trialId,block,trialWithinBlock,withinCondition,xai_type,dataId,instanceId,CV_user_task_levels,CV_num_attributes_shown_levels,phase,phaseTrialId,sampled_ai_prediction,tested_w_xai,forward_accuracy,agent_prediction,ai_prediction,prob_correct,pred_time,cognitive_correct_vs_ai,exp_a0_i,exp_a1_i,exp_a2_i,exp_a3_i,exp_a4_i,exp_pred,exp_i_max,exp_intercept
5,30,1,20,single_condition,importance,wine_quality,1018,forward_simulation,5,testing,20,1,False,0.0,0.0,1,1.0,0.0,False,,,,,,,,
6,1,1,1,single_condition,attribution,wine_quality,518,forward_simulation,5,training,1,1,,,,1,,0.0,,1.0,0.04796719042770217,0.1688774899285871,0.27090123299854285,0.02808901105890869,1.0,0.23784208266230408,0.013134362103515457
6,2,1,2,single_condition,attribution,wine_quality,1543,forward_simulation,5,training,2,0,,,,0,,0.0,,0.4112494126908377,-0.8755871292039836,1.0,0.8837424533795899,0.018979164026131073,0.0,0.05311236808637301,0.084765090586268
6,3,1,3,single_condition,attribution,wine_quality,887,forward_simulation,5,training,3,1,,,,1,,0.0,,1.0,0.37476017856977495,-0.0032826938325512165,0.028489713419518208,0.06778713064733324,1.0,0.2559962633902604,0.014873921445821517
6,4,1,4,single_condition,attribution,wine_quality,1053,forward_simulation,5,training,4,1,,,,1,,0.0,,1.0,0.3439793459674022,0.1658241752995977,0.19380460256478355,-0.007642210614734579,1.0,0.28708843154298325,-0.015425014017584004
6,5,1,5,single_condition,attribution,wine_quality,1054,forward_simulation,5,training,5,0,,,,0,,0.0,,-1.0,-0.29796846405937083,-0.4053645195564855,-0.6022957148064431,0.10043630520043882,0.0,0.12766843444805762,0.1802531620214034
6,6,1,6,single_condition,attribution,wine_quality,1162,forward_simulation,5,training,6,1,,,,1,,0.0,,1.0,0.03120254898634926,0.17157881821017112,0.3025647842702504,0.16338385933875954,1.0,0.25169011223810184,-0.0012173867196612481
6,7,1,7,single_condition,attribution,wine_quality,563,forward_simulation,5,training,7,0,,,,0,,0.0,,-1.0,-0.31033993459462167,-0.007519911893624371,0.738277349671511,0.0867659776274981,0.0,0.10574678089440975,0.12374281524223638
6,8,1,8,single_condition,attribution,wine_quality,1005,forward_simulation,5,training,8,0,,,,0,,0.0,,1.0,-0.3297673180693495,0.2583279622218901,0.2557190819772491,-0.0566290267951418,0.0,0.24796460961502106,0.035293751534412235
6,9,1,9,single_condition,attribution,wine_quality,1186,forward_simulation,5,training,9,0,,,,0,,0.0,,1.0,-0.32586203503606664,0.11860153107094823,-0.3474593236579474,-0.17131519073326917,0.0,0.19738362786437735,0.08456990076161076
6,10,1,10,single_condition,attribution,wine_quality,802,forward_simulation,5,training,10,1,,,,1,,0.0,,1.0,0.2939860941366939,-0.28476497214869634,-0.06874216119847612,-0.1558110136820424,1.0,0.25661882740438374,0.059548799653315845
6,11,1,1,single_condition,attribution,wine_quality,1016,forward_simulation,5,testing,1,1,False,1.0,1.0,1,1.0,0.0,True,,,,,,,,
6,12,1,2,single_condition,attribution,wine_quality,1136,forward_simulation,5,testing,2,0,False,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
6,13,1,3,single_condition,attribution,wine_quality,1172,forward_simulation,5,testing,3,1,False,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
6,14,1,4,single_condition,attribution,wine_quality,1550,forward_simulation,5,testing,4,0,False,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
6,15,1,5,single_condition,attribution,wine_quality,1371,forward_simulation,5,testing,5,1,False,0.0,0.0,1,0.6666666666666666,0.0,False,,,,,,,,
6,16,1,6,single_condition,attribution,wine_quality,982,forward_simulation,5,testing,6,1,True,0.0,0.0,1,0.6666666666666666,0.0,False,1.0,0.2807270552297172,-0.30980160462275746,0.08091282658079395,-0.08878383159702863,1.0,0.24462334292629453,0.04801817402902683
6,17,1,7,single_condition,attribution,wine_quality,875,forward_simulation,5,testing,7,1,True,1.0,1.0,1,0.6666666666666666,0.0,True,1.0,0.37649441560040564,0.18782739328035372,0.32191105929326563,0.014557832347773962,1.0,0.26833621277926967,-0.01617229679016116
6,18,1,8,single_condition,attribution,wine_quality,380,forward_simulation,5,testing,8,0,False,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
6,19,1,9,single_condition,attribution,wine_quality,1447,forward_simulation,5,testing,9,0,True,0.0,1.0,0,1.0,0.0,False,-1.0,0.7589651185444201,0.1549164919899324,-0.5731943633082623,-0.02335257917045691,0.0,0.11252986077528865,0.1272435589902971
6,20,1,10,single_condition,attribution,wine_quality,1255,forward_simulation,5,testing,10,0,True,0.0,1.0,0,0.6666666666666666,0.0,False,-0.09255717367082127,-1.0,-0.16407045968094405,-0.9151125713120205,-0.17645511620270649,0.0,0.0737991493927511,0.14825796093238733
6,21,1,11,single_condition,attribution,wine_quality,267,forward_simulation,5,testing,11,1,True,1.0,1.0,1,1.0,0.0,True,1.0,0.4428674796589544,0.1522854471310209,0.37384642593091577,0.006896468546945753,1.0,0.26873134979394625,-0.02092358117895196
6,22,1,12,single_condition,attribution,wine_quality,1370,forward_simulation,5,testing,12,0,False,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
6,23,1,13,single_condition,attribution,wine_quality,1070,forward_simulation,5,testing,13,1,True,1.0,1.0,1,1.0,0.0,True,-0.056590589412037984,0.7902365484104041,0.1400521789355369,1.0,0.7910627096496229,1.0,0.09014631934604457,0.05215371750047468
6,24,1,14,single_condition,attribution,wine_quality,950,forward_simulation,5,testing,14,1,True,1.0,1.0,1,0.6666666666666666,0.0,True,1.0,0.4267887439320114,0.18045063025602245,0.4563207390831395,-0.12843083708116879,1.0,0.28295156516225456,0.010174968227228756
6,25,1,15,single_condition,attribution,wine_quality,172,forward_simulation,5,testing,15,0,False,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
6,26,1,16,single_condition,attribution,wine_quality,1218,forward_simulation,5,testing,16,0,False,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
6,27,1,17,single_condition,attribution,wine_quality,1367,forward_simulation,5,testing,17,0,True,1.0,0.0,0,0.6666666666666666,0.0,True,-0.18580924630121404,0.8476928034347598,-1.0,-0.2564586084621297,-0.0447385235550967,0.0,0.08618137808375262,0.1233095609627649
6,28,1,18,single_condition,attribution,wine_quality,928,forward_simulation,5,testing,18,1,True,1.0,1.0,1,1.0,0.0,True,1.0,0.4511054208013146,0.20774136710420754,0.11148943690307293,0.08323288372297807,1.0,0.2279364233673649,0.0029736210860951268
6,29,1,19,single_condition,attribution,wine_quality,491,forward_simulation,5,testing,19,1,False,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
6,30,1,20,single_condition,attribution,wine_quality,274,forward_simulation,5,testing,20,0,True,1.0,0.0,0,0.6666666666666666,0.0,True,-1.0,0.4872871573891836,-0.4825675147232578,-0.4736979573626037,0.06147716443509798,0.0,0.14291164726739877,0.169061282537046
7,1,1,1,single_condition,none,wine_quality,887,forward_simulation,5,training,1,1,,,,1,,0.0,,,,,,,,,
7,2,1,2,single_condition,none,wine_quality,413,forward_simulation,5,training,2,1,,,,1,,0.0,,,,,,,,,
7,3,1,3,single_condition,none,wine_quality,184,forward_simulation,5,training,3,0,,,,0,,0.0,,,,,,,,,
7,4,1,4,single_condition,none,wine_quality,419,forward_simulation,5,training,4,0,,,,0,,0.0,,,,,,,,,
7,5,1,5,single_condition,none,wine_quality,840,forward_simulation,5,training,5,1,,,,1,,0.0,,,,,,,,,
7,6,1,6,single_condition,none,wine_quality,1179,forward_simulation,5,training,6,0,,,,0,,0.0,,,,,,,,,
7,7,1,7,single_condition,none,wine_quality,1351,forward_simulation,5,training,7,0,,,,0,,0.0,,,,,,,,,
7,8,1,8,single_condition,none,wine_quality,1544,forward_simulation,5,training,8,1,,,,1,,0.0,,,,,,,,,
7,9,1,9,single_condition,none,wine_quality,1585,forward_simulation,5,training,9,1,,,,1,,0.0,,,,,,,,,
7,10,1,10,single_condition,none,wine_quality,1193,forward_simulation,5,training,10,0,,,,0,,0.0,,,,,,,,,
7,11,1,1,single_condition,none,wine_quality,1061,forward_simulation,5,testing,1,1,True,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
7,12,1,2,single_condition,none,wine_quality,1172,forward_simulation,5,testing,2,1,True,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
7,13,1,3,single_condition,none,wine_quality,1330,forward_simulation,5,testing,3,0,True,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
7,14,1,4,single_condition,none,wine_quality,928,forward_simulation,5,testing,4,1,True,1.0,1.0,1,1.0,0.0,True,,,,,,,,
7,15,1,5,single_condition,none,wine_quality,964,forward_simulation,5,testing,5,1,False,0.0,0.0,1,0.6666666666666666,0.0,False,,,,,,,,
7,16,1,6,single_condition,none,wine_quality,1051,forward_simulation,5,testing,6,0,True,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
7,17,1,7,single_condition,none,wine_quality,505,forward_simulation,5,testing,7,1,True,1.0,1.0,1,1.0,0.0,True,,,,,,,,
7,18,1,8,single_condition,none,wine_quality,1018,forward_simulation,5,testing,8,1,False,0.0,0.0,1,0.6666666666666666,0.0,False,,,,,,,,
7,19,1,9,single_condition,none,wine_quality,999,forward_simulation,5,testing,9,0,False,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
7,20,1,10,single_condition,none,wine_quality,875,forward_simulation,5,testing,10,1,False,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
7,21,1,11,single_condition,none,wine_quality,1132,forward_simulation,5,testing,11,1,True,0.0,0.0,1,0.6666666666666666,0.0,False,,,,,,,,
7,22,1,12,single_condition,none,wine_quality,306,forward_simulation,5,testing,12,0,False,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
7,23,1,13,single_condition,none,wine_quality,981,forward_simulation,5,testing,13,0,False,0.0,1.0,0,1.0,0.0,False,,,,,,,,
7,24,1,14,single_condition,none,wine_quality,1016,forward_simulation,5,testing,14,1,True,1.0,1.0,1,1.0,0.0,True,,,,,,,,
7,25,1,15,single_condition,none,wine_quality,15,forward_simulation,5,testing,15,0,False,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
7,26,1,16,single_condition,none,wine_quality,528,forward_simulation,5,testing,16,0,True,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
7,27,1,17,single_condition,none,wine_quality,800,forward_simulation,5,testing,17,0,False,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
7,28,1,18,single_condition,none,wine_quality,57,forward_simulation,5,testing,18,0,True,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
7,29,1,19,single_condition,none,wine_quality,234,forward_simulation,5,testing,19,0,False,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
7,30,1,20,single_condition,none,wine_quality,940,forward_simulation,5,testing,20,1,False,1.0,1.0,1,1.0,0.0,True,,,,,,,,
8,1,1,1,single_condition,importance,wine_quality,1406,forward_simulation,5,training,1,1,,,,1,,0.0,,0.05529174261114704,1.0,0.44187066931054997,0.88598016303189,0.03453712298564592,1.0,0.10366947035361788,0.051209273729028046
8,2,1,2,single_condition,importance,wine_quality,919,forward_simulation,5,training,2,1,,,,1,,0.0,,1.0,0.35384537186190174,0.048905593582219145,0.028518842020127094,0.0343896219710985,1.0,0.2503774591302766,0.026499028439345873
8,3,1,3,single_condition,importance,wine_quality,1422,forward_simulation,5,training,3,1,,,,1,,0.0,,1.0,0.4688851704524281,0.021294556814077138,0.018662522698698347,0.0062108190892378855,1.0,0.2663307502991992,0.0183842574637577
8,4,1,4,single_condition,importance,wine_quality,815,forward_simulation,5,training,4,0,,,,0,,0.0,,0.13978731198151007,0.1678931170096805,0.11371351272096132,1.0,0.20882792929728097,0.0,0.042410894879145324,0.09746212330899039
8,5,1,5,single_condition,importance,wine_quality,32,forward_simulation,5,training,5,0,,,,0,,0.0,,1.0,0.23542837611307119,0.8639945253305428,0.7372286729843827,0.37236380203465985,0.0,0.09549545222750704,0.15803061520439177
8,6,1,6,single_condition,importance,wine_quality,430,forward_simulation,5,training,6,1,,,,1,,0.0,,0.12021111167097587,0.8293093941514704,0.6330060975265134,1.0,0.6495125608941882,1.0,0.09021188039662263,0.035523633448492756
8,7,1,7,single_condition,importance,wine_quality,869,forward_simulation,5,training,7,0,,,,0,,0.0,,0.3377310549428692,0.05381517696264176,0.5690719386233122,0.8293428590468989,1.0,0.0,0.03612187296956544,0.13006703647734857
8,8,1,8,single_condition,importance,wine_quality,1498,forward_simulation,5,training,8,0,,,,0,,0.0,,0.17689479537489936,0.6289014726178245,0.6278755175787437,1.0,0.4130748481029051,0.0,0.07449215407341808,0.13102046193051745
8,9,1,9,single_condition,importance,wine_quality,589,forward_simulation,5,training,9,1,,,,1,,0.0,,0.10445678736492994,1.0,0.4331781674955378,0.894167282965497,0.628231248360627,1.0,0.0784380343860332,0.052257346869363994
8,10,1,10,single_condition,importance,wine_quality,89,forward_simulation,5,training,10,0,,,,0,,0.0,,1.0,0.33432865680754237,0.17607060405598465,0.08771813154183905,0.09142078684461367,0.0,0.1353940982737387,0.1569445878321199
8,11,1,1,single_condition,importance,wine_quality,735,forward_simulation,5,testing,1,0,False,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
8,12,1,2,single_condition,importance,wine_quality,1107,forward_simulation,5,testing,2,1,True,1.0,1.0,1,0.6666666666666666,0.0,True,1.0,0.4235848676094168,0.1385465749118722,0.28435321223762944,0.0379187175734736,1.0,0.2704765314006006,-0.011355613203742732
8,13,1,3,single_condition,importance,wine_quality,505,forward_simulation,5,testing,3,1,False,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
8,14,1,4,single_condition,importance,wine_quality,928,forward_simulation,5,testing,4,1,True,1.0,1.0,1,0.6666666666666666,0.0,True,1.0,0.4511054208013146,0.20774136710420754,0.11148943690307293,0.08323288372297807,1.0,0.2279364233673649,0.0029736210860951268
8,15,1,5,single_condition,importance,wine_quality,581,forward_simulation,5,testing,5,0,False,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
8,16,1,6,single_condition,importance,wine_quality,954,forward_simulation,5,testing,6,0,True,0.0,1.0,0,0.6666666666666666,0.0,False,1.0,0.33031039311490745,0.35574563173940466,0.09375402885561046,0.17479526580777122,0.0,0.21236400389045484,0.04929699099058084
8,17,1,7,single_condition,importance,wine_quality,1070,forward_simulation,5,testing,7,1,True,0.0,0.0,1,0.6666666666666666,0.0,False,0.056590589412037984,0.7902365484104041,0.1400521789355369,1.0,0.7910627096496229,1.0,0.09014631934604457,0.05215371750047468
8,18,1,8,single_condition,importance,wine_quality,870,forward_simulation,5,testing,8,0,True,1.0,0.0,0,0.6666666666666666,0.0,True,1.0,0.20352161056830018,0.04817071371766489,0.3648657893804166,0.10102821987104796,0.0,0.23109525088711103,0.09311277270447657
8,19,1,9,single_condition,importance,wine_quality,1524,forward_simulation,5,testing,9,0,True,0.0,1.0,0,0.6666666666666666,0.0,False,1.0,0.9859070712279553,0.008829527651426292,0.21440498139216846,0.14917911903049727,0.0,0.0995543379989413,0.10523524156149774
8,20,1,10,single_condition,importance,wine_quality,1172,forward_simulation,5,testing,10,1,False,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
8,21,1,11,single_condition,importance,wine_quality,1016,forward_simulation,5,testing,11,1,False,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
8,22,1,12,single_condition,importance,wine_quality,1188,forward_simulation,5,testing,12,0,True,0.0,1.0,0,0.6666666666666666,0.0,False,0.12960158115562612,0.007583987003361114,0.8190802808428208,1.0,0.1083581794361967,0.0,0.09490839765436465,0.16087573896624546
8,23,1,13,single_condition,importance,wine_quality,294,forward_simulation,5,testing,13,0,False,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
8,24,1,14,single_condition,importance,wine_quality,1001,forward_simulation,5,testing,14,0,True,0.0,1.0,0,0.6666666666666666,0.0,False,0.036631264144406844,1.0,0.10994341804421663,0.8501494238783551,0.40195537908017903,0.0,0.07722776972867648,0.06606641728614902
8,25,1,15,single_condition,importance,wine_quality,267,forward_simulation,5,testing,15,1,True,0.0,0.0,1,0.6666666666666666,0.0,False,1.0,0.4428674796589544,0.1522854471310209,0.37384642593091577,0.006896468546945753,1.0,0.26873134979394625,-0.02092358117895196
8,26,1,16,single_condition,importance,wine_quality,140,forward_simulation,5,testing,16,0,True,0.0,1.0,0,0.6666666666666666,0.0,False,1.0,0.8627626262800974,0.7085491270038393,0.7537827427706549,0.3681514014620279,0.0,0.1075958497395038,0.1449151312913164
8,27,1,17,single_condition,importance,wine_quality,269,forward_simulation,5,testing,17,0,False,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
8,28,1,18,single_condition,importance,wine_quality,513,forward_simulation,5,testing,18,1,False,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
8,29,1,19,single_condition,importance,wine_quality,882,forward_simulation,5,testing,19,1,False,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
8,30,1,20,single_condition,importance,wine_quality,964,forward_simulation,5,testing,20,1,False,0.0,0.0,1,0.6666666666666666,0.0,False,,,,,,,,
9,1,1,1,single_condition,attribution,wine_quality,400,forward_simulation,5,training,1,0,,,,0,,0.0,,-1.0,-0.45592230112598475,-0.5772376275437138,-0.6704976144627607,-0.3815227776090129,0.0,0.08913144985993572,0.1681006961418844
9,2,1,2,single_condition,attribution,wine_quality,946,forward_simulation,5,training,2,1,,,,1,,0.0,,1.0,0.30172291875458984,0.15393497033083103,0.1446877128349315,0.08885667302975529,1.0,0.2489046900657201,0.00565163256656008
9,3,1,3,single_condition,attribution,wine_quality,1564,forward_simulation,5,training,3,0,,,,0,,0.0,,-1.0,-0.5802178848417879,0.2322133332673354,-0.7473837825372811,-0.016785864906103506,0.0,0.09801440014276934,0.15684191232335973
9,4,1,4,single_condition,attribution,wine_quality,732,forward_simulation,5,training,4,0,,,,0,,0.0,,-1.0,-0.7142031815086196,0.2344978725171517,-0.8572483956458364,-0.17398465733189572,0.0,0.09303189065105645,0.16642189020994283
9,5,1,5,single_condition,attribution,wine_quality,506,forward_simulation,5,training,5,1,,,,1,,0.0,,0.1768523223936495,1.0,0.4736782786268473,0.625944361817091,0.2582579363014551,1.0,0.08894722026996091,0.04699407800382323
9,6,1,6,single_condition,attribution,wine_quality,102,forward_simulation,5,training,6,0,,,,0,,0.0,,-1.0,-0.1971807538639122,0.05770278561167546,-0.0963546485446722,-0.023852416507505733,0.0,0.11852731337904092,0.13935597379851497
9,7,1,7,single_condition,attribution,wine_quality,1544,forward_simulation,5,training,7,1,,,,1,,0.0,,1.0,0.2969865583692008,0.19330874468745488,0.28806007000743794,0.0831867513012956,1.0,0.2698497235012685,-0.01923502164871385
9,8,1,8,single_condition,attribution,wine_quality,374,forward_simulation,5,training,8,0,,,,0,,0.0,,-0.0011537139253347023,1.0,0.12646148830061973,0.21500816811629023,0.42248319853716587,0.0,0.09372281468118655,0.07346497479002054
9,9,1,9,single_condition,attribution,wine_quality,1068,forward_simulation,5,training,9,1,,,,1,,0.0,,-0.0669540349590864,1.0,0.591397068877969,0.936676293466991,0.2458964598776659,1.0,0.08928641780118732,0.055514790230647246
9,10,1,10,single_condition,attribution,wine_quality,1015,forward_simulation,5,training,10,1,,,,1,,0.0,,1.0,0.32680328405277087,0.0689180198079018,0.3182347856811168,0.19040221846136754,1.0,0.27940529307611217,-0.020625707951414995
9,11,1,1,single_condition,attribution,wine_quality,964,forward_simulation,5,testing,1,1,False,0.0,0.0,1,0.6666666666666666,0.0,False,,,,,,,,
9,12,1,2,single_condition,attribution,wine_quality,1590,forward_simulation,5,testing,2,1,True,1.0,1.0,1,0.6666666666666666,0.0,True,1.0,0.48481806089662677,0.14284051794340524,-0.051633783629758796,-0.0432551385706803,1.0,0.26241564583925353,0.013020838692323983
9,13,1,3,single_condition,attribution,wine_quality,270,forward_simulation,5,testing,3,0,False,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
9,14,1,4,single_condition,attribution,wine_quality,1322,forward_simulation,5,testing,4,0,True,1.0,0.0,0,0.6666666666666666,0.0,True,1.0,-0.2520435826182796,0.13596583941401583,0.29727599485012474,0.1676658121838174,0.0,0.2673936989685696,0.02484079774676981
9,15,1,5,single_condition,attribution,wine_quality,491,forward_simulation,5,testing,5,1,False,1.0,1.0,1,1.0,0.0,True,,,,,,,,
9,16,1,6,single_condition,attribution,wine_quality,789,forward_simulation,5,testing,6,0,False,1.0,0.0,0,1.0,0.0,True,,,,,,,,
9,17,1,7,single_condition,attribution,wine_quality,950,forward_simulation,5,testing,7,1,True,1.0,1.0,1,1.0,0.0,True,1.0,0.4267887439320114,0.18045063025602245,0.4563207390831395,-0.12843083708116879,1.0,0.28295156516225456,0.010174968227228756
9,18,1,8,single_condition,attribution,wine_quality,1291,forward_simulation,5,testing,8,0,False,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
9,19,1,9,single_condition,attribution,wine_quality,234,forward_simulation,5,testing,9,0,False,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
9,20,1,10,single_condition,attribution,wine_quality,1253,forward_simulation,5,testing,10,0,True,0.0,1.0,0,0.6666666666666666,0.0,False,-1.0,-0.1255083684447746,0.3585305421286485,-0.4304627910125674,-0.22852219738185825,0.0,0.13535636531036105,0.1597123633958029
9,21,1,11,single_condition,attribution,wine_quality,940,forward_simulation,5,testing,11,1,True,1.0,1.0,1,1.0,0.0,True,1.0,0.34591605323792884,0.13547162929004347,0.2791069396930175,-0.047289746394975754,1.0,0.28040701161906406,-0.00853000500565515
9,22,1,12,single_condition,attribution,wine_quality,152,forward_simulation,5,testing,12,0,False,1.0,0.0,0,1.0,0.0,True,,,,,,,,
9,23,1,13,single_condition,attribution,wine_quality,707,forward_simulation,5,testing,13,0,True,1.0,0.0,0,0.6666666666666666,0.0,True,-0.23334421488830917,-1.0,0.6796478498410272,0.28907443449398906,-0.19626413077621827,0.0,0.06995501109598104,0.11651329640545494
9,24,1,14,single_condition,attribution,wine_quality,1405,forward_simulation,5,testing,14,1,False,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
9,25,1,15,single_condition,attribution,wine_quality,1075,forward_simulation,5,testing,15,0,True,1.0,0.0,0,0.6666666666666666,0.0,True,-0.17753535136318516,0.9097795699490164,-1.0,0.3951049686352822,-0.13165102550873617,0.0,0.08824746710908284,0.10650650932525213
9,26,1,16,single_condition,attribution,wine_quality,505,forward_simulation,5,testing,16,1,True,1.0,1.0,1,1.0,0.0,True,1.0,0.37833903674533986,0.12673394998153387,0.12654800137964528,0.13029111413291203,1.0,0.229821983491292,0.0008921297007755957
9,27,1,17,single_condition,attribution,wine_quality,1018,forward_simulation,5,testing,17,1,True,0.0,0.0,1,1.0,0.0,False,1.0,-0.27356565568538704,-0.220041944807117,0.2652919913657042,0.1682636147976106,1.0,0.24636374608117562,0.047497145289189135
9,28,1,18,single_condition,attribution,wine_quality,982,forward_simulation,5,testing,18,1,False,0.0,0.0,1,0.6666666666666666,0.0,False,,,,,,,,
9,29,1,19,single_condition,attribution,wine_quality,947,forward_simulation,5,testing,19,1,False,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
9,30,1,20,single_condition,attribution,wine_quality,1060,forward_simulation,5,testing,20,0,True,0.0,1.0,0,0.6666666666666666,0.0,False,-1.0,-0.0657872513707431,0.3015739452502439,0.6561608195170273,0.3751024982492384,0.0,0.10707888245136216,0.09827490823490814
10,1,1,1,single_condition,none,wine_quality,913,forward_simulation,5,training,1,1,,,,1,,0.0,,,,,,,,,
10,2,1,2,single_condition,none,wine_quality,1027,forward_simulation,5,training,2,0,,,,0,,0.0,,,,,,,,,
10,3,1,3,single_condition,none,wine_quality,669,forward_simulation,5,training,3,0,,,,0,,0.0,,,,,,,,,
10,4,1,4,single_condition,none,wine_quality,802,forward_simulation,5,training,4,1,,,,1,,0.0,,,,,,,,,
10,5,1,5,single_condition,none,wine_quality,1106,forward_simulation,5,training,5,0,,,,0,,0.0,,,,,,,,,
10,6,1,6,single_condition,none,wine_quality,606,forward_simulation,5,training,6,1,,,,1,,0.0,,,,,,,,,
10,7,1,7,single_condition,none,wine_quality,538,forward_simulation,5,training,7,1,,,,1,,0.0,,,,,,,,,
10,8,1,8,single_condition,none,wine_quality,387,forward_simulation,5,training,8,0,,,,0,,0.0,,,,,,,,,
10,9,1,9,single_condition,none,wine_quality,346,forward_simulation,5,training,9,1,,,,1,,0.0,,,,,,,,,
10,10,1,10,single_condition,none,wine_quality,120,forward_simulation,5,training,10,0,,,,0,,0.0,,,,,,,,,
10,11,1,1,single_condition,none,wine_quality,1170,forward_simulation,5,testing,1,0,False,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
10,12,1,2,single_condition,none,wine_quality,940,forward_simulation,5,testing,2,1,False,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
10,13,1,3,single_condition,none,wine_quality,284,forward_simulation,5,testing,3,0,True,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
10,14,1,4,single_condition,none,wine_quality,44,forward_simulation,5,testing,4,0,False,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
10,15,1,5,single_condition,none,wine_quality,27,forward_simulation,5,testing,5,0,False,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
10,16,1,6,single_condition,none,wine_quality,882,forward_simulation,5,testing,6,1,False,1.0,1.0,1,1.0,0.0,True,,,,,,,,
10,17,1,7,single_condition,none,wine_quality,100,forward_simulation,5,testing,7,0,False,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
10,18,1,8,single_condition,none,wine_quality,216,forward_simulation,5,testing,8,0,True,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
10,19,1,9,single_condition,none,wine_quality,410,forward_simulation,5,testing,9,0,True,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
10,20,1,10,single_condition,none,wine_quality,13,forward_simulation,5,testing,10,0,False,0.0,1.0,0,1.0,0.0,False,,,,,,,,
10,21,1,11,single_condition,none,wine_quality,982,forward_simulation,5,testing,11,1,True,0.0,0.0,1,0.6666666666666666,0.0,False,,,,,,,,
10,22,1,12,single_condition,none,wine_quality,540,forward_simulation,5,testing,12,0,True,1.0,0.0,0,0.6666666666666666,0.0,True,,,,,,,,
10,23,1,13,single_condition,none,wine_quality,960,forward_simulation,5,testing,13,1,True,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
10,24,1,14,single_condition,none,wine_quality,1250,forward_simulation,5,testing,14,0,False,0.0,1.0,0,0.6666666666666666,0.0,False,,,,,,,,
10,25,1,15,single_condition,none,wine_quality,950,forward_simulation,5,testing,15,1,True,0.0,0.0,1,0.6666666666666666,0.0,False,,,,,,,,
10,26,1,16,single_condition,none,wine_quality,1107,forward_simulation,5,testing,16,1,True,0.0,0.0,1,0.6666666666666666,0.0,False,,,,,,,,
10,27,1,17,single_condition,none,wine_quality,964,forward_simulation,5,testing,17,1,True,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
10,28,1,18,single_condition,none,wine_quality,1070,forward_simulation,5,testing,18,1,True,1.0,1.0,1,0.6666666666666666,0.0,True,,,,,,,,
10,29,1,19,single_condition,none,wine_quality,928,forward_simulation,5,testing,19,1,False,1.0,1.0,1,1.0,0.0,True,,,,,,,,
10,30,1,20,single_condition,none,wine_quality,1267,forward_simulation,5,testing,20,1,False,0.0,0.0,1,0.6666666666666666,0.0,False,,,,,,,,
