participantId,trialId,block,trialWithinBlock,withinCondition,validation_condition,explanation_property,dataId,instanceId,CV_num_training_instances_levels,CV_num_test_instances_levels,CV_same_instructions_levels,CV_same_display_format_levels,task,function,memory_budget,time_pressure,cog_param_seed,forward_accuracy,prob_correct,pred_time,agent_prediction,ai_prediction,cognitive_correct_vs_ai
19,9,1,9,single_condition,feature_check,robust,sim2real,421,10,30,True,True,forbidden_features,wiggle,all_features,False,42,1,0.58,8.0,0,0,True
19,10,1,10,single_condition,feature_check,robust,sim2real,731,10,30,True,True,forbidden_features,wiggle,all_features,False,42,0,0.58,8.0,0,1,False
19,11,1,11,single_condition,feature_check,robust,sim2real,313,10,30,True,True,forbidden_features,wiggle,all_features,False,42,1,0.58,8.0,1,1,True
19,12,1,12,single_condition,feature_check,robust,sim2real,223,10,30,True,True,forbidden_features,wiggle,all_features,False,42,1,0.58,8.0,0,0,True
19,13,1,13,single_condition,feature_check,robust,sim2real,175,10,30,True,True,forbidden_features,wiggle,all_features,False,42,1,0.58,8.0,0,0,True
19,14,1,14,single_condition,feature_check,robust,sim2real,333,10,30,True,True,forbidden_features,wiggle,all_features,False,42,1,0.58,8.0,1,1,True
19,15,1,15,single_condition,feature_check,robust,sim2real,716,10,30,True,True,forbidden_features,wiggle,all_features,False,42,0,0.58,8.0,1,0,False
19,16,1,16,single_condition,feature_check,robust,sim2real,14,10,30,True,True,forbidden_features,wiggle,all_features,False,42,1,0.58,8.0,1,1,True
19,17,1,17,single_condition,feature_check,robust,sim2real,728,10,30,True,True,forbidden_features,wiggle,all_features,False,42,1,0.58,8.0,1,1,True
19,18,1,18,single_condition,feature_check,robust,sim2real,370,10,30,True,True,forbidden_features,wiggle,all_features,False,42,0,0.58,8.0,1,0,False
19,19,1,19,single_condition,feature_check,robust,sim2real,216,10,30,True,True,forbidden_features,wiggle,all_features,False,42,1,0.58,8.0,0,0,True
19,20,1,20,single_condition,feature_check,robust,sim2real,55,10,30,True,True,forbidden_features,wiggle,all_features,False,42,0,0.58,8.0,1,0,False
19,21,1,21,single_condition,feature_check,robust,sim2real,516,10,30,True,True,forbidden_features,wiggle,all_features,False,42,1,0.58,8.0,1,1,True
19,22,1,22,single_condition,feature_check,robust,sim2real,512,10,30,True,True,forbidden_features,wiggle,all_features,False,42,1,0.58,8.0,0,0,True
19,23,1,23,single_condition,feature_check,robust,sim2real,430,10,30,True,True,forbidden_features,wiggle,all_features,False,42,1,0.58,8.0,0,0,True
19,24,1,24,single_condition,feature_check,robust,sim2real,480,10,30,True,True,forbidden_features,wiggle,all_features,False,42,1,0.58,8.0,0,0,True
19,25,1,25,single_condition,feature_check,robust,sim2real,576,10,30,True,True,forbidden_features,wiggle,all_features,False,42,0,0.58,8.0,1,0,False
19,26,1,26,single_condition,feature_check,robust,sim2real,323,10,30,True,True,forbidden_features,wiggle,all_features,False,42,1,0.58,8.0,1,1,True
19,27,1,27,single_condition,feature_check,robust,sim2real,630,10,30,True,True,forbidden_features,wiggle,all_features,False,42,0,0.58,8.0,1,0,False
19,28,1,28,single_condition,feature_check,robust,sim2real,41,10,30,True,True,forbidden_features,wiggle,all_features,False,42,0,0.58,8.0,0,1,False
19,29,1,29,single_condition,feature_check,robust,sim2real,562,10,30,True,True,forbidden_features,wiggle,all_features,False,42,0,0.58,8.0,1,0,False
19,30,1,30,single_condition,feature_check,robust,sim2real,571,10,30,True,True,forbidden_features,wiggle,all_features,False,42,0,0.58,8.0,1,0,False
20,1,1,1,single_condition,feature_check,sparse_robust,sim2real,689,10,30,True,True,forbidden_features,wiggle,all_features,False,42,0,0.62,8.0,0,1,False
20,2,1,2,single_condition,feature_check,sparse_robust,sim2real,736,10,30,True,True,forbidden_features,wiggle,all_features,False,42,1,0.62,8.0,0,0,True
20,3,1,3,single_condition,feature_check,sparse_robust,sim2real,365,10,30,True,True,forbidden_features,wiggle,all_features,False,42,1,0.62,8.0,1,1,True
20,4,1,4,single_condition,feature_check,sparse_robust,sim2real,728,10,30,True,True,forbidden_features,wiggle,all_features,False,42,1,0.62,8.0,1,1,True
20,5,1,5,single_condition,feature_check,sparse_robust,sim2real,741,10,30,True,True,forbidden_features,wiggle,all_features,False,42,1,0.62,8.0,0,0,True
20,6,1,6,single_condition,feature_check,sparse_robust,sim2real,468,10,30,True,True,forbidden_features,wiggle,all_features,False,42,0,0.62,8.0,0,1,False
20,7,1,7,single_condition,feature_check,sparse_robust,sim2real,600,10,30,True,True,forbidden_features,wiggle,all_features,False,42,0,0.62,8.0,0,1,False
20,8,1,8,single_condition,feature_check,sparse_robust,sim2real,374,10,30,True,True,forbidden_features,wiggle,all_features,False,42,1,0.62,8.0,1,1,True
20,9,1,9,single_condition,feature_check,sparse_robust,sim2real,285,10,30,True,True,forbidden_features,wiggle,all_features,False,42,1,0.62,8.0,0,0,True
20,10,1,10,single_condition,feature_check,sparse_robust,sim2real,309,10,30,True,True,forbidden_features,wiggle,all_features,False,42,1,0.62,8.0,0,0,True
20,11,1,11,single_condition,feature_check,sparse_robust,sim2real,545,10,30,True,True,forbidden_features,wiggle,all_features,False,42,0,0.62,8.0,0,1,False
20,12,1,12,single_condition,feature_check,sparse_robust,sim2real,462,10,30,True,True,forbidden_features,wiggle,all_features,False,42,1,0.62,8.0,1,1,True
20,13,1,13,single_condition,feature_check,sparse_robust,sim2real,162,10,30,True,True,forbidden_features,wiggle,all_features,False,42,1,0.62,8.0,1,1,True
20,14,1,14,single_condition,feature_check,sparse_robust,sim2real,73,10,30,True,True,forbidden_features,wiggle,all_features,False,42,0,0.62,8.0,0,1,False
20,15,1,15,single_condition,feature_check,sparse_robust,sim2real,163,10,30,True,True,forbidden_features,wiggle,all_features,False,42,0,0.62,8.0,0,1,False
20,16,1,16,single_condition,feature_check,sparse_robust,sim2real,6,10,30,True,True,forbidden_features,wiggle,all_features,False,42,0,0.62,8.0,0,1,False
20,17,1,17,single_condition,feature_check,sparse_robust,sim2real,763,10,30,True,True,forbidden_features,wiggle,all_features,False,42,1,0.62,8.0,1,1,True
20,18,1,18,single_condition,feature_check,sparse_robust,sim2real,615,10,30,True,True,forbidden_features,wiggle,all_features,False,42,0,0.62,8.0,0,1,False
20,19,1,19,single_condition,feature_check,sparse_robust,sim2real,368,10,30,True,True,forbidden_features,wiggle,all_features,False,42,1,0.62,8.0,0,0,True
20,20,1,20,single_condition,feature_check,sparse_robust,sim2real,754,10,30,True,True,forbidden_features,wiggle,all_features,False,42,1,0.62,8.0,1,1,True
20,21,1,21,single_condition,feature_check,sparse_robust,sim2real,136,10,30,True,True,forbidden_features,wiggle,all_features,False,42,0,0.62,8.0,1,0,False
20,22,1,22,single_condition,feature_check,sparse_robust,sim2real,621,10,30,True,True,forbidden_features,wiggle,all_features,False,42,0,0.62,8.0,0,1,False
20,23,1,23,single_condition,feature_check,sparse_robust,sim2real,56,10,30,True,True,forbidden_features,wiggle,all_features,False,42,1,0.62,8.0,1,1,True
20,24,1,24,single_condition,feature_check,sparse_robust,sim2real,155,10,30,True,True,forbidden_features,wiggle,all_features,False,42,0,0.62,8.0,0,1,False
20,25,1,25,single_condition,feature_check,sparse_robust,sim2real,2,10,30,True,True,forbidden_features,wiggle,all_features,False,42,0,0.62,8.0,1,0,False
20,26,1,26,single_condition,feature_check,sparse_robust,sim2real,159,10,30,True,True,forbidden_features,wiggle,all_features,False,42,0,0.62,8.0,0,1,False
20,27,1,27,single_condition,feature_check,sparse_robust,sim2real,780,10,30,True,True,forbidden_features,wiggle,all_features,False,42,1,0.62,8.0,0,0,True
20,28,1,28,single_condition,feature_check,sparse_robust,sim2real,82,10,30,True,True,forbidden_features,wiggle,all_features,False,42,1,0.62,8.0,0,0,True
20,29,1,29,single_condition,feature_check,sparse_robust,sim2real,630,10,30,True,True,forbidden_features,wiggle,all_features,False,42,0,0.62,8.0,1,0,False
20,30,1,30,single_condition,feature_check,sparse_robust,sim2real,247,10,30,True,True,forbidden_features,wiggle,all_features,False,42,0,0.62,8.0,0,1,False
21,1,1,1,single_condition,change_prediction,faithful,sim2real,543,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.55,8.0,1,1,True
21,2,1,2,single_condition,change_prediction,faithful,sim2real,672,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.55,8.0,1,0,False
21,3,1,3,single_condition,change_prediction,faithful,sim2real,372,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.55,8.0,0,0,True
21,4,1,4,single_condition,change_prediction,faithful,sim2real,571,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.55,8.0,0,0,True
21,5,1,5,single_condition,change_prediction,faithful,sim2real,39,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.55,8.0,1,1,True
21,6,1,6,single_condition,change_prediction,faithful,sim2real,364,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.55,8.0,0,0,True
21,7,1,7,single_condition,change_prediction,faithful,sim2real,185,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.55,8.0,1,0,False
21,8,1,8,single_condition,change_prediction,faithful,sim2real,441,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.55,8.0,0,0,True
21,9,1,9,single_condition,change_prediction,faithful,sim2real,304,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.55,8.0,0,1,False
21,10,1,10,single_condition,change_prediction,faithful,sim2real,14,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.55,8.0,1,1,True
21,11,1,11,single_condition,change_prediction,faithful,sim2real,512,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.55,8.0,0,0,True
21,12,1,12,single_condition,change_prediction,faithful,sim2real,736,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.55,8.0,1,0,False
21,13,1,13,single_condition,change_prediction,faithful,sim2real,392,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.55,8.0,1,0,False
21,14,1,14,single_condition,change_prediction,faithful,sim2real,740,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.55,8.0,0,1,False
21,15,1,15,single_condition,change_prediction,faithful,sim2real,415,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.55,8.0,0,0,True
21,16,1,16,single_condition,change_prediction,faithful,sim2real,405,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.55,8.0,0,0,True
21,17,1,17,single_condition,change_prediction,faithful,sim2real,130,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.55,8.0,0,0,True
21,18,1,18,single_condition,change_prediction,faithful,sim2real,47,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.55,8.0,0,1,False
21,19,1,19,single_condition,change_prediction,faithful,sim2real,240,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.55,8.0,1,0,False
21,20,1,20,single_condition,change_prediction,faithful,sim2real,791,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.55,8.0,1,1,True
21,21,1,21,single_condition,change_prediction,faithful,sim2real,52,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.55,8.0,0,1,False
21,22,1,22,single_condition,change_prediction,faithful,sim2real,539,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.55,8.0,1,0,False
21,23,1,23,single_condition,change_prediction,faithful,sim2real,727,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.55,8.0,0,1,False
21,24,1,24,single_condition,change_prediction,faithful,sim2real,159,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.55,8.0,1,1,True
21,25,1,25,single_condition,change_prediction,faithful,sim2real,162,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.55,8.0,1,1,True
21,26,1,26,single_condition,change_prediction,faithful,sim2real,324,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.55,8.0,1,0,False
21,27,1,27,single_condition,change_prediction,faithful,sim2real,70,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.55,8.0,0,0,True
21,28,1,28,single_condition,change_prediction,faithful,sim2real,378,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.55,8.0,1,1,True
21,29,1,29,single_condition,change_prediction,faithful,sim2real,545,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.55,8.0,0,1,False
21,30,1,30,single_condition,change_prediction,faithful,sim2real,602,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.55,8.0,1,1,True
22,1,1,1,single_condition,change_prediction,sparse,sim2real,516,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.53,8.0,0,1,False
22,2,1,2,single_condition,change_prediction,sparse,sim2real,539,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.53,8.0,1,0,False
22,3,1,3,single_condition,change_prediction,sparse,sim2real,39,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.53,8.0,0,1,False
22,4,1,4,single_condition,change_prediction,sparse,sim2real,627,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.53,8.0,0,1,False
22,5,1,5,single_condition,change_prediction,sparse,sim2real,5,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.53,8.0,1,1,True
22,6,1,6,single_condition,change_prediction,sparse,sim2real,110,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.53,8.0,0,0,True
22,7,1,7,single_condition,change_prediction,sparse,sim2real,159,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.53,8.0,0,1,False
22,8,1,8,single_condition,change_prediction,sparse,sim2real,392,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.53,8.0,0,0,True
22,9,1,9,single_condition,change_prediction,sparse,sim2real,363,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.53,8.0,1,1,True
22,10,1,10,single_condition,change_prediction,sparse,sim2real,12,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.53,8.0,0,0,True
22,11,1,11,single_condition,change_prediction,sparse,sim2real,669,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.53,8.0,0,1,False
22,12,1,12,single_condition,change_prediction,sparse,sim2real,709,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.53,8.0,1,1,True
22,13,1,13,single_condition,change_prediction,sparse,sim2real,395,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.53,8.0,0,1,False
22,14,1,14,single_condition,change_prediction,sparse,sim2real,128,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.53,8.0,1,0,False
22,15,1,15,single_condition,change_prediction,sparse,sim2real,633,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.53,8.0,0,1,False
22,16,1,16,single_condition,change_prediction,sparse,sim2real,91,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.53,8.0,1,1,True
22,17,1,17,single_condition,change_prediction,sparse,sim2real,21,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.53,8.0,1,0,False
22,18,1,18,single_condition,change_prediction,sparse,sim2real,748,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.53,8.0,0,1,False
22,19,1,19,single_condition,change_prediction,sparse,sim2real,485,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.53,8.0,0,0,True
22,20,1,20,single_condition,change_prediction,sparse,sim2real,377,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.53,8.0,1,1,True
22,21,1,21,single_condition,change_prediction,sparse,sim2real,540,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.53,8.0,0,0,True
22,22,1,22,single_condition,change_prediction,sparse,sim2real,341,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.53,8.0,0,1,False
22,23,1,23,single_condition,change_prediction,sparse,sim2real,415,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.53,8.0,1,0,False
22,24,1,24,single_condition,change_prediction,sparse,sim2real,142,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.53,8.0,1,0,False
22,25,1,25,single_condition,change_prediction,sparse,sim2real,640,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.53,8.0,1,1,True
22,26,1,26,single_condition,change_prediction,sparse,sim2real,219,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.53,8.0,1,0,False
22,27,1,27,single_condition,change_prediction,sparse,sim2real,416,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.53,8.0,1,1,True
22,28,1,28,single_condition,change_prediction,sparse,sim2real,103,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.53,8.0,1,1,True
22,29,1,29,single_condition,change_prediction,sparse,sim2real,617,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.53,8.0,0,1,False
22,30,1,30,single_condition,change_prediction,sparse,sim2real,577,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.53,8.0,0,1,False
23,1,1,1,single_condition,change_prediction,robust,sim2real,692,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.76,8.0,0,1,False
23,2,1,2,single_condition,change_prediction,robust,sim2real,301,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.76,8.0,0,0,True
23,3,1,3,single_condition,change_prediction,robust,sim2real,290,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.76,8.0,0,0,True
23,4,1,4,single_condition,change_prediction,robust,sim2real,593,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.76,8.0,1,0,False
23,5,1,5,single_condition,change_prediction,robust,sim2real,142,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.76,8.0,0,0,True
23,6,1,6,single_condition,change_prediction,robust,sim2real,349,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.76,8.0,1,1,True
23,7,1,7,single_condition,change_prediction,robust,sim2real,182,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.76,8.0,0,0,True
23,8,1,8,single_condition,change_prediction,robust,sim2real,220,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.76,8.0,0,0,True
23,9,1,9,single_condition,change_prediction,robust,sim2real,70,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.76,8.0,1,0,False
23,10,1,10,single_condition,change_prediction,robust,sim2real,159,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.76,8.0,1,1,True
23,11,1,11,single_condition,change_prediction,robust,sim2real,146,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.76,8.0,1,1,True
23,12,1,12,single_condition,change_prediction,robust,sim2real,325,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.76,8.0,0,0,True
23,13,1,13,single_condition,change_prediction,robust,sim2real,260,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.76,8.0,1,1,True
23,14,1,14,single_condition,change_prediction,robust,sim2real,561,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.76,8.0,0,0,True
23,15,1,15,single_condition,change_prediction,robust,sim2real,364,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.76,8.0,1,0,False
23,16,1,16,single_condition,change_prediction,robust,sim2real,565,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.76,8.0,1,1,True
23,17,1,17,single_condition,change_prediction,robust,sim2real,230,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.76,8.0,0,1,False
23,18,1,18,single_condition,change_prediction,robust,sim2real,204,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.76,8.0,1,1,True
23,19,1,19,single_condition,change_prediction,robust,sim2real,161,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.76,8.0,1,1,True
23,20,1,20,single_condition,change_prediction,robust,sim2real,277,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.76,8.0,1,0,False
23,21,1,21,single_condition,change_prediction,robust,sim2real,562,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.76,8.0,0,0,True
23,22,1,22,single_condition,change_prediction,robust,sim2real,39,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.76,8.0,0,1,False
23,23,1,23,single_condition,change_prediction,robust,sim2real,108,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.76,8.0,1,1,True
23,24,1,24,single_condition,change_prediction,robust,sim2real,12,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.76,8.0,0,0,True
23,25,1,25,single_condition,change_prediction,robust,sim2real,150,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.76,8.0,0,0,True
23,26,1,26,single_condition,change_prediction,robust,sim2real,223,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.76,8.0,0,0,True
23,27,1,27,single_condition,change_prediction,robust,sim2real,683,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.76,8.0,1,1,True
23,28,1,28,single_condition,change_prediction,robust,sim2real,517,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.76,8.0,0,0,True
23,29,1,29,single_condition,change_prediction,robust,sim2real,444,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.76,8.0,0,1,False
23,30,1,30,single_condition,change_prediction,robust,sim2real,340,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.76,8.0,0,0,True
24,1,1,1,single_condition,change_prediction,sparse_robust,sim2real,444,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.7,8.0,0,1,False
24,2,1,2,single_condition,change_prediction,sparse_robust,sim2real,450,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,1,1,True
24,3,1,3,single_condition,change_prediction,sparse_robust,sim2real,325,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,0,0,True
24,4,1,4,single_condition,change_prediction,sparse_robust,sim2real,553,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.7,8.0,0,1,False
24,5,1,5,single_condition,change_prediction,sparse_robust,sim2real,108,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,1,1,True
24,6,1,6,single_condition,change_prediction,sparse_robust,sim2real,41,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,1,1,True
24,7,1,7,single_condition,change_prediction,sparse_robust,sim2real,736,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,0,0,True
24,8,1,8,single_condition,change_prediction,sparse_robust,sim2real,512,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,0,0,True
24,9,1,9,single_condition,change_prediction,sparse_robust,sim2real,229,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,0,0,True
24,10,1,10,single_condition,change_prediction,sparse_robust,sim2real,254,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.7,8.0,0,1,False
24,11,1,11,single_condition,change_prediction,sparse_robust,sim2real,415,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.7,8.0,1,0,False
24,12,1,12,single_condition,change_prediction,sparse_robust,sim2real,516,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,1,1,True
24,13,1,13,single_condition,change_prediction,sparse_robust,sim2real,55,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,0,0,True
24,14,1,14,single_condition,change_prediction,sparse_robust,sim2real,534,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.7,8.0,1,0,False
24,15,1,15,single_condition,change_prediction,sparse_robust,sim2real,468,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.7,8.0,0,1,False
24,16,1,16,single_condition,change_prediction,sparse_robust,sim2real,462,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.7,8.0,0,1,False
24,17,1,17,single_condition,change_prediction,sparse_robust,sim2real,705,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.7,8.0,0,1,False
24,18,1,18,single_condition,change_prediction,sparse_robust,sim2real,260,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,1,1,True
24,19,1,19,single_condition,change_prediction,sparse_robust,sim2real,577,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.7,8.0,0,1,False
24,20,1,20,single_condition,change_prediction,sparse_robust,sim2real,124,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,0,0,True
24,21,1,21,single_condition,change_prediction,sparse_robust,sim2real,571,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,0,0,True
24,22,1,22,single_condition,change_prediction,sparse_robust,sim2real,763,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,1,1,True
24,23,1,23,single_condition,change_prediction,sparse_robust,sim2real,370,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,0,0,True
24,24,1,24,single_condition,change_prediction,sparse_robust,sim2real,649,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.7,8.0,1,0,False
24,25,1,25,single_condition,change_prediction,sparse_robust,sim2real,667,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,0,0,True
24,26,1,26,single_condition,change_prediction,sparse_robust,sim2real,517,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,0,0,True
24,27,1,27,single_condition,change_prediction,sparse_robust,sim2real,322,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,0,0,True
24,28,1,28,single_condition,change_prediction,sparse_robust,sim2real,629,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,0,0,True
24,29,1,29,single_condition,change_prediction,sparse_robust,sim2real,365,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,1,0.7,8.0,1,1,True
24,30,1,30,single_condition,change_prediction,sparse_robust,sim2real,346,10,30,True,True,counterfactual_simulation,trend_wiggle,all_features,False,42,0,0.7,8.0,1,0,False
25,1,1,1,single_condition,predict_without_timer,faithful,sim2real,333,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.76,8.0,1,1,True
25,2,1,2,single_condition,predict_without_timer,faithful,sim2real,602,10,30,True,True,forward_simulation,sparse,all_features,False,42,0,0.76,8.0,0,1,False
25,3,1,3,single_condition,predict_without_timer,faithful,sim2real,774,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.76,8.0,0,0,True
25,4,1,4,single_condition,predict_without_timer,faithful,sim2real,506,10,30,True,True,forward_simulation,sparse,all_features,False,42,1,0.76,8.0,0,0,True
