Participant Id,Condition,Model,dataId,Complexity,Phase,Trial Index,Instance Id,XAIType,Tested w/ XAI,Model Pred Time,Time,Response,AI Prediction (y),Model Prediction,NLL,Mean Pred Time,Objective,Response==AI,Model==AI,Strategy,T_enc,T_op,chi_value,ddm_a,ddm_s,lapse,latency_factor,p_resp,pred_time,retrieval_threshold
172,DT,mlp,mushrooms,high,,23,169.0,DT,False,4.957911124156505,1.426,40,0,0,29.09142077332457,4.450875685942206,29.09142077332457,0,1,dt,2.9999999999999996,0.5,0.0161203508132534,0.0,1.2,0.005,0.2,"[0.5        0.5        0.5        0.46113281 0.5        0.46113281
 0.5        0.5        0.42226562 0.5        0.5        0.49222656
 0.59328125 0.53109375 0.375625   0.55441406 0.36007813 0.54664062
 0.33675781 0.39894531 0.64769531 0.59328125 0.55441406 0.41449219
 0.56996094 0.56996094 0.40671875 0.52332031 0.46113281 0.59328125
 0.47667969 0.51554687 0.41449219 0.52332031 0.63992187 0.33675781
 0.46890625 0.51554687 0.32898437 0.50777344]","[0.09448181 0.09448179 0.09448178 3.46922941 0.09785563 6.2515871
 0.16737274 0.1124455  6.4285226  0.4373958  4.76291685 1.87911772
 4.77059592 2.39648545 5.27201206 3.97195297 5.92110514 3.80388012
 5.99283149 4.93116534 5.78689438 5.63399184 5.78936325 4.95791112
 4.76864675 4.75366867 5.55287364 5.64988654 5.42206023 6.3664732
 4.88475484 7.08527174 6.61324251 4.77099705 7.33303373 6.98791252
 4.59498382 5.33949995 7.48212683 7.31151761]",1.5
172,DT,mlp,mushrooms,high,,24,246.0,DT,True,4.768646745948804,2.611,-60,1,1,29.09142077332457,4.450875685942206,29.09142077332457,0,1,dt,2.9999999999999996,0.5,0.0161203508132534,0.0,1.2,0.005,0.2,"[0.5        0.5        0.5        0.46113281 0.5        0.46113281
 0.5        0.5        0.42226562 0.5        0.5        0.49222656
 0.59328125 0.53109375 0.375625   0.55441406 0.36007813 0.54664062
 0.33675781 0.39894531 0.64769531 0.59328125 0.55441406 0.41449219
 0.56996094 0.56996094 0.40671875 0.52332031 0.46113281 0.59328125
 0.47667969 0.51554687 0.41449219 0.52332031 0.63992187 0.33675781
 0.46890625 0.51554687 0.32898437 0.50777344]","[0.09448181 0.09448179 0.09448178 3.46922941 0.09785563 6.2515871
 0.16737274 0.1124455  6.4285226  0.4373958  4.76291685 1.87911772
 4.77059592 2.39648545 5.27201206 3.97195297 5.92110514 3.80388012
 5.99283149 4.93116534 5.78689438 5.63399184 5.78936325 4.95791112
 4.76864675 4.75366867 5.55287364 5.64988654 5.42206023 6.3664732
 4.88475484 7.08527174 6.61324251 4.77099705 7.33303373 6.98791252
 4.59498382 5.33949995 7.48212683 7.31151761]",1.5
172,DT,mlp,mushrooms,high,,25,155.0,DT,True,4.753668665095625,2.128,-60,1,0,29.09142077332457,4.450875685942206,29.09142077332457,0,0,dt,2.9999999999999996,0.5,0.0161203508132534,0.0,1.2,0.005,0.2,"[0.5        0.5        0.5        0.46113281 0.5        0.46113281
 0.5        0.5        0.42226562 0.5        0.5        0.49222656
 0.59328125 0.53109375 0.375625   0.55441406 0.36007813 0.54664062
 0.33675781 0.39894531 0.64769531 0.59328125 0.55441406 0.41449219
 0.56996094 0.56996094 0.40671875 0.52332031 0.46113281 0.59328125
 0.47667969 0.51554687 0.41449219 0.52332031 0.63992187 0.33675781
 0.46890625 0.51554687 0.32898437 0.50777344]","[0.09448181 0.09448179 0.09448178 3.46922941 0.09785563 6.2515871
 0.16737274 0.1124455  6.4285226  0.4373958  4.76291685 1.87911772
 4.77059592 2.39648545 5.27201206 3.97195297 5.92110514 3.80388012
 5.99283149 4.93116534 5.78689438 5.63399184 5.78936325 4.95791112
 4.76864675 4.75366867 5.55287364 5.64988654 5.42206023 6.3664732
 4.88475484 7.08527174 6.61324251 4.77099705 7.33303373 6.98791252
 4.59498382 5.33949995 7.48212683 7.31151761]",1.5
172,DT,mlp,mushrooms,high,,26,240.0,DT,False,5.552873636007163,2.009,40,1,0,29.09142077332457,4.450875685942206,29.09142077332457,1,0,dt,2.9999999999999996,0.5,0.0161203508132534,0.0,1.2,0.005,0.2,"[0.5        0.5        0.5        0.46113281 0.5        0.46113281
 0.5        0.5        0.42226562 0.5        0.5        0.49222656
 0.59328125 0.53109375 0.375625   0.55441406 0.36007813 0.54664062
 0.33675781 0.39894531 0.64769531 0.59328125 0.55441406 0.41449219
 0.56996094 0.56996094 0.40671875 0.52332031 0.46113281 0.59328125
 0.47667969 0.51554687 0.41449219 0.52332031 0.63992187 0.33675781
 0.46890625 0.51554687 0.32898437 0.50777344]","[0.09448181 0.09448179 0.09448178 3.46922941 0.09785563 6.2515871
 0.16737274 0.1124455  6.4285226  0.4373958  4.76291685 1.87911772
 4.77059592 2.39648545 5.27201206 3.97195297 5.92110514 3.80388012
 5.99283149 4.93116534 5.78689438 5.63399184 5.78936325 4.95791112
 4.76864675 4.75366867 5.55287364 5.64988654 5.42206023 6.3664732
 4.88475484 7.08527174 6.61324251 4.77099705 7.33303373 6.98791252
 4.59498382 5.33949995 7.48212683 7.31151761]",1.5
172,DT,mlp,mushrooms,high,,27,55.0,DT,True,5.649886538469392,17.739,-40,1,1,29.09142077332457,4.450875685942206,29.09142077332457,0,1,dt,2.9999999999999996,0.5,0.0161203508132534,0.0,1.2,0.005,0.2,"[0.5        0.5        0.5        0.46113281 0.5        0.46113281
 0.5        0.5        0.42226562 0.5        0.5        0.49222656
 0.59328125 0.53109375 0.375625   0.55441406 0.36007813 0.54664062
 0.33675781 0.39894531 0.64769531 0.59328125 0.55441406 0.41449219
 0.56996094 0.56996094 0.40671875 0.52332031 0.46113281 0.59328125
 0.47667969 0.51554687 0.41449219 0.52332031 0.63992187 0.33675781
 0.46890625 0.51554687 0.32898437 0.50777344]","[0.09448181 0.09448179 0.09448178 3.46922941 0.09785563 6.2515871
 0.16737274 0.1124455  6.4285226  0.4373958  4.76291685 1.87911772
 4.77059592 2.39648545 5.27201206 3.97195297 5.92110514 3.80388012
 5.99283149 4.93116534 5.78689438 5.63399184 5.78936325 4.95791112
 4.76864675 4.75366867 5.55287364 5.64988654 5.42206023 6.3664732
 4.88475484 7.08527174 6.61324251 4.77099705 7.33303373 6.98791252
 4.59498382 5.33949995 7.48212683 7.31151761]",1.5
172,DT,mlp,mushrooms,high,,28,355.0,DT,True,5.4220602260716175,6.118,40,1,0,29.09142077332457,4.450875685942206,29.09142077332457,1,0,dt,2.9999999999999996,0.5,0.0161203508132534,0.0,1.2,0.005,0.2,"[0.5        0.5        0.5        0.46113281 0.5        0.46113281
 0.5        0.5        0.42226562 0.5        0.5        0.49222656
 0.59328125 0.53109375 0.375625   0.55441406 0.36007813 0.54664062
 0.33675781 0.39894531 0.64769531 0.59328125 0.55441406 0.41449219
 0.56996094 0.56996094 0.40671875 0.52332031 0.46113281 0.59328125
 0.47667969 0.51554687 0.41449219 0.52332031 0.63992187 0.33675781
 0.46890625 0.51554687 0.32898437 0.50777344]","[0.09448181 0.09448179 0.09448178 3.46922941 0.09785563 6.2515871
 0.16737274 0.1124455  6.4285226  0.4373958  4.76291685 1.87911772
 4.77059592 2.39648545 5.27201206 3.97195297 5.92110514 3.80388012
 5.99283149 4.93116534 5.78689438 5.63399184 5.78936325 4.95791112
 4.76864675 4.75366867 5.55287364 5.64988654 5.42206023 6.3664732
 4.88475484 7.08527174 6.61324251 4.77099705 7.33303373 6.98791252
 4.59498382 5.33949995 7.48212683 7.31151761]",1.5
172,DT,mlp,mushrooms,high,,29,82.0,DT,True,6.366473203870613,2.885,-40,1,0,29.09142077332457,4.450875685942206,29.09142077332457,0,0,dt,2.9999999999999996,0.5,0.0161203508132534,0.0,1.2,0.005,0.2,"[0.5        0.5        0.5        0.46113281 0.5        0.46113281
 0.5        0.5        0.42226562 0.5        0.5        0.49222656
 0.59328125 0.53109375 0.375625   0.55441406 0.36007813 0.54664062
 0.33675781 0.39894531 0.64769531 0.59328125 0.55441406 0.41449219
 0.56996094 0.56996094 0.40671875 0.52332031 0.46113281 0.59328125
 0.47667969 0.51554687 0.41449219 0.52332031 0.63992187 0.33675781
 0.46890625 0.51554687 0.32898437 0.50777344]","[0.09448181 0.09448179 0.09448178 3.46922941 0.09785563 6.2515871
 0.16737274 0.1124455  6.4285226  0.4373958  4.76291685 1.87911772
 4.77059592 2.39648545 5.27201206 3.97195297 5.92110514 3.80388012
 5.99283149 4.93116534 5.78689438 5.63399184 5.78936325 4.95791112
 4.76864675 4.75366867 5.55287364 5.64988654 5.42206023 6.3664732
 4.88475484 7.08527174 6.61324251 4.77099705 7.33303373 6.98791252
 4.59498382 5.33949995 7.48212683 7.31151761]",1.5
172,DT,mlp,mushrooms,high,,30,225.0,DT,True,4.88475483740355,6.848,-60,0,0,29.09142077332457,4.450875685942206,29.09142077332457,1,1,dt,2.9999999999999996,0.5,0.0161203508132534,0.0,1.2,0.005,0.2,"[0.5        0.5        0.5        0.46113281 0.5        0.46113281
 0.5        0.5        0.42226562 0.5        0.5        0.49222656
 0.59328125 0.53109375 0.375625   0.55441406 0.36007813 0.54664062
 0.33675781 0.39894531 0.64769531 0.59328125 0.55441406 0.41449219
 0.56996094 0.56996094 0.40671875 0.52332031 0.46113281 0.59328125
 0.47667969 0.51554687 0.41449219 0.52332031 0.63992187 0.33675781
 0.46890625 0.51554687 0.32898437 0.50777344]","[0.09448181 0.09448179 0.09448178 3.46922941 0.09785563 6.2515871
 0.16737274 0.1124455  6.4285226  0.4373958  4.76291685 1.87911772
 4.77059592 2.39648545 5.27201206 3.97195297 5.92110514 3.80388012
 5.99283149 4.93116534 5.78689438 5.63399184 5.78936325 4.95791112
 4.76864675 4.75366867 5.55287364 5.64988654 5.42206023 6.3664732
 4.88475484 7.08527174 6.61324251 4.77099705 7.33303373 6.98791252
 4.59498382 5.33949995 7.48212683 7.31151761]",1.5
172,DT,mlp,mushrooms,high,,31,296.0,DT,True,7.085271739036292,4.097,-40,1,1,29.09142077332457,4.450875685942206,29.09142077332457,0,1,dt,2.9999999999999996,0.5,0.0161203508132534,0.0,1.2,0.005,0.2,"[0.5        0.5        0.5        0.46113281 0.5        0.46113281
 0.5        0.5        0.42226562 0.5        0.5        0.49222656
 0.59328125 0.53109375 0.375625   0.55441406 0.36007813 0.54664062
 0.33675781 0.39894531 0.64769531 0.59328125 0.55441406 0.41449219
 0.56996094 0.56996094 0.40671875 0.52332031 0.46113281 0.59328125
 0.47667969 0.51554687 0.41449219 0.52332031 0.63992187 0.33675781
 0.46890625 0.51554687 0.32898437 0.50777344]","[0.09448181 0.09448179 0.09448178 3.46922941 0.09785563 6.2515871
 0.16737274 0.1124455  6.4285226  0.4373958  4.76291685 1.87911772
 4.77059592 2.39648545 5.27201206 3.97195297 5.92110514 3.80388012
 5.99283149 4.93116534 5.78689438 5.63399184 5.78936325 4.95791112
 4.76864675 4.75366867 5.55287364 5.64988654 5.42206023 6.3664732
 4.88475484 7.08527174 6.61324251 4.77099705 7.33303373 6.98791252
 4.59498382 5.33949995 7.48212683 7.31151761]",1.5
172,DT,mlp,mushrooms,high,,32,368.0,DT,True,6.613242507193547,1.584,40,1,0,29.09142077332457,4.450875685942206,29.09142077332457,1,0,dt,2.9999999999999996,0.5,0.0161203508132534,0.0,1.2,0.005,0.2,"[0.5        0.5        0.5        0.46113281 0.5        0.46113281
 0.5        0.5        0.42226562 0.5        0.5        0.49222656
 0.59328125 0.53109375 0.375625   0.55441406 0.36007813 0.54664062
 0.33675781 0.39894531 0.64769531 0.59328125 0.55441406 0.41449219
 0.56996094 0.56996094 0.40671875 0.52332031 0.46113281 0.59328125
 0.47667969 0.51554687 0.41449219 0.52332031 0.63992187 0.33675781
 0.46890625 0.51554687 0.32898437 0.50777344]","[0.09448181 0.09448179 0.09448178 3.46922941 0.09785563 6.2515871
 0.16737274 0.1124455  6.4285226  0.4373958  4.76291685 1.87911772
 4.77059592 2.39648545 5.27201206 3.97195297 5.92110514 3.80388012
 5.99283149 4.93116534 5.78689438 5.63399184 5.78936325 4.95791112
 4.76864675 4.75366867 5.55287364 5.64988654 5.42206023 6.3664732
 4.88475484 7.08527174 6.61324251 4.77099705 7.33303373 6.98791252
 4.59498382 5.33949995 7.48212683 7.31151761]",1.5
172,DT,mlp,mushrooms,high,,33,39.0,DT,True,4.770997048277195,6.506,-80,0,0,29.09142077332457,4.450875685942206,29.09142077332457,1,1,dt,2.9999999999999996,0.5,0.0161203508132534,0.0,1.2,0.005,0.2,"[0.5        0.5        0.5        0.46113281 0.5        0.46113281
 0.5        0.5        0.42226562 0.5        0.5        0.49222656
 0.59328125 0.53109375 0.375625   0.55441406 0.36007813 0.54664062
 0.33675781 0.39894531 0.64769531 0.59328125 0.55441406 0.41449219
 0.56996094 0.56996094 0.40671875 0.52332031 0.46113281 0.59328125
 0.47667969 0.51554687 0.41449219 0.52332031 0.63992187 0.33675781
 0.46890625 0.51554687 0.32898437 0.50777344]","[0.09448181 0.09448179 0.09448178 3.46922941 0.09785563 6.2515871
 0.16737274 0.1124455  6.4285226  0.4373958  4.76291685 1.87911772
 4.77059592 2.39648545 5.27201206 3.97195297 5.92110514 3.80388012
 5.99283149 4.93116534 5.78689438 5.63399184 5.78936325 4.95791112
 4.76864675 4.75366867 5.55287364 5.64988654 5.42206023 6.3664732
 4.88475484 7.08527174 6.61324251 4.77099705 7.33303373 6.98791252
 4.59498382 5.33949995 7.48212683 7.31151761]",1.5
172,DT,mlp,mushrooms,high,,34,319.0,DT,False,7.333033734402543,3.294,-40,1,0,29.09142077332457,4.450875685942206,29.09142077332457,0,0,dt,2.9999999999999996,0.5,0.0161203508132534,0.0,1.2,0.005,0.2,"[0.5        0.5        0.5        0.46113281 0.5        0.46113281
 0.5        0.5        0.42226562 0.5        0.5        0.49222656
 0.59328125 0.53109375 0.375625   0.55441406 0.36007813 0.54664062
 0.33675781 0.39894531 0.64769531 0.59328125 0.55441406 0.41449219
 0.56996094 0.56996094 0.40671875 0.52332031 0.46113281 0.59328125
 0.47667969 0.51554687 0.41449219 0.52332031 0.63992187 0.33675781
 0.46890625 0.51554687 0.32898437 0.50777344]","[0.09448181 0.09448179 0.09448178 3.46922941 0.09785563 6.2515871
 0.16737274 0.1124455  6.4285226  0.4373958  4.76291685 1.87911772
 4.77059592 2.39648545 5.27201206 3.97195297 5.92110514 3.80388012
 5.99283149 4.93116534 5.78689438 5.63399184 5.78936325 4.95791112
 4.76864675 4.75366867 5.55287364 5.64988654 5.42206023 6.3664732
 4.88475484 7.08527174 6.61324251 4.77099705 7.33303373 6.98791252
 4.59498382 5.33949995 7.48212683 7.31151761]",1.5
172,DT,mlp,mushrooms,high,,35,361.0,DT,True,6.987912516261019,1.938,40,0,0,29.09142077332457,4.450875685942206,29.09142077332457,0,1,dt,2.9999999999999996,0.5,0.0161203508132534,0.0,1.2,0.005,0.2,"[0.5        0.5        0.5        0.46113281 0.5        0.46113281
 0.5        0.5        0.42226562 0.5        0.5        0.49222656
 0.59328125 0.53109375 0.375625   0.55441406 0.36007813 0.54664062
 0.33675781 0.39894531 0.64769531 0.59328125 0.55441406 0.41449219
 0.56996094 0.56996094 0.40671875 0.52332031 0.46113281 0.59328125
 0.47667969 0.51554687 0.41449219 0.52332031 0.63992187 0.33675781
 0.46890625 0.51554687 0.32898437 0.50777344]","[0.09448181 0.09448179 0.09448178 3.46922941 0.09785563 6.2515871
 0.16737274 0.1124455  6.4285226  0.4373958  4.76291685 1.87911772
 4.77059592 2.39648545 5.27201206 3.97195297 5.92110514 3.80388012
 5.99283149 4.93116534 5.78689438 5.63399184 5.78936325 4.95791112
 4.76864675 4.75366867 5.55287364 5.64988654 5.42206023 6.3664732
 4.88475484 7.08527174 6.61324251 4.77099705 7.33303373 6.98791252
 4.59498382 5.33949995 7.48212683 7.31151761]",1.5
172,DT,mlp,mushrooms,high,,36,171.0,DT,False,4.594983818881486,3.235,-60,0,0,29.09142077332457,4.450875685942206,29.09142077332457,1,1,dt,2.9999999999999996,0.5,0.0161203508132534,0.0,1.2,0.005,0.2,"[0.5        0.5        0.5        0.46113281 0.5        0.46113281
 0.5        0.5        0.42226562 0.5        0.5        0.49222656
 0.59328125 0.53109375 0.375625   0.55441406 0.36007813 0.54664062
 0.33675781 0.39894531 0.64769531 0.59328125 0.55441406 0.41449219
 0.56996094 0.56996094 0.40671875 0.52332031 0.46113281 0.59328125
 0.47667969 0.51554687 0.41449219 0.52332031 0.63992187 0.33675781
 0.46890625 0.51554687 0.32898437 0.50777344]","[0.09448181 0.09448179 0.09448178 3.46922941 0.09785563 6.2515871
 0.16737274 0.1124455  6.4285226  0.4373958  4.76291685 1.87911772
 4.77059592 2.39648545 5.27201206 3.97195297 5.92110514 3.80388012
 5.99283149 4.93116534 5.78689438 5.63399184 5.78936325 4.95791112
 4.76864675 4.75366867 5.55287364 5.64988654 5.42206023 6.3664732
 4.88475484 7.08527174 6.61324251 4.77099705 7.33303373 6.98791252
 4.59498382 5.33949995 7.48212683 7.31151761]",1.5
172,DT,mlp,mushrooms,high,,37,228.0,DT,False,5.339499954578323,5.294,-60,0,0,29.09142077332457,4.450875685942206,29.09142077332457,1,1,dt,2.9999999999999996,0.5,0.0161203508132534,0.0,1.2,0.005,0.2,"[0.5        0.5        0.5        0.46113281 0.5        0.46113281
 0.5        0.5        0.42226562 0.5        0.5        0.49222656
 0.59328125 0.53109375 0.375625   0.55441406 0.36007813 0.54664062
 0.33675781 0.39894531 0.64769531 0.59328125 0.55441406 0.41449219
 0.56996094 0.56996094 0.40671875 0.52332031 0.46113281 0.59328125
 0.47667969 0.51554687 0.41449219 0.52332031 0.63992187 0.33675781
 0.46890625 0.51554687 0.32898437 0.50777344]","[0.09448181 0.09448179 0.09448178 3.46922941 0.09785563 6.2515871
 0.16737274 0.1124455  6.4285226  0.4373958  4.76291685 1.87911772
 4.77059592 2.39648545 5.27201206 3.97195297 5.92110514 3.80388012
 5.99283149 4.93116534 5.78689438 5.63399184 5.78936325 4.95791112
 4.76864675 4.75366867 5.55287364 5.64988654 5.42206023 6.3664732
 4.88475484 7.08527174 6.61324251 4.77099705 7.33303373 6.98791252
 4.59498382 5.33949995 7.48212683 7.31151761]",1.5
172,DT,mlp,mushrooms,high,,38,209.0,DT,False,7.482126828044285,1.666,20,0,1,29.09142077332457,4.450875685942206,29.09142077332457,0,0,dt,2.9999999999999996,0.5,0.0161203508132534,0.0,1.2,0.005,0.2,"[0.5        0.5        0.5        0.46113281 0.5        0.46113281
 0.5        0.5        0.42226562 0.5        0.5        0.49222656
 0.59328125 0.53109375 0.375625   0.55441406 0.36007813 0.54664062
 0.33675781 0.39894531 0.64769531 0.59328125 0.55441406 0.41449219
 0.56996094 0.56996094 0.40671875 0.52332031 0.46113281 0.59328125
 0.47667969 0.51554687 0.41449219 0.52332031 0.63992187 0.33675781
 0.46890625 0.51554687 0.32898437 0.50777344]","[0.09448181 0.09448179 0.09448178 3.46922941 0.09785563 6.2515871
 0.16737274 0.1124455  6.4285226  0.4373958  4.76291685 1.87911772
 4.77059592 2.39648545 5.27201206 3.97195297 5.92110514 3.80388012
 5.99283149 4.93116534 5.78689438 5.63399184 5.78936325 4.95791112
 4.76864675 4.75366867 5.55287364 5.64988654 5.42206023 6.3664732
 4.88475484 7.08527174 6.61324251 4.77099705 7.33303373 6.98791252
 4.59498382 5.33949995 7.48212683 7.31151761]",1.5
172,DT,mlp,mushrooms,high,,39,74.0,DT,False,7.311517611972666,5.533,-40,1,1,29.09142077332457,4.450875685942206,29.09142077332457,0,1,dt,2.9999999999999996,0.5,0.0161203508132534,0.0,1.2,0.005,0.2,"[0.5        0.5        0.5        0.46113281 0.5        0.46113281
 0.5        0.5        0.42226562 0.5        0.5        0.49222656
 0.59328125 0.53109375 0.375625   0.55441406 0.36007813 0.54664062
 0.33675781 0.39894531 0.64769531 0.59328125 0.55441406 0.41449219
 0.56996094 0.56996094 0.40671875 0.52332031 0.46113281 0.59328125
 0.47667969 0.51554687 0.41449219 0.52332031 0.63992187 0.33675781
 0.46890625 0.51554687 0.32898437 0.50777344]","[0.09448181 0.09448179 0.09448178 3.46922941 0.09785563 6.2515871
 0.16737274 0.1124455  6.4285226  0.4373958  4.76291685 1.87911772
 4.77059592 2.39648545 5.27201206 3.97195297 5.92110514 3.80388012
 5.99283149 4.93116534 5.78689438 5.63399184 5.78936325 4.95791112
 4.76864675 4.75366867 5.55287364 5.64988654 5.42206023 6.3664732
 4.88475484 7.08527174 6.61324251 4.77099705 7.33303373 6.98791252
 4.59498382 5.33949995 7.48212683 7.31151761]",1.5
60,LR,mlp,mushrooms,low,,0,67.0,LR,False,15.735085672625557,14.565,-40,0,0,27.492197621202543,15.648305801408975,27.492197621202543,1,1,lr_calc,2.9999999999999996,0.5,0.02,0.0,0.2,0.005,0.2,"[0.5        0.5        0.5        0.5        0.5        0.5
 0.5        0.5        0.5        0.5        0.5        0.5
 0.5        0.54664062 0.57773437 0.5        0.5        0.5
 0.5        0.5        0.5        0.5        0.5        0.5
 0.5        0.5        0.5        0.5        0.5        0.5
 0.5        0.5        0.5        0.5        0.5        0.5
 0.5        0.5        0.5        0.5       ]","[15.73508567 15.73502    15.73497329 15.7349388  15.73491249 15.73489188
 15.73487538 15.73486192 15.73485076 15.73484138 15.73483342 15.73482658
 15.73482065  5.14343195  5.14318312 15.73481548 15.73481093 15.7348069
 15.73480331 15.7348001  15.73479721 15.7347946  15.73479223 15.73479007
 15.7347881  15.7347863  15.73478463 15.7347831  15.73478169 15.73478037
 15.73477915 15.73477802 15.73477696 15.73477597 15.73477504 15.73477417
 15.73477335 15.73477258 33.45699408 15.73477043]",1.5
60,LR,mlp,mushrooms,low,,1,60.0,LR,False,15.73501999827691,5.65,60,1,0,27.492197621202543,15.648305801408975,27.492197621202543,1,0,lr_calc,2.9999999999999996,0.5,0.02,0.0,0.2,0.005,0.2,"[0.5        0.5        0.5        0.5        0.5        0.5
 0.5        0.5        0.5        0.5        0.5        0.5
 0.5        0.54664062 0.57773437 0.5        0.5        0.5
 0.5        0.5        0.5        0.5        0.5        0.5
 0.5        0.5        0.5        0.5        0.5        0.5
 0.5        0.5        0.5        0.5        0.5        0.5
 0.5        0.5        0.5        0.5       ]","[15.73508567 15.73502    15.73497329 15.7349388  15.73491249 15.73489188
 15.73487538 15.73486192 15.73485076 15.73484138 15.73483342 15.73482658
 15.73482065  5.14343195  5.14318312 15.73481548 15.73481093 15.7348069
 15.73480331 15.7348001  15.73479721 15.7347946  15.73479223 15.73479007
 15.7347881  15.7347863  15.73478463 15.7347831  15.73478169 15.73478037
 15.73477915 15.73477802 15.73477696 15.73477597 15.73477504 15.73477417
 15.73477335 15.73477258 33.45699408 15.73477043]",1.5
60,LR,mlp,mushrooms,low,,2,327.0,LR,False,15.734973286773466,4.162,80,1,0,27.492197621202543,15.648305801408975,27.492197621202543,1,0,lr_calc,2.9999999999999996,0.5,0.02,0.0,0.2,0.005,0.2,"[0.5        0.5        0.5        0.5        0.5        0.5
 0.5        0.5        0.5        0.5        0.5        0.5
 0.5        0.54664062 0.57773437 0.5        0.5        0.5
 0.5        0.5        0.5        0.5        0.5        0.5
 0.5        0.5        0.5        0.5        0.5        0.5
 0.5        0.5        0.5        0.5        0.5        0.5
 0.5        0.5        0.5        0.5       ]","[15.73508567 15.73502    15.73497329 15.7349388  15.73491249 15.73489188
 15.73487538 15.73486192 15.73485076 15.73484138 15.73483342 15.73482658
 15.73482065  5.14343195  5.14318312 15.73481548 15.73481093 15.7348069
 15.73480331 15.7348001  15.73479721 15.7347946  15.73479223 15.73479007
 15.7347881  15.7347863  15.73478463 15.7347831  15.73478169 15.73478037
 15.73477915 15.73477802 15.73477696 15.73477597 15.73477504 15.73477417
 15.73477335 15.73477258 33.45699408 15.73477043]",1.5
60,LR,mlp,mushrooms,low,,3,50.0,LR,True,15.734938797264125,7.3,40,0,1,27.492197621202543,15.648305801408975,27.492197621202543,0,0,lr_calc,2.9999999999999996,0.5,0.02,0.0,0.2,0.005,0.2,"[0.5        0.5        0.5        0.5        0.5        0.5
 0.5        0.5        0.5        0.5        0.5        0.5
 0.5        0.54664062 0.57773437 0.5        0.5        0.5
 0.5        0.5        0.5        0.5        0.5        0.5
 0.5        0.5        0.5        0.5        0.5        0.5
 0.5        0.5        0.5        0.5        0.5        0.5
 0.5        0.5        0.5        0.5       ]","[15.73508567 15.73502    15.73497329 15.7349388  15.73491249 15.73489188
 15.73487538 15.73486192 15.73485076 15.73484138 15.73483342 15.73482658
 15.73482065  5.14343195  5.14318312 15.73481548 15.73481093 15.7348069
 15.73480331 15.7348001  15.73479721 15.7347946  15.73479223 15.73479007
 15.7347881  15.7347863  15.73478463 15.7347831  15.73478169 15.73478037
 15.73477915 15.73477802 15.73477696 15.73477597 15.73477504 15.73477417
 15.73477335 15.73477258 33.45699408 15.73477043]",1.5
60,LR,mlp,mushrooms,low,,4,323.0,LR,True,15.734912491459568,5.108,-40,1,0,27.492197621202543,15.648305801408975,27.492197621202543,0,0,lr_calc,2.9999999999999996,0.5,0.02,0.0,0.2,0.005,0.2,"[0.5        0.5        0.5        0.5        0.5        0.5
 0.5        0.5        0.5        0.5        0.5        0.5
 0.5        0.54664062 0.57773437 0.5        0.5        0.5
 0.5        0.5        0.5        0.5        0.5        0.5
 0.5        0.5        0.5        0.5        0.5        0.5
 0.5        0.5        0.5        0.5        0.5        0.5
 0.5        0.5        0.5        0.5       ]","[15.73508567 15.73502    15.73497329 15.7349388  15.73491249 15.73489188
 15.73487538 15.73486192 15.73485076 15.73484138 15.73483342 15.73482658
 15.73482065  5.14343195  5.14318312 15.73481548 15.73481093 15.7348069
 15.73480331 15.7348001  15.73479721 15.7347946  15.73479223 15.73479007
 15.7347881  15.7347863  15.73478463 15.7347831  15.73478169 15.73478037
 15.73477915 15.73477802 15.73477696 15.73477597 15.73477504 15.73477417
 15.73477335 15.73477258 33.45699408 15.73477043]",1.5
60,LR,mlp,mushrooms,low,,5,32.0,LR,False,15.734891884222538,5.372,80,0,1,27.492197621202543,15.648305801408975,27.492197621202543,0,0,lr_calc,2.9999999999999996,0.5,0.02,0.0,0.2,0.005,0.2,"[0.5        0.5        0.5        0.5        0.5        0.5
 0.5        0.5        0.5        0.5        0.5        0.5
 0.5        0.54664062 0.57773437 0.5        0.5        0.5
 0.5        0.5        0.5        0.5        0.5        0.5
 0.5        0.5        0.5        0.5        0.5        0.5
 0.5        0.5        0.5        0.5        0.5        0.5
 0.5        0.5        0.5        0.5       ]","[15.73508567 15.73502    15.73497329 15.7349388  15.73491249 15.73489188
 15.73487538 15.73486192 15.73485076 15.73484138 15.73483342 15.73482658
 15.73482065  5.14343195  5.14318312 15.73481548 15.73481093 15.7348069
 15.73480331 15.7348001  15.73479721 15.7347946  15.73479223 15.73479007
 15.7347881  15.7347863  15.73478463 15.7347831  15.73478169 15.73478037
 15.73477915 15.73477802 15.73477696 15.73477597 15.73477504 15.73477417
 15.73477335 15.73477258 33.45699408 15.73477043]",1.5
