dataId,instanceId,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,y
adult,35,29.0,0.0,0.0,10.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,36,38.0,0.0,0.0,11.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,37,17.0,0.0,0.0,6.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,38,40.0,0.0,1.0,7.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,39,24.0,0.0,0.0,9.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,40,20.0,0.0,0.0,11.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,41,38.0,0.0,1.0,16.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,42,38.0,0.0,0.0,13.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,43,25.0,0.0,0.0,13.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,44,75.0,0.0,0.0,13.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,45,44.0,0.0,0.0,12.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,46,26.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,47,30.0,0.0,1.0,13.0,1.0,1977.0,,,,,,,,,,,,,,,1.0
adult,48,30.0,0.0,1.0,14.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,49,25.0,0.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,50,35.0,0.0,0.0,13.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,51,50.0,0.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,52,34.0,0.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,53,33.0,0.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,54,34.0,0.0,1.0,16.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,55,29.0,0.0,1.0,14.0,0.0,0.0,,,,,,,,,,,,,,,1.0
adult,56,25.0,0.0,0.0,13.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,57,41.0,0.0,1.0,14.0,0.0,0.0,,,,,,,,,,,,,,,1.0
adult,58,23.0,0.0,0.0,11.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,59,35.0,0.0,0.0,10.0,1.0,1974.0,,,,,,,,,,,,,,,0.0
adult,60,39.0,0.0,1.0,13.0,0.0,0.0,,,,,,,,,,,,,,,1.0
adult,61,45.0,6849.0,0.0,10.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,62,65.0,0.0,0.0,9.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,63,31.0,0.0,0.0,13.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,64,22.0,0.0,0.0,13.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,65,26.0,0.0,1.0,13.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,66,35.0,0.0,0.0,6.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,67,45.0,0.0,1.0,10.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,68,28.0,0.0,1.0,13.0,1.0,1887.0,,,,,,,,,,,,,,,1.0
adult,69,45.0,0.0,1.0,10.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,70,33.0,15024.0,1.0,14.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,71,47.0,0.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,72,20.0,0.0,0.0,10.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,73,54.0,0.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,74,30.0,0.0,1.0,13.0,0.0,0.0,,,,,,,,,,,,,,,1.0
adult,75,39.0,0.0,0.0,10.0,0.0,0.0,,,,,,,,,,,,,,,1.0
adult,76,34.0,0.0,0.0,5.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,77,18.0,0.0,0.0,7.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,78,42.0,0.0,0.0,16.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,79,32.0,0.0,1.0,11.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,80,58.0,8614.0,0.0,9.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,81,36.0,15024.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,82,29.0,4650.0,0.0,13.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,83,18.0,0.0,0.0,8.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,84,39.0,0.0,0.0,6.0,1.0,1590.0,,,,,,,,,,,,,,,0.0
adult,85,30.0,0.0,1.0,4.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,86,41.0,0.0,1.0,15.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,87,26.0,3103.0,1.0,10.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,88,47.0,15024.0,1.0,14.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,89,30.0,0.0,0.0,8.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,90,49.0,0.0,1.0,13.0,1.0,1977.0,,,,,,,,,,,,,,,1.0
adult,91,33.0,0.0,1.0,15.0,1.0,1977.0,,,,,,,,,,,,,,,1.0
adult,92,51.0,0.0,0.0,14.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,93,40.0,0.0,1.0,10.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,94,17.0,0.0,0.0,6.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,95,58.0,0.0,1.0,14.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,96,42.0,0.0,1.0,13.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,97,19.0,0.0,0.0,10.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,98,59.0,0.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,99,46.0,99999.0,1.0,14.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,100,20.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,101,54.0,0.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,102,47.0,0.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,103,39.0,0.0,0.0,10.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,104,35.0,0.0,1.0,10.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,105,34.0,0.0,1.0,14.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,106,50.0,0.0,1.0,13.0,0.0,0.0,,,,,,,,,,,,,,,1.0
adult,107,30.0,0.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,108,20.0,0.0,0.0,10.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,109,49.0,0.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,110,38.0,0.0,1.0,11.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,111,41.0,0.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,112,30.0,0.0,1.0,7.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,113,56.0,0.0,1.0,13.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,114,25.0,0.0,0.0,9.0,1.0,1590.0,,,,,,,,,,,,,,,0.0
adult,115,42.0,0.0,1.0,13.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,116,33.0,5178.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,117,36.0,0.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,118,45.0,0.0,1.0,13.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,119,30.0,10520.0,0.0,14.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,120,36.0,0.0,1.0,13.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,121,17.0,0.0,0.0,7.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,122,58.0,0.0,1.0,10.0,1.0,1977.0,,,,,,,,,,,,,,,1.0
adult,123,55.0,4787.0,0.0,9.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,124,76.0,0.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,125,36.0,0.0,1.0,10.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,126,50.0,0.0,1.0,6.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,127,32.0,15024.0,1.0,13.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,128,25.0,0.0,0.0,12.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,129,21.0,0.0,0.0,12.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,130,37.0,99999.0,1.0,12.0,0.0,0.0,,,,,,,,,,,,,,,1.0
adult,131,26.0,0.0,0.0,10.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,132,26.0,0.0,0.0,14.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,133,74.0,0.0,1.0,6.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,134,29.0,0.0,0.0,9.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,135,41.0,7688.0,1.0,13.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,136,24.0,0.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,137,37.0,0.0,1.0,13.0,0.0,0.0,,,,,,,,,,,,,,,1.0
adult,138,36.0,7298.0,1.0,10.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,139,36.0,0.0,1.0,14.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,140,21.0,0.0,0.0,10.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,141,37.0,0.0,1.0,10.0,1.0,1887.0,,,,,,,,,,,,,,,1.0
adult,142,42.0,0.0,0.0,13.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,143,38.0,0.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,144,19.0,0.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,145,39.0,0.0,1.0,13.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,146,43.0,0.0,0.0,13.0,0.0,0.0,,,,,,,,,,,,,,,1.0
adult,147,44.0,99999.0,1.0,15.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,148,65.0,0.0,1.0,11.0,0.0,0.0,,,,,,,,,,,,,,,1.0
adult,149,58.0,0.0,1.0,6.0,1.0,1887.0,,,,,,,,,,,,,,,1.0
adult,150,49.0,0.0,1.0,11.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,151,23.0,0.0,0.0,9.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,152,33.0,0.0,1.0,12.0,1.0,1887.0,,,,,,,,,,,,,,,1.0
adult,153,20.0,0.0,0.0,9.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,154,31.0,0.0,0.0,13.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,155,49.0,0.0,0.0,13.0,0.0,1564.0,,,,,,,,,,,,,,,1.0
adult,156,25.0,0.0,0.0,13.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,157,41.0,0.0,1.0,10.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,158,48.0,0.0,1.0,13.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,159,25.0,4416.0,0.0,9.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,160,56.0,0.0,0.0,13.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,161,29.0,0.0,0.0,13.0,0.0,2258.0,,,,,,,,,,,,,,,1.0
adult,162,56.0,15024.0,1.0,10.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,163,62.0,0.0,1.0,13.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,164,47.0,0.0,1.0,13.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,165,28.0,0.0,1.0,12.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,166,29.0,0.0,1.0,13.0,0.0,0.0,,,,,,,,,,,,,,,1.0
adult,167,31.0,0.0,1.0,12.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,168,34.0,0.0,0.0,12.0,0.0,0.0,,,,,,,,,,,,,,,1.0
adult,169,44.0,0.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,170,18.0,0.0,0.0,10.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,171,30.0,0.0,1.0,13.0,1.0,1740.0,,,,,,,,,,,,,,,0.0
adult,172,43.0,25236.0,0.0,16.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,173,49.0,0.0,1.0,10.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,174,37.0,0.0,1.0,15.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,175,52.0,0.0,1.0,10.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,176,58.0,0.0,1.0,10.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,177,72.0,6723.0,0.0,11.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,178,48.0,0.0,1.0,12.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,179,37.0,3411.0,1.0,13.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,180,26.0,0.0,1.0,10.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,181,38.0,0.0,1.0,10.0,1.0,1887.0,,,,,,,,,,,,,,,1.0
adult,182,19.0,0.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,183,76.0,0.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,184,36.0,0.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,185,46.0,0.0,0.0,13.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,186,64.0,0.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,187,41.0,0.0,1.0,10.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,188,42.0,0.0,1.0,14.0,1.0,1902.0,,,,,,,,,,,,,,,1.0
adult,189,27.0,0.0,1.0,9.0,0.0,0.0,,,,,,,,,,,,,,,1.0
adult,190,33.0,0.0,1.0,13.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,191,43.0,0.0,1.0,10.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,192,32.0,0.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,193,28.0,0.0,0.0,10.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,194,53.0,99999.0,1.0,16.0,0.0,0.0,,,,,,,,,,,,,,,1.0
adult,195,43.0,0.0,1.0,10.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,196,20.0,0.0,0.0,6.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,197,44.0,0.0,1.0,10.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,198,78.0,0.0,0.0,9.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,199,23.0,0.0,1.0,10.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,200,27.0,0.0,0.0,13.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,201,44.0,0.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,202,45.0,0.0,1.0,13.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,203,33.0,0.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,204,48.0,0.0,0.0,13.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,205,24.0,0.0,1.0,11.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,206,34.0,0.0,0.0,10.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,207,48.0,0.0,1.0,14.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,208,28.0,0.0,1.0,14.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,209,19.0,0.0,0.0,10.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,210,53.0,7298.0,1.0,14.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,211,34.0,0.0,1.0,14.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,212,46.0,0.0,1.0,10.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,213,26.0,0.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,214,37.0,4787.0,0.0,13.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,215,26.0,0.0,0.0,9.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,216,33.0,0.0,1.0,15.0,0.0,0.0,,,,,,,,,,,,,,,1.0
adult,217,21.0,0.0,0.0,10.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,218,46.0,4386.0,1.0,10.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,219,36.0,0.0,1.0,14.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,220,34.0,0.0,0.0,10.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,221,25.0,13550.0,0.0,13.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,222,44.0,0.0,1.0,14.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,223,33.0,0.0,1.0,9.0,1.0,1672.0,,,,,,,,,,,,,,,0.0
adult,224,54.0,0.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,225,51.0,7688.0,1.0,9.0,0.0,0.0,,,,,,,,,,,,,,,1.0
adult,226,25.0,0.0,0.0,13.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,227,31.0,0.0,1.0,10.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,228,66.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,229,61.0,0.0,0.0,10.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,230,47.0,0.0,0.0,7.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,231,24.0,0.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,232,40.0,0.0,0.0,11.0,0.0,0.0,,,,,,,,,,,,,,,1.0
adult,233,35.0,0.0,1.0,13.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,234,36.0,0.0,1.0,10.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,235,38.0,0.0,1.0,10.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,236,22.0,0.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,237,26.0,0.0,0.0,9.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,238,43.0,0.0,1.0,11.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,239,33.0,0.0,0.0,14.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,240,44.0,7688.0,1.0,14.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,241,21.0,0.0,0.0,10.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,242,49.0,0.0,0.0,10.0,0.0,0.0,,,,,,,,,,,,,,,1.0
adult,243,52.0,0.0,1.0,10.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,244,68.0,9386.0,1.0,12.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,245,35.0,1151.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,246,36.0,0.0,1.0,14.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,247,43.0,0.0,1.0,13.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,248,41.0,0.0,1.0,8.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,249,33.0,0.0,1.0,11.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,250,44.0,0.0,1.0,8.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,251,20.0,0.0,0.0,10.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,252,38.0,0.0,1.0,14.0,1.0,1977.0,,,,,,,,,,,,,,,1.0
adult,253,48.0,0.0,1.0,10.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,254,17.0,0.0,0.0,7.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,255,31.0,0.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,256,76.0,0.0,0.0,10.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,257,27.0,0.0,1.0,6.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,258,53.0,15024.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,259,43.0,0.0,0.0,9.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,260,46.0,0.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,261,21.0,0.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,262,65.0,0.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,263,31.0,0.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,264,22.0,0.0,0.0,6.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,265,57.0,0.0,1.0,10.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,266,37.0,0.0,1.0,14.0,0.0,0.0,,,,,,,,,,,,,,,1.0
adult,267,25.0,0.0,0.0,9.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,268,26.0,0.0,0.0,4.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,269,36.0,0.0,1.0,9.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,270,28.0,0.0,1.0,13.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,271,24.0,0.0,1.0,13.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,272,61.0,0.0,1.0,12.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,273,52.0,0.0,1.0,13.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,274,39.0,0.0,1.0,13.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,275,51.0,0.0,1.0,12.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,276,33.0,4064.0,1.0,10.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,277,63.0,20051.0,1.0,10.0,0.0,0.0,,,,,,,,,,,,,,,1.0
adult,278,36.0,0.0,0.0,10.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,279,27.0,0.0,0.0,12.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,280,45.0,15024.0,1.0,15.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,281,65.0,0.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,282,21.0,0.0,0.0,9.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,283,42.0,4386.0,1.0,4.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,284,36.0,0.0,1.0,4.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,285,61.0,0.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,286,47.0,0.0,1.0,10.0,0.0,0.0,,,,,,,,,,,,,,,1.0
adult,287,48.0,0.0,1.0,13.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,288,68.0,0.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,289,51.0,10520.0,0.0,13.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,290,36.0,0.0,1.0,12.0,0.0,0.0,,,,,,,,,,,,,,,1.0
adult,291,60.0,0.0,0.0,6.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,292,53.0,4386.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,293,57.0,0.0,1.0,10.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,294,20.0,0.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,295,45.0,0.0,0.0,10.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,296,24.0,0.0,0.0,10.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,297,64.0,0.0,0.0,13.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,298,24.0,0.0,0.0,10.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,299,57.0,0.0,1.0,13.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,300,44.0,0.0,0.0,13.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,301,29.0,0.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,302,54.0,0.0,1.0,14.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,303,67.0,0.0,0.0,14.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,304,60.0,0.0,1.0,10.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,305,30.0,0.0,1.0,13.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,306,21.0,0.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,307,59.0,0.0,1.0,10.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,308,43.0,0.0,1.0,10.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,309,57.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,310,21.0,0.0,0.0,9.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,311,59.0,0.0,1.0,15.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,312,37.0,0.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,313,22.0,0.0,0.0,9.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,314,39.0,0.0,0.0,13.0,1.0,1669.0,,,,,,,,,,,,,,,0.0
adult,315,39.0,0.0,0.0,10.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,316,23.0,0.0,0.0,9.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,317,32.0,0.0,1.0,10.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,318,24.0,0.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,319,49.0,27828.0,0.0,13.0,0.0,0.0,,,,,,,,,,,,,,,1.0
adult,320,32.0,0.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,321,26.0,0.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,322,33.0,0.0,0.0,10.0,1.0,0.0,,,,,,,,,,,,,,,0.0
adult,323,32.0,15024.0,1.0,10.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,324,43.0,0.0,1.0,14.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,325,81.0,2062.0,0.0,5.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,326,74.0,0.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,327,36.0,0.0,1.0,9.0,1.0,0.0,,,,,,,,,,,,,,,1.0
adult,328,34.0,0.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,0.0
adult,329,34.0,0.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,0.0
