participantId,trialId,block,trialWithinBlock,withinCondition,tested_w_xai,dataset,xai_type,complexity,dataId,instanceId,CV_user_task_levels,CV_num_attributes_shown_levels,CV_ai_label_balance_levels,CV_xai_faithfulness_levels,task,task_order,task_trial,shown_xai_type,cog_param_seed,forward_accuracy,counterfactual_accuracy,prob_correct,pred_time,agent_prediction,ai_prediction,cognitive_correct_vs_ai
36,25,1,25,single_condition,True,mushrooms,hybrid,high,wine_quality,1205,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,25,decision_tree,42,1,1,0.75,10.5,1,1,True
36,26,1,26,single_condition,True,mushrooms,hybrid,high,wine_quality,1250,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,26,logistic_regression,42,1,1,0.71,10.5,0,0,True
36,27,1,27,single_condition,False,mushrooms,hybrid,high,wine_quality,424,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,27,none,42,1,1,0.66,10.5,0,0,True
36,28,1,28,single_condition,True,mushrooms,hybrid,high,wine_quality,361,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,28,logistic_regression,42,1,1,0.71,10.5,0,0,True
36,29,1,29,single_condition,False,mushrooms,hybrid,high,wine_quality,294,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,29,none,42,0,0,0.66,10.5,1,0,False
36,30,1,30,single_condition,False,mushrooms,hybrid,high,wine_quality,1204,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,30,none,42,1,1,0.66,10.5,1,1,True
36,31,1,31,single_condition,False,mushrooms,hybrid,high,wine_quality,1328,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,31,none,42,1,1,0.66,10.5,0,0,True
36,32,1,32,single_condition,True,mushrooms,hybrid,high,wine_quality,834,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,32,decision_tree,42,1,1,0.75,10.5,0,0,True
36,33,1,33,single_condition,False,mushrooms,hybrid,high,wine_quality,369,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,33,none,42,0,0,0.66,10.5,0,1,False
36,34,1,34,single_condition,True,mushrooms,hybrid,high,wine_quality,108,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,34,logistic_regression,42,1,1,0.71,10.5,0,0,True
36,35,1,35,single_condition,True,mushrooms,hybrid,high,wine_quality,1483,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,35,logistic_regression,42,1,1,0.71,10.5,0,0,True
36,36,1,36,single_condition,False,mushrooms,hybrid,high,wine_quality,1265,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,36,none,42,1,1,0.66,10.5,0,0,True
36,37,1,37,single_condition,True,mushrooms,hybrid,high,wine_quality,319,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,37,decision_tree,42,0,0,0.75,10.5,1,0,False
36,38,1,38,single_condition,False,mushrooms,hybrid,high,wine_quality,1060,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,38,none,42,0,0,0.66,10.5,1,0,False
36,39,1,39,single_condition,False,mushrooms,hybrid,high,wine_quality,1215,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,39,none,42,0,0,0.66,10.5,1,0,False
36,40,1,40,single_condition,False,mushrooms,hybrid,high,wine_quality,1495,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,40,none,42,0,0,0.66,10.5,1,0,False
36,41,1,1,single_condition,True,mushrooms,hybrid,high,wine_quality,473,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,1,logistic_regression,42,0,0,0.36,15.5,1,0,False
36,42,1,2,single_condition,False,mushrooms,hybrid,high,wine_quality,542,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,2,none,42,0,0,0.3,15.5,1,0,False
36,43,1,3,single_condition,False,mushrooms,hybrid,high,wine_quality,580,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,3,none,42,0,0,0.3,15.5,1,0,False
36,44,1,4,single_condition,True,mushrooms,hybrid,high,wine_quality,1549,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,4,decision_tree,42,0,0,0.44,15.5,0,1,False
36,45,1,5,single_condition,False,mushrooms,hybrid,high,wine_quality,95,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,5,none,42,1,1,0.3,15.5,0,0,True
36,46,1,6,single_condition,True,mushrooms,hybrid,high,wine_quality,732,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,6,logistic_regression,42,1,1,0.36,15.5,0,0,True
36,47,1,7,single_condition,False,mushrooms,hybrid,high,wine_quality,446,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,7,none,42,0,0,0.3,15.5,1,0,False
36,48,1,8,single_condition,True,mushrooms,hybrid,high,wine_quality,1430,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,8,decision_tree,42,0,0,0.44,15.5,1,0,False
36,49,1,9,single_condition,True,mushrooms,hybrid,high,wine_quality,1559,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,9,decision_tree,42,0,0,0.44,15.5,1,0,False
36,50,1,10,single_condition,False,mushrooms,hybrid,high,wine_quality,282,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,10,none,42,0,0,0.3,15.5,1,0,False
36,51,1,11,single_condition,True,mushrooms,hybrid,high,wine_quality,789,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,11,logistic_regression,42,1,1,0.36,15.5,0,0,True
36,52,1,12,single_condition,False,mushrooms,hybrid,high,wine_quality,354,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,12,none,42,0,0,0.3,15.5,1,0,False
36,53,1,13,single_condition,True,mushrooms,hybrid,high,wine_quality,1432,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,13,decision_tree,42,0,0,0.44,15.5,1,0,False
36,54,1,14,single_condition,True,mushrooms,hybrid,high,wine_quality,743,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,14,logistic_regression,42,1,1,0.36,15.5,0,0,True
36,55,1,15,single_condition,True,mushrooms,hybrid,high,wine_quality,423,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,15,decision_tree,42,1,1,0.44,15.5,1,1,True
36,56,1,16,single_condition,False,mushrooms,hybrid,high,wine_quality,292,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,16,none,42,0,0,0.3,15.5,1,0,False
36,57,1,17,single_condition,False,mushrooms,hybrid,high,wine_quality,902,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,17,none,42,0,0,0.3,15.5,0,1,False
36,58,1,18,single_condition,True,mushrooms,hybrid,high,wine_quality,0,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,18,logistic_regression,42,0,0,0.36,15.5,1,0,False
36,59,1,19,single_condition,True,mushrooms,hybrid,high,wine_quality,1243,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,19,logistic_regression,42,1,1,0.36,15.5,0,0,True
36,60,1,20,single_condition,True,mushrooms,hybrid,high,wine_quality,853,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,20,logistic_regression,42,0,0,0.36,15.5,1,0,False
36,61,1,21,single_condition,True,mushrooms,hybrid,high,wine_quality,1207,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,21,decision_tree,42,1,1,0.44,15.5,0,0,True
36,62,1,22,single_condition,False,mushrooms,hybrid,high,wine_quality,1416,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,22,none,42,0,0,0.3,15.5,1,0,False
36,63,1,23,single_condition,False,mushrooms,hybrid,high,wine_quality,897,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,23,none,42,1,1,0.3,15.5,0,0,True
36,64,1,24,single_condition,False,mushrooms,hybrid,high,wine_quality,113,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,24,none,42,0,0,0.3,15.5,1,0,False
36,65,1,25,single_condition,True,mushrooms,hybrid,high,wine_quality,1205,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,25,decision_tree,42,1,1,0.44,15.5,1,1,True
36,66,1,26,single_condition,True,mushrooms,hybrid,high,wine_quality,1250,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,26,logistic_regression,42,1,1,0.36,15.5,0,0,True
36,67,1,27,single_condition,False,mushrooms,hybrid,high,wine_quality,424,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,27,none,42,0,0,0.3,15.5,1,0,False
36,68,1,28,single_condition,True,mushrooms,hybrid,high,wine_quality,361,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,28,logistic_regression,42,0,0,0.36,15.5,1,0,False
36,69,1,29,single_condition,False,mushrooms,hybrid,high,wine_quality,294,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,29,none,42,0,0,0.3,15.5,1,0,False
36,70,1,30,single_condition,False,mushrooms,hybrid,high,wine_quality,1204,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,30,none,42,1,1,0.3,15.5,1,1,True
36,71,1,31,single_condition,False,mushrooms,hybrid,high,wine_quality,1328,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,31,none,42,1,1,0.3,15.5,0,0,True
36,72,1,32,single_condition,True,mushrooms,hybrid,high,wine_quality,834,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,32,logistic_regression,42,1,1,0.36,15.5,0,0,True
36,73,1,33,single_condition,False,mushrooms,hybrid,high,wine_quality,369,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,33,none,42,0,0,0.3,15.5,0,1,False
36,74,1,34,single_condition,True,mushrooms,hybrid,high,wine_quality,108,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,34,decision_tree,42,0,0,0.44,15.5,1,0,False
36,75,1,35,single_condition,True,mushrooms,hybrid,high,wine_quality,1483,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,35,logistic_regression,42,0,0,0.36,15.5,1,0,False
36,76,1,36,single_condition,False,mushrooms,hybrid,high,wine_quality,1265,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,36,none,42,1,1,0.3,15.5,0,0,True
36,77,1,37,single_condition,True,mushrooms,hybrid,high,wine_quality,319,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,37,decision_tree,42,0,0,0.44,15.5,1,0,False
36,78,1,38,single_condition,False,mushrooms,hybrid,high,wine_quality,1060,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,38,none,42,1,1,0.3,15.5,0,0,True
36,79,1,39,single_condition,False,mushrooms,hybrid,high,wine_quality,1215,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,39,none,42,0,0,0.3,15.5,1,0,False
36,80,1,40,single_condition,False,mushrooms,hybrid,high,wine_quality,1495,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,40,none,42,1,1,0.3,15.5,0,0,True
37,1,1,1,single_condition,True,wine_quality,decision_tree,low,wine_quality,1125,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,1,decision_tree,42,0,0,0.77,9.0,0,1,False
37,2,1,2,single_condition,False,wine_quality,decision_tree,low,wine_quality,430,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,2,none,42,1,1,0.63,9.0,1,1,True
37,3,1,3,single_condition,False,wine_quality,decision_tree,low,wine_quality,289,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,3,none,42,0,0,0.63,9.0,1,0,False
37,4,1,4,single_condition,False,wine_quality,decision_tree,low,wine_quality,261,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,4,none,42,1,1,0.63,9.0,0,0,True
37,5,1,5,single_condition,False,wine_quality,decision_tree,low,wine_quality,44,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,5,none,42,1,1,0.63,9.0,0,0,True
37,6,1,6,single_condition,True,wine_quality,decision_tree,low,wine_quality,1021,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,6,decision_tree,42,1,1,0.77,9.0,0,0,True
37,7,1,7,single_condition,True,wine_quality,decision_tree,low,wine_quality,828,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,7,decision_tree,42,1,1,0.77,9.0,1,1,True
37,8,1,8,single_condition,True,wine_quality,decision_tree,low,wine_quality,1044,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,8,decision_tree,42,1,1,0.77,9.0,0,0,True
37,9,1,9,single_condition,True,wine_quality,decision_tree,low,wine_quality,1184,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,9,decision_tree,42,0,0,0.77,9.0,1,0,False
37,10,1,10,single_condition,False,wine_quality,decision_tree,low,wine_quality,1424,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,10,none,42,1,1,0.63,9.0,0,0,True
37,11,1,11,single_condition,True,wine_quality,decision_tree,low,wine_quality,128,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,11,decision_tree,42,0,0,0.77,9.0,0,1,False
37,12,1,12,single_condition,False,wine_quality,decision_tree,low,wine_quality,1577,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,12,none,42,1,1,0.63,9.0,0,0,True
37,13,1,13,single_condition,True,wine_quality,decision_tree,low,wine_quality,500,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,13,decision_tree,42,0,0,0.77,9.0,1,0,False
37,14,1,14,single_condition,True,wine_quality,decision_tree,low,wine_quality,888,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,14,decision_tree,42,1,1,0.77,9.0,0,0,True
37,15,1,15,single_condition,True,wine_quality,decision_tree,low,wine_quality,565,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,15,decision_tree,42,1,1,0.77,9.0,0,0,True
37,16,1,16,single_condition,False,wine_quality,decision_tree,low,wine_quality,1071,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,16,none,42,1,1,0.63,9.0,0,0,True
37,17,1,17,single_condition,False,wine_quality,decision_tree,low,wine_quality,1251,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,17,none,42,0,0,0.63,9.0,1,0,False
37,18,1,18,single_condition,True,wine_quality,decision_tree,low,wine_quality,228,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,18,decision_tree,42,0,0,0.77,9.0,1,0,False
37,19,1,19,single_condition,True,wine_quality,decision_tree,low,wine_quality,1051,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,19,decision_tree,42,1,1,0.77,9.0,0,0,True
37,20,1,20,single_condition,True,wine_quality,decision_tree,low,wine_quality,183,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,20,decision_tree,42,1,1,0.77,9.0,0,0,True
37,21,1,21,single_condition,False,wine_quality,decision_tree,low,wine_quality,1348,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,21,none,42,1,1,0.63,9.0,0,0,True
37,22,1,22,single_condition,False,wine_quality,decision_tree,low,wine_quality,557,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,22,none,42,1,1,0.63,9.0,0,0,True
37,23,1,23,single_condition,True,wine_quality,decision_tree,low,wine_quality,1042,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,23,decision_tree,42,1,1,0.77,9.0,0,0,True
37,24,1,24,single_condition,True,wine_quality,decision_tree,low,wine_quality,1350,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,24,decision_tree,42,1,1,0.77,9.0,0,0,True
37,25,1,25,single_condition,True,wine_quality,decision_tree,low,wine_quality,166,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,25,decision_tree,42,0,0,0.77,9.0,1,0,False
37,26,1,26,single_condition,False,wine_quality,decision_tree,low,wine_quality,1396,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,26,none,42,1,1,0.63,9.0,0,0,True
37,27,1,27,single_condition,False,wine_quality,decision_tree,low,wine_quality,774,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,27,none,42,1,1,0.63,9.0,0,0,True
37,28,1,28,single_condition,False,wine_quality,decision_tree,low,wine_quality,292,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,28,none,42,1,1,0.63,9.0,0,0,True
37,29,1,29,single_condition,True,wine_quality,decision_tree,low,wine_quality,974,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,29,decision_tree,42,1,1,0.77,9.0,1,1,True
37,30,1,30,single_condition,False,wine_quality,decision_tree,low,wine_quality,800,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,30,none,42,0,0,0.63,9.0,1,0,False
37,31,1,31,single_condition,False,wine_quality,decision_tree,low,wine_quality,543,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,31,none,42,0,0,0.63,9.0,1,0,False
37,32,1,32,single_condition,True,wine_quality,decision_tree,low,wine_quality,284,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,32,decision_tree,42,1,1,0.77,9.0,0,0,True
37,33,1,33,single_condition,True,wine_quality,decision_tree,low,wine_quality,856,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,33,decision_tree,42,0,0,0.77,9.0,1,0,False
37,34,1,34,single_condition,True,wine_quality,decision_tree,low,wine_quality,1430,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,34,decision_tree,42,1,1,0.77,9.0,0,0,True
37,35,1,35,single_condition,False,wine_quality,decision_tree,low,wine_quality,369,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,35,none,42,0,0,0.63,9.0,0,1,False
37,36,1,36,single_condition,False,wine_quality,decision_tree,low,wine_quality,285,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,36,none,42,1,1,0.63,9.0,0,0,True
37,37,1,37,single_condition,False,wine_quality,decision_tree,low,wine_quality,1171,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,37,none,42,1,1,0.63,9.0,0,0,True
37,38,1,38,single_condition,False,wine_quality,decision_tree,low,wine_quality,1384,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,38,none,42,0,0,0.63,9.0,1,0,False
37,39,1,39,single_condition,False,wine_quality,decision_tree,low,wine_quality,930,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,39,none,42,0,0,0.63,9.0,1,0,False
37,40,1,40,single_condition,True,wine_quality,decision_tree,low,wine_quality,473,forward_simulation|counterfactual_simulation,6,50_50,0.9,forward_simulation,1,40,decision_tree,42,1,1,0.77,9.0,0,0,True
37,41,1,1,single_condition,True,wine_quality,decision_tree,low,wine_quality,1125,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,1,decision_tree,42,1,1,0.30000000000000004,14.0,1,1,True
37,42,1,2,single_condition,False,wine_quality,decision_tree,low,wine_quality,430,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,2,none,42,1,1,0.26,14.0,1,1,True
37,43,1,3,single_condition,False,wine_quality,decision_tree,low,wine_quality,289,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,3,none,42,0,0,0.26,14.0,1,0,False
37,44,1,4,single_condition,False,wine_quality,decision_tree,low,wine_quality,261,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,4,none,42,0,0,0.26,14.0,1,0,False
37,45,1,5,single_condition,False,wine_quality,decision_tree,low,wine_quality,44,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,5,none,42,0,0,0.26,14.0,1,0,False
37,46,1,6,single_condition,True,wine_quality,decision_tree,low,wine_quality,1021,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,6,decision_tree,42,1,1,0.30000000000000004,14.0,0,0,True
37,47,1,7,single_condition,True,wine_quality,decision_tree,low,wine_quality,828,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,7,decision_tree,42,0,0,0.30000000000000004,14.0,0,1,False
37,48,1,8,single_condition,True,wine_quality,decision_tree,low,wine_quality,1044,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,8,decision_tree,42,1,1,0.30000000000000004,14.0,0,0,True
37,49,1,9,single_condition,True,wine_quality,decision_tree,low,wine_quality,1184,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,9,decision_tree,42,0,0,0.30000000000000004,14.0,1,0,False
37,50,1,10,single_condition,False,wine_quality,decision_tree,low,wine_quality,1424,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,10,none,42,1,1,0.26,14.0,0,0,True
37,51,1,11,single_condition,True,wine_quality,decision_tree,low,wine_quality,128,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,11,decision_tree,42,0,0,0.30000000000000004,14.0,0,1,False
37,52,1,12,single_condition,False,wine_quality,decision_tree,low,wine_quality,1577,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,12,none,42,0,0,0.26,14.0,1,0,False
37,53,1,13,single_condition,True,wine_quality,decision_tree,low,wine_quality,500,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,13,decision_tree,42,1,1,0.30000000000000004,14.0,0,0,True
37,54,1,14,single_condition,True,wine_quality,decision_tree,low,wine_quality,888,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,14,decision_tree,42,1,1,0.30000000000000004,14.0,0,0,True
37,55,1,15,single_condition,True,wine_quality,decision_tree,low,wine_quality,565,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,15,decision_tree,42,0,0,0.30000000000000004,14.0,1,0,False
37,56,1,16,single_condition,False,wine_quality,decision_tree,low,wine_quality,1071,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,16,none,42,1,1,0.26,14.0,0,0,True
37,57,1,17,single_condition,False,wine_quality,decision_tree,low,wine_quality,1251,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,17,none,42,1,1,0.26,14.0,0,0,True
37,58,1,18,single_condition,True,wine_quality,decision_tree,low,wine_quality,228,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,18,decision_tree,42,1,1,0.30000000000000004,14.0,0,0,True
37,59,1,19,single_condition,True,wine_quality,decision_tree,low,wine_quality,1051,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,19,decision_tree,42,0,0,0.30000000000000004,14.0,1,0,False
37,60,1,20,single_condition,True,wine_quality,decision_tree,low,wine_quality,183,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,20,decision_tree,42,0,0,0.30000000000000004,14.0,1,0,False
37,61,1,21,single_condition,False,wine_quality,decision_tree,low,wine_quality,1348,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,21,none,42,0,0,0.26,14.0,1,0,False
37,62,1,22,single_condition,False,wine_quality,decision_tree,low,wine_quality,557,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,22,none,42,1,1,0.26,14.0,0,0,True
37,63,1,23,single_condition,True,wine_quality,decision_tree,low,wine_quality,1042,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,23,decision_tree,42,1,1,0.30000000000000004,14.0,0,0,True
37,64,1,24,single_condition,True,wine_quality,decision_tree,low,wine_quality,1350,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,24,decision_tree,42,0,0,0.30000000000000004,14.0,1,0,False
37,65,1,25,single_condition,True,wine_quality,decision_tree,low,wine_quality,166,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,25,decision_tree,42,0,0,0.30000000000000004,14.0,1,0,False
37,66,1,26,single_condition,False,wine_quality,decision_tree,low,wine_quality,1396,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,26,none,42,0,0,0.26,14.0,1,0,False
37,67,1,27,single_condition,False,wine_quality,decision_tree,low,wine_quality,774,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,27,none,42,1,1,0.26,14.0,0,0,True
37,68,1,28,single_condition,False,wine_quality,decision_tree,low,wine_quality,292,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,28,none,42,0,0,0.26,14.0,1,0,False
37,69,1,29,single_condition,True,wine_quality,decision_tree,low,wine_quality,974,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,29,decision_tree,42,1,1,0.30000000000000004,14.0,1,1,True
37,70,1,30,single_condition,False,wine_quality,decision_tree,low,wine_quality,800,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,30,none,42,0,0,0.26,14.0,1,0,False
37,71,1,31,single_condition,False,wine_quality,decision_tree,low,wine_quality,543,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,31,none,42,0,0,0.26,14.0,1,0,False
37,72,1,32,single_condition,True,wine_quality,decision_tree,low,wine_quality,284,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,32,decision_tree,42,0,0,0.30000000000000004,14.0,1,0,False
37,73,1,33,single_condition,True,wine_quality,decision_tree,low,wine_quality,856,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,33,decision_tree,42,0,0,0.30000000000000004,14.0,1,0,False
37,74,1,34,single_condition,True,wine_quality,decision_tree,low,wine_quality,1430,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,34,decision_tree,42,0,0,0.30000000000000004,14.0,1,0,False
37,75,1,35,single_condition,False,wine_quality,decision_tree,low,wine_quality,369,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,35,none,42,1,1,0.26,14.0,1,1,True
37,76,1,36,single_condition,False,wine_quality,decision_tree,low,wine_quality,285,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,36,none,42,0,0,0.26,14.0,1,0,False
37,77,1,37,single_condition,False,wine_quality,decision_tree,low,wine_quality,1171,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,37,none,42,0,0,0.26,14.0,1,0,False
37,78,1,38,single_condition,False,wine_quality,decision_tree,low,wine_quality,1384,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,38,none,42,0,0,0.26,14.0,1,0,False
37,79,1,39,single_condition,False,wine_quality,decision_tree,low,wine_quality,930,forward_simulation|counterfactual_simulation,6,50_50,0.9,counterfactual_simulation,2,39,none,42,1,1,0.26,14.0,0,0,True
