appId,modelName,expMethod,expProperty,instanceId,qid,pred,i_max,a0_i,a1_i,a2_i,a3_i,a4_i,a5_i,a6_i,a7_i,a8_i,a9_i,a10_i,a11_i,a12_i,a13_i,a14_i,a15_i,a16_i,a17_i,a18_i,a19_i,a20_i,a21_i,a22_i,a23_i,a24_i,a25_i,a26_i,a27_i,a28_i,a29_i,a30_i,a31_i,a32_i,a33_i,a34_i,a35_i,a36_i,a37_i,a38_i,a39_i,a40_i,a41_i,a42_i,a43_i,a44_i,a45_i,a46_i,a47_i,a48_i,a49_i,a50_i,a51_i,a52_i,a53_i,a54_i,a55_i,a56_i,a57_i,a58_i,a59_i,a60_i,a61_i,a62_i,a63_i,a64_i,a65_i,a66_i,intercept
adult_sim2real,synthetic_ai,lime,sparse_robust,15,5,0,2.42,0.11,2.38,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.08,0.07,0.08,0.0,0.03,0.0,0.0,0.0,0.07,0.05,0.01,0.14,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.11,0.21,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,
adult_sim2real,synthetic_ai,lime,,15,5,0,4.36,0.23,0.4,0.1699999999999999,0.14,0.05,0.09,0.16,0.26,0.05,0.1899999999999999,0.1499999999999999,0.22,0.0799999999999999,0.23,0.2500000000000001,0.24,0.0099999999999999,0.0099999999999999,0.1,0.1600000000000001,0.12,0.14,0.0,0.0199999999999999,0.3,0.0099999999999999,0.0599999999999999,0.05,0.0,0.25,0.0299999999999999,0.1799999999999999,0.04,0.1699999999999999,0.1099999999999999,0.0799999999999998,0.0399999999999999,0.19,0.28,0.02,0.15,0.0900000000000001,0.0400000000000001,0.2899999999999998,0.0,0.0,0.08,0.01,0.15,0.12,0.0999999999999999,0.04,0.0099999999999999,0.13,0.1499999999999999,0.2099999999999999,0.0799999999999999,0.05,0.28,0.19,0.01,0.1799999999999999,0.11,0.2,0.31,0.17,0.0099999999999999,
adult_sim2real,synthetic_ai,lime,faithful,16,6,0,8.08,0.15,1.14,0.0899999999999999,0.18,0.03,0.01,0.0,0.06,0.05,0.0599999999999999,0.0599999999999999,0.09,0.0199999999999999,0.1499999999999999,0.11,0.03,0.08,0.08,0.09,0.02,0.05,0.02,0.1,0.08,0.04,0.08,0.0799999999999999,0.05,0.02,0.09,0.03,0.0299999999999999,0.02,0.08,0.0299999999999999,0.03,0.0,0.0499999999999999,0.0799999999999999,0.01,0.04,0.0999999999999999,0.01,0.0,0.0099999999999999,0.0,0.02,0.04,0.03,0.13,0.1299999999999999,0.0,0.01,0.03,0.0,0.15,0.1099999999999999,0.12,0.05,0.03,0.01,0.1,0.04,0.04,0.0,0.0599999999999999,0.0,
adult_sim2real,synthetic_ai,lime,robust,16,6,0,2.72,0.2,2.38,0.21,0.25,0.04,0.02,0.03,0.0899999999999999,0.07,0.07,0.03,0.07,0.06,0.07,0.22,0.02,0.17,0.16,0.17,0.07,0.13,0.07,0.01,0.1,0.16,0.15,0.11,0.23,0.21,0.23,0.03,0.08,0.03,0.09,0.04,0.03,0.0,0.04,0.17,0.07,0.0,0.05,0.09,0.01,0.01,0.01,0.08,0.03,0.01,0.06,0.11,0.1,0.06,0.06,0.1,0.2,0.3,0.25,0.11,0.06,0.03,0.07,0.09,0.04,0.05,0.13,0.05,
adult_sim2real,synthetic_ai,lime,sparse,16,6,0,7.58,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
adult_sim2real,synthetic_ai,lime,sparse_robust,16,6,0,2.42,0.11,2.39,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.08,0.07,0.08,0.0,0.03,0.0,0.0,0.0,0.07,0.06,0.01,0.14,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.11,0.21,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,
adult_sim2real,synthetic_ai,lime,,16,6,0,4.36,0.02,1.54,0.3199999999999999,1.3799999999999997,0.14,0.68,0.1699999999999999,0.0999999999999999,0.2399999999999999,0.2399999999999998,0.0299999999999999,0.02,0.0299999999999999,0.57,0.0299999999999999,0.3699999999999999,0.48,0.34,0.0699999999999999,0.1199999999999999,0.3400000000000002,0.5899999999999997,0.2999999999999999,0.0399999999999999,0.3699999999999999,0.29,0.1,0.2999999999999999,0.13,0.3,0.21,0.91,0.19,0.3400000000000001,0.3399999999999999,0.5799999999999998,0.17,0.33,0.1899999999999999,0.2900000000000001,0.1199999999999999,0.11,0.21,0.1099999999999999,0.1699999999999999,0.51,0.48,0.03,0.24,0.1699999999999999,0.1100000000000001,0.1599999999999999,0.32,0.52,0.01,0.4000000000000001,0.32,0.21,0.67,0.08,0.2100000000000001,0.1,0.0499999999999999,0.2399999999999999,0.11,0.18,0.3899999999999999,
adult_sim2real,synthetic_ai,lime,faithful,17,7,0,8.08,1.13,5.3,0.48,0.68,0.23,0.02,0.05,0.19,0.2,0.27,0.13,0.13,0.12,0.32,0.44,0.08,0.4,0.36,0.34,0.06,0.35,0.2499999999999999,0.08,0.28,0.44,0.41,0.38,0.42,0.39,0.39,0.07,0.17,0.0499999999999999,0.17,0.16,0.09,0.01,0.0399999999999999,0.36,0.15,0.07,0.13,0.11,0.07,0.0099999999999999,0.07,0.1,0.01,0.1,0.0299999999999999,0.14,0.23,0.01,0.05,0.14,0.37,0.9200000000000002,0.82,0.11,0.11,0.07,0.19,0.15,0.1,0.06,0.27,0.0599999999999999,
adult_sim2real,synthetic_ai,lime,robust,17,7,0,2.72,0.23,2.69,0.24,0.28,0.05,0.02,0.04,0.1,0.08,0.08,0.04,0.08,0.07,0.07,0.25,0.03,0.2,0.18,0.19,0.08,0.14,0.08,0.01,0.11,0.18,0.17,0.12,0.26,0.24,0.25,0.04,0.09,0.03,0.1,0.05,0.03,0.0,0.05,0.19,0.08,0.0,0.06,0.11,0.01,0.02,0.01,0.09,0.04,0.01,0.07,0.12,0.11,0.07,0.07,0.11,0.23,0.33,0.27,0.13,0.06,0.04,0.08,0.11,0.04,0.06,0.15,0.06,
adult_sim2real,synthetic_ai,lime,sparse,17,7,0,7.58,0.6299999999999999,4.8,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.3199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
adult_sim2real,synthetic_ai,lime,sparse_robust,17,7,0,2.42,0.11,2.4,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.08,0.07,0.08,0.0,0.03,0.0,0.0,0.01,0.07,0.06,0.01,0.14,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.11,0.21,0.16,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,
adult_sim2real,synthetic_ai,lime,,17,7,0,4.36,0.71,3.54,0.2999999999999999,0.08,0.9200000000000002,0.19,0.64,0.6800000000000002,0.7199999999999999,0.11,0.3400000000000001,0.22,0.7199999999999998,0.2599999999999999,0.05,0.7799999999999999,0.51,0.4299999999999999,0.17,0.55,0.1000000000000001,0.35,0.6500000000000002,0.68,0.1799999999999999,0.0399999999999999,0.4799999999999999,1.13,0.0,0.6699999999999999,0.32,0.29,0.2999999999999999,0.0999999999999999,1.13,0.0399999999999999,0.06,0.2799999999999999,0.73,0.07,0.21,0.3099999999999999,0.3799999999999999,0.68,0.3400000000000001,0.32,0.0699999999999999,0.52,0.15,0.5100000000000001,0.17,0.47,0.3999999999999999,0.4499999999999999,0.33,0.05,0.79,0.99,0.49,0.5199999999999999,0.3699999999999999,0.46,0.4099999999999999,0.7,0.03,0.72,0.1399999999999999,
adult_sim2real,synthetic_ai,lime,faithful,18,8,0,8.08,0.1299999999999999,0.55,0.04,0.0699999999999999,0.0099999999999999,0.01,0.0,0.0299999999999999,0.02,0.02,0.01,0.0099999999999999,0.0099999999999999,0.01,0.05,0.0,0.04,0.04,0.04,0.01,0.04,0.02,0.02,0.0299999999999999,0.0499999999999999,0.03,0.04,0.06,0.05,0.04,0.01,0.02,0.01,0.01,0.0099999999999999,0.0099999999999999,0.0,0.0,0.0399999999999999,0.02,0.01,0.0099999999999999,0.01,0.01,0.0,0.0,0.01,0.0,0.01,0.02,0.0099999999999999,0.0299999999999999,0.01,0.0,0.02,0.03,0.09,0.07,0.02,0.0,0.01,0.0099999999999999,0.02,0.0099999999999999,0.01,0.03,0.0,
adult_sim2real,synthetic_ai,lime,robust,18,8,0,2.72,0.2,2.35,0.21,0.25,0.04,0.02,0.03,0.0899999999999999,0.07,0.07,0.03,0.07,0.06,0.06,0.22,0.02,0.17,0.16,0.17,0.07,0.13,0.07,0.01,0.1,0.16,0.15,0.1,0.23,0.21,0.22,0.03,0.07,0.03,0.09,0.04,0.03,0.0,0.04,0.17,0.07,0.0,0.05,0.09,0.01,0.01,0.01,0.08,0.03,0.01,0.06,0.1,0.1,0.06,0.06,0.1,0.2,0.29,0.24,0.11,0.05,0.03,0.07,0.09,0.04,0.05,0.13,0.05,
adult_sim2real,synthetic_ai,lime,sparse,18,8,0,7.58,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
adult_sim2real,synthetic_ai,lime,sparse_robust,18,8,0,2.42,0.11,2.38,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.08,0.07,0.08,0.0,0.03,0.0,0.0,0.0,0.07,0.05,0.01,0.14,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.11,0.21,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,
adult_sim2real,synthetic_ai,lime,,18,8,0,4.36,0.2800000000000002,0.67,0.2299999999999999,0.1499999999999999,0.1199999999999999,0.2099999999999999,0.4,0.16,0.0999999999999999,0.16,0.12,0.2599999999999999,0.3199999999999999,0.1899999999999999,0.2899999999999999,0.04,0.1199999999999999,0.12,0.28,0.16,0.11,0.1599999999999999,0.33,0.1199999999999999,0.22,0.29,0.1300000000000001,0.25,0.0,0.44,0.1599999999999999,0.05,0.1999999999999999,0.28,0.0699999999999998,0.09,0.06,0.11,0.1399999999999999,0.2099999999999999,0.2300000000000001,0.11,0.5799999999999998,0.0099999999999999,0.04,0.1,0.25,0.14,0.0,0.31,0.0499999999999999,0.3199999999999999,0.24,0.08,0.1099999999999999,0.16,0.1299999999999999,0.0599999999999999,0.07,0.4,0.1099999999999999,0.03,0.3599999999999999,0.0299999999999999,0.1199999999999999,0.16,0.2899999999999998,
adult_sim2real,synthetic_ai,lime,faithful,19,9,0,8.08,0.0499999999999999,0.19,0.02,0.02,0.0099999999999999,0.0,0.0,0.01,0.01,0.0099999999999999,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.01,0.02,0.0,0.02,0.0099999999999999,0.0,0.01,0.02,0.01,0.02,0.03,0.02,0.01,0.0,0.0099999999999999,0.0,0.0,0.0099999999999999,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0099999999999999,0.0099999999999999,0.0,0.0,0.0,0.02,0.04,0.03,0.01,0.0,0.0,0.0,0.01,0.0099999999999999,0.0,0.0099999999999999,0.0,
adult_sim2real,synthetic_ai,lime,robust,19,9,0,2.72,0.19,2.32,0.21,0.24,0.04,0.02,0.03,0.0899999999999999,0.06,0.06,0.03,0.07,0.06,0.06,0.22,0.02,0.17,0.16,0.17,0.07,0.13,0.06,0.02,0.1,0.16,0.15,0.1,0.23,0.21,0.22,0.03,0.07,0.03,0.08,0.04,0.02,0.0,0.04,0.17,0.07,0.01,0.05,0.09,0.01,0.01,0.01,0.08,0.03,0.01,0.06,0.11,0.1,0.06,0.06,0.09,0.2,0.29,0.23,0.11,0.05,0.03,0.06,0.09,0.04,0.05,0.13,0.05,
adult_sim2real,synthetic_ai,lime,sparse,19,9,0,7.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
adult_sim2real,synthetic_ai,lime,sparse_robust,19,9,0,2.42,0.11,2.38,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.08,0.07,0.08,0.0,0.03,0.0,0.0,0.0,0.07,0.05,0.01,0.14,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.11,0.21,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,
adult_sim2real,synthetic_ai,lime,,19,9,0,4.36,0.1,0.35,0.05,0.08,0.1199999999999999,0.1099999999999999,0.07,0.0499999999999999,0.05,0.03,0.1299999999999999,0.0299999999999999,0.0899999999999999,0.16,0.0299999999999999,0.05,0.09,0.02,0.0899999999999999,0.13,0.0299999999999998,0.0099999999999999,0.1899999999999999,0.0199999999999999,0.1599999999999999,0.0999999999999999,0.0799999999999999,0.06,0.0,0.0199999999999999,0.14,0.0299999999999998,0.07,0.0499999999999999,0.1600000000000001,0.1400000000000001,0.1299999999999999,0.0699999999999999,0.06,0.08,0.0699999999999999,0.2,0.0199999999999999,0.1099999999999999,0.03,0.0300000000000001,0.11,0.08,0.0,0.0699999999999999,0.0199999999999998,0.0,0.0199999999999999,0.0099999999999999,0.0599999999999999,0.24,0.06,0.05,0.04,0.04,0.1299999999999999,0.02,0.0499999999999999,0.0799999999999999,0.0999999999999999,0.04,0.17,
adult_sim2real,synthetic_ai,lime,faithful,20,10,0,8.08,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
adult_sim2real,synthetic_ai,lime,robust,20,10,0,2.72,0.2,2.36,0.21,0.25,0.04,0.02,0.03,0.0899999999999999,0.07,0.07,0.03,0.07,0.06,0.06,0.22,0.02,0.17,0.16,0.17,0.07,0.13,0.07,0.01,0.1,0.16,0.15,0.1,0.23,0.21,0.22,0.03,0.07,0.03,0.09,0.04,0.03,0.0,0.04,0.17,0.07,0.0,0.05,0.09,0.01,0.01,0.01,0.08,0.03,0.01,0.06,0.1,0.1,0.06,0.06,0.1,0.2,0.29,0.24,0.11,0.05,0.03,0.07,0.09,0.04,0.05,0.13,0.05,
adult_sim2real,synthetic_ai,lime,sparse,20,10,0,7.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
adult_sim2real,synthetic_ai,lime,sparse_robust,20,10,0,2.42,0.11,2.38,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.08,0.07,0.08,0.0,0.03,0.0,0.0,0.0,0.07,0.05,0.01,0.14,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.11,0.21,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,
adult_sim2real,synthetic_ai,lime,,20,10,0,4.36,0.01,0.0199999999999999,0.0099999999999999,0.01,0.0,0.0099999999999999,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0099999999999999,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0099999999999999,0.0,0.0,0.0,0.02,0.0,0.0099999999999999,0.0099999999999999,0.0,0.0199999999999999,0.0099999999999999,0.01,0.01,0.0,0.0099999999999999,0.0,0.0,0.0099999999999999,0.0,0.01,0.0,0.0099999999999999,0.01,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.0,
adult_sim2real,synthetic_ai,lime,faithful,21,11,0,8.08,0.0199999999999999,0.08,0.01,0.0099999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0099999999999999,0.0,0.0099999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0099999999999999,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
adult_sim2real,synthetic_ai,lime,robust,21,11,0,2.72,0.2,2.32,0.21,0.25,0.04,0.02,0.03,0.0899999999999999,0.07,0.07,0.03,0.07,0.06,0.06,0.22,0.02,0.17,0.16,0.17,0.07,0.13,0.07,0.01,0.1,0.16,0.14,0.1,0.22,0.21,0.22,0.03,0.07,0.03,0.09,0.04,0.03,0.0,0.04,0.17,0.07,0.0,0.05,0.09,0.01,0.01,0.01,0.08,0.03,0.01,0.06,0.1,0.1,0.06,0.06,0.09,0.2,0.29,0.24,0.11,0.05,0.03,0.07,0.09,0.04,0.05,0.13,0.05,
adult_sim2real,synthetic_ai,lime,sparse,21,11,0,7.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
adult_sim2real,synthetic_ai,lime,sparse_robust,21,11,0,2.42,0.11,2.38,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.08,0.07,0.08,0.0,0.03,0.0,0.0,0.0,0.07,0.05,0.01,0.14,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.11,0.21,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,
adult_sim2real,synthetic_ai,lime,,21,11,0,4.36,0.0299999999999999,0.17,0.18,0.1199999999999999,0.18,0.1499999999999999,0.11,0.0099999999999998,0.29,0.1399999999999999,0.2599999999999999,0.1600000000000001,0.05,0.19,0.05,0.1,0.05,0.0899999999999999,0.1999999999999999,0.13,0.06,0.15,0.22,0.0499999999999999,0.0299999999999999,0.1700000000000001,0.14,0.0199999999999999,0.0,0.2000000000000001,0.01,0.1199999999999999,0.0,0.12,0.1699999999999999,0.11,0.1399999999999999,0.01,0.1299999999999999,0.02,0.1300000000000001,0.0900000000000001,0.1799999999999999,0.1299999999999999,0.15,0.1,0.2399999999999999,0.24,0.4,0.05,0.1399999999999999,0.15,0.05,0.2800000000000001,0.33,0.06,0.3399999999999999,0.04,0.2,0.0199999999999999,0.0199999999999999,0.0699999999999999,0.0799999999999999,0.1899999999999999,0.1999999999999999,0.14,0.0899999999999999,
adult_sim2real,synthetic_ai,lime,faithful,22,12,0,8.08,0.46,2.17,0.19,0.26,0.1,0.01,0.03,0.0799999999999999,0.08,0.11,0.0599999999999999,0.0499999999999999,0.04,0.13,0.18,0.03,0.17,0.1499999999999999,0.15,0.02,0.1299999999999999,0.1,0.05,0.11,0.1799999999999999,0.17,0.14,0.12,0.14,0.14,0.02,0.07,0.0199999999999999,0.0699999999999999,0.06,0.0399999999999999,0.0,0.02,0.15,0.05,0.03,0.0499999999999999,0.05,0.02,0.0099999999999999,0.03,0.04,0.0,0.0399999999999999,0.02,0.07,0.11,0.01,0.02,0.05,0.15,0.3600000000000001,0.31,0.03,0.05,0.03,0.0699999999999999,0.05,0.05,0.03,0.1099999999999999,0.0199999999999999,
adult_sim2real,synthetic_ai,lime,robust,22,12,0,2.72,0.21,2.42,0.22,0.26,0.05,0.02,0.04,0.0899999999999999,0.07,0.07,0.03,0.07,0.06,0.07,0.22,0.02,0.18,0.16,0.17,0.07,0.13,0.07,0.01,0.1,0.16,0.15,0.11,0.23,0.21,0.23,0.03,0.08,0.03,0.09,0.04,0.03,0.0,0.04,0.17,0.07,0.0,0.05,0.1,0.01,0.01,0.01,0.08,0.03,0.01,0.06,0.11,0.1,0.06,0.06,0.1,0.21,0.3,0.25,0.11,0.06,0.03,0.07,0.09,0.04,0.05,0.13,0.05,
adult_sim2real,synthetic_ai,lime,sparse,22,12,0,7.58,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
adult_sim2real,synthetic_ai,lime,sparse_robust,22,12,0,2.42,0.11,2.39,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.08,0.07,0.08,0.0,0.03,0.0,0.0,0.01,0.07,0.06,0.01,0.14,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.11,0.21,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,
adult_sim2real,synthetic_ai,lime,,22,12,0,4.36,0.4,1.87,0.6399999999999999,0.3299999999999999,0.56,0.0199999999999999,0.46,0.0299999999999999,0.0199999999999999,0.3899999999999999,0.56,0.0999999999999999,0.2799999999999999,0.23,0.62,0.1899999999999999,0.07,1.14,0.0099999999999999,0.47,0.1499999999999999,0.2499999999999999,0.76,0.01,0.2,0.53,0.1599999999999999,0.1899999999999999,0.07,0.6000000000000001,0.2299999999999999,0.0999999999999999,0.0799999999999999,0.04,0.52,0.2,0.42,0.1,0.5,0.5200000000000001,0.11,0.0199999999999999,0.1799999999999999,0.71,0.1899999999999999,0.39,0.68,0.4,0.1400000000000001,0.46,0.3899999999999999,0.13,0.2099999999999999,0.68,0.49,0.24,0.1799999999999999,0.51,0.09,0.6599999999999999,0.3,0.2399999999999999,0.1,0.31,0.03,0.3800000000000001,0.0099999999999999,
adult_sim2real,synthetic_ai,lime,faithful,23,13,0,8.08,0.58,8.08,0.59,1.42,0.0799999999999999,0.12,0.0599999999999999,0.34,0.17,0.25,0.16,0.31,0.33,0.1399999999999999,0.86,0.2,0.46,0.55,0.59,0.37,0.44,0.1,0.02,0.4499999999999999,0.41,0.31,0.54,1.1699999999999997,0.98,0.97,0.0299999999999999,0.25,0.06,0.37,0.1199999999999999,0.05,0.07,0.07,0.56,0.31,0.14,0.31,0.3,0.1199999999999999,0.0699999999999999,0.0699999999999999,0.09,0.0199999999999999,0.06,0.1599999999999999,0.25,0.13,0.21,0.23,0.34,0.78,1.04,0.82,0.6,0.2,0.11,0.34,0.35,0.03,0.13,0.4399999999999999,0.18,
adult_sim2real,synthetic_ai,lime,robust,23,13,0,2.72,0.22,2.66,0.23,0.28,0.05,0.02,0.04,0.1,0.07,0.07,0.04,0.08,0.07,0.07,0.25,0.03,0.19,0.18,0.19,0.08,0.14,0.08,0.01,0.11,0.18,0.16,0.12,0.26,0.24,0.25,0.04,0.08,0.03,0.1,0.05,0.03,0.0,0.04,0.19,0.08,0.0,0.06,0.11,0.01,0.02,0.01,0.09,0.04,0.01,0.07,0.12,0.11,0.07,0.07,0.11,0.22,0.33,0.27,0.13,0.06,0.04,0.08,0.1,0.04,0.06,0.15,0.05,
