episode,step,reward,app_id,model_name,strategy_name,chosen_mode,with_explanation,true_label,predicted_class,predicted_correct,p_predicted,p_class_0,p_class_1,decision_boundary,decision_boundary_bin,decision_noise,memory_recall_threshold,opportunity_cost,prob_correct,pred_time,recent_prob_correct_history,recent_pred_time_history,reward_without_illegal_penalty,n_selected_features,illegal_action,info_retrieval_rt_sum,info_read_time_sum,info_ddm_rt_mean,info_total_time,info_decision_p1,info_decision_v_ratio_mean,info_n_feature_beliefs,selected_features,selected_feature_slots,feature_order,feature_0_selected,feature_1_selected,feature_2_selected,feature_3_selected,feature_4_selected,feature_5_selected,slot_0_selected,slot_1_selected,slot_2_selected,slot_3_selected,slot_4_selected,slot_5_selected
30,17,0.9155115055183553,rand_health_visits,mlp,lr_heuristic,retrieve,False,1,1,True,0.93782410690207,0.062175893097930035,0.93782410690207,1.2000000000000002,2,0.39015056733536413,-0.5134367434962306,0.0023735451414829403,0.93782410690207,6.872673748064038,"0.613119,0.575277,0.724115,0.339385,0.937824","5.23849,8.56331,8.99816,6.57888,6.87267",0.9155115055183553,3,False,2.0,3.0,1.8726737480640376,6.872673748064038,0.93782410690207,1.0427915332872093,3,"1,2,3","1,2,5","5,1,2,0,4,3",0,1,1,1,0,0,0,1,1,0,0,1
30,18,0.9716934353950811,rand_health_visits,mlp,lr_heuristic,retrieve,False,1,1,True,0.9947271335735097,0.005272866426490275,0.9947271335735097,1.2000000000000002,2,0.39015056733536413,-0.5134367434962306,0.0023735451414829403,0.9947271335735097,7.1764795540338095,"0.575277,0.724115,0.339385,0.937824,0.994727","8.56331,8.99816,6.57888,6.87267,7.17648",0.9716934353950811,3,False,2.0,3.0,2.176479554033809,7.1764795540338095,0.9947271335735097,1.0077708416559379,3,"1,2,3","1,2,5","5,1,2,0,4,3",0,1,1,1,0,0,0,1,1,0,0,1
30,19,0.631560400139288,rand_health_visits,mlp,lr_heuristic,retrieve,False,1,1,True,0.6567455360867106,0.3432544639132894,0.6567455360867106,1.2000000000000002,2,0.39015056733536413,-0.5134367434962306,0.0023735451414829403,0.6567455360867106,8.082903338183876,"0.724115,0.339385,0.937824,0.994727,0.656746","8.99816,6.57888,6.87267,7.17648,8.0829",0.631560400139288,3,False,2.0,3.0,3.0829033381838746,8.082903338183876,0.6567455360867106,0.48942086545361124,3,"1,2,3","1,2,5","5,1,2,0,4,3",0,1,1,1,0,0,0,1,1,0,0,1
30,20,0.6655971840460178,rand_health_visits,mlp,lr_heuristic,retrieve,False,1,1,True,0.6874999467182435,0.31250005328175645,0.6874999467182435,1.2000000000000002,2,0.39015056733536413,-0.5134367434962306,0.0023735451414829403,0.6874999467182435,6.700004307602985,"0.339385,0.937824,0.994727,0.656746,0.6875","6.57888,6.87267,7.17648,8.0829,6.7",0.6655971840460178,3,False,2.0,3.0,1.7000043076029852,6.700004307602985,0.6874999467182435,0.3749982487826917,3,"1,2,3","1,2,5","5,1,2,0,4,3",0,1,1,1,0,0,0,1,1,0,0,1
30,21,0.853216900653956,rand_health_visits,mlp,lr_heuristic,retrieve,False,1,1,True,0.875006321019782,0.12499367898021796,0.875006321019782,1.2000000000000002,2,0.39015056733536413,-0.5134367434962306,0.0023735451414829403,0.875006321019782,6.652251979484671,"0.937824,0.994727,0.656746,0.6875,0.875006","6.87267,7.17648,8.0829,6.7,6.65225",0.853216900653956,3,False,2.0,3.0,1.6522519794846713,6.652251979484671,0.875006321019782,1.0140666609723137,3,"1,2,3","1,2,5","5,1,2,0,4,3",0,1,1,1,0,0,0,1,1,0,0,1
30,22,0.9784988042598604,rand_health_visits,mlp,lr_heuristic,retrieve,True,1,1,True,0.9999999033049515,9.669504852372057e-08,0.9999999033049515,1.2000000000000002,2,0.39015056733536413,-0.5134367434962306,0.0023735451414829403,0.9999999033049515,6.53077911777418,"0.994727,0.656746,0.6875,0.875006,1","7.17648,8.0829,6.7,6.65225,6.53078",0.9784988042598604,3,False,2.0,3.0,1.5307791177741796,6.53077911777418,0.9999999033049515,1.1862168422363606,3,"1,0,3","1,3,5","5,1,2,0,4,3",1,1,0,1,0,0,0,1,0,1,0,1
30,23,0.2873846816960159,rand_health_visits,mlp,lr_heuristic,retrieve,True,0,1,False,0.6931039670807291,0.3068960329192709,0.6931039670807291,1.2000000000000002,2,0.39015056733536413,-0.5134367434962306,0.0023735451414829403,0.3068960329192709,6.535098470283925,"0.656746,0.6875,0.875006,1,0.306896","8.0829,6.7,6.65225,6.53078,6.5351",0.2873846816960159,2,False,1.5,2.0,3.035098470283925,6.535098470283925,0.6931039670807291,0.30641706231093047,2,"1,3","1,5","5,1,2,0,4,3",0,1,0,1,0,0,0,1,0,0,0,1
30,24,0.8708605218820116,rand_health_visits,mlp,lr_heuristic,retrieve,False,1,1,True,0.8955713683303844,0.10442863166961558,0.8955713683303844,1.2000000000000002,2,0.39015056733536413,-0.5134367434962306,0.0023735451414829403,0.8955713683303844,7.883080090350699,"0.6875,0.875006,1,0.306896,0.895571","6.7,6.65225,6.53078,6.5351,7.88308",0.8708605218820116,3,False,2.0,3.0,2.883080090350699,7.883080090350699,0.8955713683303844,0.82718339916962,3,"1,2,3","1,2,5","5,1,2,0,4,3",0,1,1,1,0,0,0,1,1,0,0,1
30,25,0.79059714847854,rand_health_visits,mlp,lr_heuristic,retrieve,True,1,1,True,0.8124999111973464,0.18750008880265356,0.8124999111973464,1.2000000000000002,2,0.39015056733536413,-0.5134367434962306,0.0023735451414829403,0.8124999111973464,6.700004327227904,"0.875006,1,0.306896,0.895571,0.8125","6.65225,6.53078,6.5351,7.88308,6.7",0.79059714847854,3,False,2.0,3.0,1.7000043272279042,6.700004327227904,0.8124999111973464,0.6249972035908034,3,"1,0,3","1,3,5","5,1,2,0,4,3",1,1,0,1,0,0,0,1,0,1,0,1
30,26,0.5461574626397492,rand_health_visits,mlp,lr_heuristic,retrieve,True,1,1,True,0.5624999821817609,0.4375000178182391,0.5624999821817609,1.2000000000000002,2,0.39015056733536413,-0.5134367434962306,0.0023735451414829403,0.5624999821817609,5.200035729803053,"1,0.306896,0.895571,0.8125,0.5625","6.53078,6.5351,7.88308,6.7,5.20004",0.5461574626397492,2,False,1.5,2.0,1.7000357298030535,5.200035729803053,0.5624999821817609,0.1249737680645985,2,"1,3","1,5","5,1,2,0,4,3",0,1,0,1,0,0,0,1,0,0,0,1
30,27,-0.02190116582323883,rand_health_visits,mlp,lr_heuristic,retrieve,False,0,1,False,0.9999948798072426,5.12019275744624e-06,0.9999948798072426,1.2000000000000002,2,0.39015056733536413,-0.5134367434962306,0.0023735451414829403,5.12019275744624e-06,6.7014887300851465,"0.306896,0.895571,0.8125,0.5625,5.12019e-06","6.5351,7.88308,6.7,5.20004,6.70149",-0.02190116582323883,3,False,2.0,3.0,1.7014887300851465,6.7014887300851465,0.9999948798072426,1.0678667571256237,3,"1,2,3","1,2,5","5,1,2,0,4,3",0,1,1,1,0,0,0,1,1,0,0,1
30,28,0.9064946697590047,rand_health_visits,mlp,lr_heuristic,retrieve,True,1,1,True,0.9290042453153294,0.07099575468467056,0.9290042453153294,1.2000000000000002,2,0.39015056733536413,-0.5134367434962306,0.0023735451414829403,0.9290042453153294,7.798282506967755,"0.895571,0.8125,0.5625,5.12019e-06,0.929004","7.88308,6.7,5.20004,6.70149,7.79828",0.9064946697590047,2,False,1.5,2.0,4.298282506967755,7.798282506967755,0.9290042453153294,0.572453164749158,2,"1,3","1,5","5,1,2,0,4,3",0,1,0,1,0,0,0,1,0,0,0,1
30,29,0.9155306286736522,rand_health_visits,mlp,lr_heuristic,retrieve,True,1,1,True,0.9376457445374181,0.06235425546258189,0.9376457445374181,1.2000000000000002,2,0.39015056733536413,-0.5134367434962306,0.0023735451414829403,0.9376457445374181,6.789470982505719,"0.8125,0.5625,5.12019e-06,0.929004,0.937646","6.7,5.20004,6.70149,7.79828,6.78947",0.9155306286736522,3,False,2.0,3.0,1.7894709825057191,6.789470982505719,0.9376457445374181,0.9748260113697162,3,"1,0,3","1,3,5","5,1,2,0,4,3",1,1,0,1,0,0,0,1,0,1,0,1
30,30,0.8382416886642966,rand_health_visits,mlp,lr_heuristic,retrieve,False,1,1,True,0.8640204679856132,0.13597953201438684,0.8640204679856132,1.2000000000000002,2,0.39015056733536413,-0.5134367434962306,0.0023735451414829403,0.8640204679856132,8.333011652333344,"0.5625,5.12019e-06,0.929004,0.937646,0.86402","5.20004,6.70149,7.79828,6.78947,8.33301",0.8382416886642966,3,False,2.0,3.0,3.3330116523333437,8.333011652333344,0.8640204679856132,0.5552388107959032,3,"1,2,3","1,2,5","5,1,2,0,4,3",0,1,1,1,0,0,0,1,1,0,0,1
30,31,0.19113709822421687,rand_health_visits,mlp,lr_heuristic,retrieve,True,0,1,False,0.7885865974370994,0.21141340256290064,0.7885865974370994,1.2000000000000002,2,0.39015056733536413,-0.5134367434962306,0.0023735451414829403,0.21141340256290064,6.857381414079479,"5.12019e-06,0.929004,0.937646,0.86402,0.211413","6.70149,7.79828,6.78947,8.33301,6.85738",0.19113709822421687,2,False,1.5,2.0,3.3573814140794793,6.857381414079479,0.7885865974370994,0.482190791637169,2,"1,3","1,5","5,1,2,0,4,3",0,1,0,1,0,0,0,1,0,0,0,1
30,32,0.47266266992567846,rand_health_visits,mlp,lr_heuristic,retrieve,False,1,0,False,0.5009110723548551,0.5009110723548551,0.4990889276451449,1.2000000000000002,2,0.39015056733536413,-0.5134367434962306,0.0023735451414829403,0.4990889276451449,8.605801239029546,"0.929004,0.937646,0.86402,0.211413,0.499089","7.79828,6.78947,8.33301,6.85738,8.6058",0.47266266992567846,3,False,2.0,3.0,3.605801239029547,8.605801239029546,0.4990889276451449,0.009508704468314047,3,"1,2,3","1,2,5","5,1,2,0,4,3",0,1,1,1,0,0,0,1,1,0,0,1
30,33,0.665597174346036,rand_health_visits,mlp,lr_heuristic,retrieve,True,1,1,True,0.6874999467111444,0.31250005328885555,0.6874999467111444,1.2000000000000002,2,0.39015056733536413,-0.5134367434962306,0.0023735451414829403,0.6874999467111444,6.700008391318268,"0.937646,0.86402,0.211413,0.499089,0.6875","6.78947,8.33301,6.85738,8.6058,6.70001",0.665597174346036,3,False,2.0,3.0,1.700008391318268,6.700008391318268,0.6874999467111444,0.3749950802981865,3,"1,0,3","1,3,5","5,1,2,0,4,3",1,1,0,1,0,0,0,1,0,1,0,1
30,34,0.14277313616342904,rand_health_visits,mlp,lr_heuristic,retrieve,True,0,1,False,0.8370577646249254,0.16294223537507457,0.8370577646249254,1.2000000000000002,2,0.39015056733536413,-0.5134367434962306,0.0023735451414829403,0.16294223537507457,6.812214745384375,"0.86402,0.211413,0.499089,0.6875,0.162942","8.33301,6.85738,8.6058,6.70001,6.81221",0.14277313616342904,2,False,1.5,2.0,3.3122147453843747,6.812214745384375,0.8370577646249254,0.4889235923902834,2,"1,3","1,5","5,1,2,0,4,3",0,1,0,1,0,0,0,1,0,0,0,1
30,35,0.394291700147831,rand_health_visits,mlp,lr_heuristic,retrieve,False,1,0,False,0.5854943384412455,0.5854943384412455,0.41450566155875446,0.9,1,0.39015056733536413,-0.5134367434962306,0.0023735451414829403,0.41450566155875446,6.831115670626481,"0.211413,0.499089,0.6875,0.162942,0.414506","6.85738,8.6058,6.70001,6.81221,6.83112",0.394291700147831,2,False,1.5,2.0,3.3311156706264815,6.831115670626481,0.41450566155875446,-0.10573516698546177,2,"1,3","1,5","5,1,2,0,4,3",0,1,0,1,0,0,0,1,0,0,0,1
30,36,0.30288131578894106,rand_health_visits,mlp,lr_heuristic,retrieve,True,1,0,False,0.6743697704433417,0.6743697704433417,0.3256302295566583,1.2000000000000002,2,0.39015056733536413,-0.5134367434962306,0.0023735451414829403,0.3256302295566583,7.899118259871544,"0.499089,0.6875,0.162942,0.414506,0.32563","8.6058,6.70001,6.81221,6.83112,7.89912",0.30288131578894106,2,False,1.5,2.0,4.399118259871544,7.899118259871544,0.3256302295566583,-0.15043552575472163,2,"1,3","1,5","5,1,2,0,4,3",0,1,0,1,0,0,0,1,0,0,0,1
30,37,0.858657444897053,rand_health_visits,mlp,lr_heuristic,retrieve,True,1,1,True,0.8749998934353902,0.1250001065646098,0.8749998934353902,1.2000000000000002,2,0.39015056733536413,-0.5134367434962306,0.0023735451414829403,0.8749998934353902,5.200005815194173,"0.6875,0.162942,0.414506,0.32563,0.875","6.70001,6.81221,6.83112,7.89912,5.20001",0.858657444897053,2,False,1.5,2.0,1.7000058151941722,5.200005815194173,0.8749998934353902,0.7499960080005554,2,"1,3","1,5","5,1,2,0,4,3",0,1,0,1,0,0,0,1,0,0,0,1
30,38,0.3586575884374743,rand_health_visits,mlp,lr_heuristic,retrieve,True,0,1,False,0.6249999644830457,0.37500003551695427,0.6249999644830457,1.2000000000000002,2,0.39015056733536413,-0.5134367434962306,0.0023735451414829403,0.37500003551695427,5.200005200561992,"0.162942,0.414506,0.32563,0.875,0.375","6.81221,6.83112,7.89912,5.20001,5.20001",0.3586575884374743,2,False,1.5,2.0,1.700005200561992,5.200005200561992,0.6249999644830457,0.2500007146942692,2,"1,3","1,5","5,1,2,0,4,3",0,1,0,1,0,0,0,1,0,0,0,1
30,39,0.49148106735970315,rand_health_visits,mlp,lr_heuristic,retrieve,True,1,1,True,0.5105151197692953,0.4894848802307047,0.5105151197692953,1.2000000000000002,2,0.39015056733536413,-0.5134367434962306,0.0023735451414829403,0.5105151197692953,6.334007365960266,"0.414506,0.32563,0.875,0.375,0.510515","6.83112,7.89912,5.20001,5.20001,6.33401",0.49148106735970315,2,False,1.5,2.0,2.8340073659602663,6.334007365960266,0.5105151197692953,-0.07717455218772645,2,"1,3","1,5","5,1,2,0,4,3",0,1,0,1,0,0,0,1,0,0,0,1
31,0,0.7952083547500336,mushrooms,mlp,lr_heuristic,retrieve,True,1,1,True,0.8807816144658311,0.11921838553416886,0.8807816144658311,0.6,0,0.47076294281090947,0.07453075725555225,0.017429228624948768,0.8807816144658311,4.6802564514548255,0.880782,4.68026,0.7952083547500336,2,False,1.5,2.0,1.1802564514548255,4.6802564514548255,0.8807816144658311,0.9287166966260119,2,"1,3","0,5","1,0,5,4,2,3",0,1,0,1,0,0,1,0,0,0,0,1
31,1,0.46879117951535,mushrooms,mlp,lr_heuristic,retrieve,False,1,1,True,0.5288783852215927,0.4711216147784073,0.5288783852215927,0.6,0,0.47076294281090947,0.07453075725555225,0.017429228624948768,0.5288783852215927,3.332746787376167,"0.880782,0.528878","4.68026,3.33275",0.46879117951535,1,False,1.0,1.0,1.3327467873761671,3.332746787376167,0.5288783852215927,0.16291527159310223,1,1,0,"1,0,5,4,2,3",0,1,0,0,0,0,1,0,0,0,0,0
31,2,0.8321220223091443,mushrooms,mlp,lr_heuristic,retrieve,True,1,1,True,0.9174192193236408,0.08258078067635921,0.9174192193236408,0.6,0,0.47076294281090947,0.07453075725555225,0.017429228624948768,0.9174192193236408,4.664417385524734,"0.880782,0.528878,0.917419","4.68026,3.33275,4.66442",0.8321220223091443,2,False,1.5,2.0,1.1644173855247344,4.664417385524734,0.9174192193236408,0.946443602425812,2,"1,4","0,3","1,0,5,4,2,3",0,1,0,0,1,0,1,0,0,1,0,0
31,3,-0.05041971280887958,mushrooms,mlp,lr_heuristic,retrieve,True,0,1,False,0.9957347708473397,0.004265229152660255,0.9957347708473397,0.6,0,0.47076294281090947,0.07453075725555225,0.017429228624948768,0.004265229152660255,3.022792522563212,"0.880782,0.528878,0.917419,0.00426523","4.68026,3.33275,4.66442,3.02279",-0.05041971280887958,1,False,1.0,1.0,1.022792522563212,3.022792522563212,0.9957347708473397,1.2017924079375195,1,1,0,"1,0,5,4,2,3",0,1,0,0,0,0,1,0,0,0,0,0
31,4,0.41025971585971344,mushrooms,mlp,lr_heuristic,retrieve,False,1,0,False,0.5619461667641699,0.5619461667641699,0.4380538332358302,0.6,0,0.47076294281090947,0.07453075725555225,0.017429228624948768,0.4380538332358302,1.5946843072751564,"0.880782,0.528878,0.917419,0.00426523,0.438054","4.68026,3.33275,4.66442,3.02279,1.59468",0.41025971585971344,0,False,0.5,0.0,1.0946843072751564,1.5946843072751564,0.4380538332358302,-0.12500083339843232,0,,,"1,0,5,4,2,3",0,0,0,0,0,0,0,0,0,0,0,0
31,5,0.47220589564406606,mushrooms,mlp,lr_heuristic,retrieve,True,1,1,True,0.5000000270378157,0.49999997296218435,0.5000000270378157,0.6,0,0.47076294281090947,0.07453075725555225,0.017429228624948768,0.5000000270378157,1.5946851115352394,"0.528878,0.917419,0.00426523,0.438054,0.5","3.33275,4.66442,3.02279,1.59468,1.59469",0.47220589564406606,0,False,0.5,0.0,1.0946851115352394,1.5946851115352394,0.5000000270378157,1.1319277954946472e-06,0,,,"1,0,5,4,2,3",0,0,0,0,0,0,0,0,0,0,0,0
31,6,0.2244212679810928,mushrooms,mlp,lr_heuristic,retrieve,False,0,1,False,0.7477845987001265,0.2522154012998735,0.7477845987001265,0.6,0,0.47076294281090947,0.07453075725555225,0.017429228624948768,0.2522154012998735,1.5946852219836791,"0.917419,0.00426523,0.438054,0.5,0.252215","4.66442,3.02279,1.59468,1.59469,1.59469",0.2244212679810928,0,False,0.5,0.0,1.0946852219836791,1.5946852219836791,0.7477845987001265,0.5000004717113861,0,,,"1,0,5,4,2,3",0,0,0,0,0,0,0,0,0,0,0,0
31,7,0.28636741148614253,mushrooms,mlp,lr_heuristic,retrieve,False,1,0,False,0.6858384442371908,0.6858384442371908,0.31416155576280924,0.6,0,0.47076294281090947,0.07453075725555225,0.017429228624948768,0.31416155576280924,1.5946858506911368,"0.00426523,0.438054,0.5,0.252215,0.314162","3.02279,1.59468,1.59469,1.59469,1.59469",0.28636741148614253,0,False,0.5,0.0,1.0946858506911368,1.5946858506911368,0.31416155576280924,-0.37500015339928305,0,,,"1,0,5,4,2,3",0,0,0,0,0,0,0,0,0,0,0,0
31,8,0.224421377640327,mushrooms,mlp,lr_heuristic,retrieve,True,0,1,False,0.7477844117250454,0.2522155882749546,0.7477844117250454,0.6,0,0.47076294281090947,0.07453075725555225,0.017429228624948768,0.2522155882749546,1.5946896579715568,"0.438054,0.5,0.252215,0.314162,0.252216","1.59468,1.59469,1.59469,1.59469,1.59469",0.224421377640327,0,False,0.5,0.0,1.0946896579715568,1.5946896579715568,0.7477844117250454,0.49999264530839127,0,,,"1,0,5,4,2,3",0,0,0,0,0,0,0,0,0,0,0,0
31,9,0.596098147714123,mushrooms,mlp,lr_heuristic,retrieve,False,0,0,True,0.6238922760638157,0.6238922760638157,0.37610772393618436,0.6,0,0.47076294281090947,0.07453075725555225,0.017429228624948768,0.6238922760638157,1.594684936882825,"0.5,0.252215,0.314162,0.252216,0.623892","1.59469,1.59469,1.59469,1.59469,1.59468",0.596098147714123,0,False,0.5,0.0,1.094684936882825,1.594684936882825,0.37610772393618436,-0.24999926101838305,0,,,"1,0,5,4,2,3",0,0,0,0,0,0,0,0,0,0,0,0
31,10,0.5960981741579257,mushrooms,mlp,lr_heuristic,retrieve,False,0,0,True,0.6238923242494028,0.6238923242494028,0.37610767575059717,0.6,0,0.47076294281090947,0.07453075725555225,0.017429228624948768,0.6238923242494028,1.5946861843152187,"0.252215,0.314162,0.252216,0.623892,0.623892","1.59469,1.59469,1.59469,1.59468,1.59469",0.5960981741579257,0,False,0.5,0.0,1.0946861843152187,1.5946861843152187,0.37610767575059717,-0.250001278219414,0,,,"1,0,5,4,2,3",0,0,0,0,0,0,0,0,0,0,0,0
31,11,0.22442117291315503,mushrooms,mlp,lr_heuristic,retrieve,True,1,0,False,0.7477846695176005,0.7477846695176005,0.2522153304823995,0.6,0,0.47076294281090947,0.07453075725555225,0.017429228624948768,0.2522153304823995,1.594686613351267,"0.314162,0.252216,0.623892,0.623892,0.252215","1.59469,1.59469,1.59468,1.59469,1.59469",0.22442117291315503,0,False,0.5,0.0,1.094686613351267,1.594686613351267,0.2522153304823995,-0.5000034361028155,0,,,"1,0,5,4,2,3",0,0,0,0,0,0,0,0,0,0,0,0
31,12,0.534151961643071,mushrooms,mlp,lr_heuristic,retrieve,True,0,0,True,0.5619461009412946,0.5619461009412946,0.4380538990587054,0.6,0,0.47076294281090947,0.07453075725555225,0.017429228624948768,0.5619461009412946,1.5946855650535328,"0.252216,0.623892,0.623892,0.252215,0.561946","1.59469,1.59468,1.59469,1.59469,1.59469",0.534151961643071,0,False,0.5,0.0,1.0946855650535328,1.5946855650535328,0.4380538990587054,-0.12499807773143895,0,,,"1,0,5,4,2,3",0,0,0,0,0,0,0,0,0,0,0,0
31,13,0.4722057490651921,mushrooms,mlp,lr_heuristic,retrieve,True,0,1,False,0.5000000673040157,0.4999999326959843,0.5000000673040157,0.6,0,0.47076294281090947,0.07453075725555225,0.017429228624948768,0.4999999326959843,1.5946881086295877,"0.623892,0.623892,0.252215,0.561946,0.5","1.59468,1.59469,1.59469,1.59469,1.59469",0.4722057490651921,0,False,0.5,0.0,1.0946881086295877,1.5946881086295877,0.5000000673040157,2.8176047933842208e-06,0,,,"1,0,5,4,2,3",0,0,0,0,0,0,0,0,0,0,0,0
31,14,0.4722059781665482,mushrooms,mlp,lr_heuristic,retrieve,True,0,0,True,0.5000001792338931,0.5000001792338931,0.499999820766107,0.6,0,0.47076294281090947,0.07453075725555225,0.017429228624948768,0.5000001792338931,1.5946891090498043,"0.623892,0.252215,0.561946,0.5,0.5","1.59469,1.59469,1.59469,1.59469,1.59469",0.4722059781665482,0,False,0.5,0.0,1.0946891090498043,1.5946891090498043,0.499999820766107,-7.502532552633445e-06,0,,,"1,0,5,4,2,3",0,0,0,0,0,0,0,0,0,0,0,0
31,15,-0.023363230103664173,mushrooms,mlp,lr_heuristic,retrieve,True,1,0,False,0.9955691075340479,0.9955691075340479,0.004430892465952024,0.6,0,0.47076294281090947,0.07453075725555225,0.017429228624948768,0.004430892465952024,1.5946846052515933,"0.252215,0.561946,0.5,0.5,0.00443089","1.59469,1.59469,1.59469,1.59469,1.59468",-0.023363230103664173,0,False,0.5,0.0,1.0946846052515933,1.5946846052515933,0.004430892465952024,-0.9999971813490169,0,,,"1,0,5,4,2,3",0,0,0,0,0,0,0,0,0,0,0,0
31,16,0.6647119804804817,mushrooms,mlp,lr_heuristic,retrieve,True,1,1,True,0.7246271370554737,0.27537286294452634,0.7246271370554737,0.6,0,0.47076294281090947,0.07453075725555225,0.017429228624948768,0.7246271370554737,3.322875488137799,"0.561946,0.5,0.5,0.00443089,0.724627","1.59469,1.59469,1.59469,1.59468,3.32288",0.6647119804804817,1,False,1.0,1.0,1.3228754881377989,3.322875488137799,0.7246271370554737,0.548863212478257,1,1,0,"1,0,5,4,2,3",0,1,0,0,0,0,1,0,0,0,0,0
31,17,0.5960981128455966,mushrooms,mlp,lr_heuristic,retrieve,False,0,0,True,0.6238922897067369,0.6238922897067369,0.376107710293263,0.6,0,0.47076294281090947,0.07453075725555225,0.017429228624948768,0.6238922897067369,1.5946877202215881,"0.5,0.5,0.00443089,0.724627,0.623892","1.59469,1.59469,1.59468,3.32288,1.59469",0.5960981128455966,0,False,0.5,0.0,1.0946877202215881,1.5946877202215881,0.376107710293263,-0.2499998320634133,0,,,"1,0,5,4,2,3",0,0,0,0,0,0,0,0,0,0,0,0
31,18,0.28636854540517376,mushrooms,mlp,lr_heuristic,retrieve,True,1,0,False,0.6858364846998468,0.6858364846998468,0.3141635153001532,0.6,0,0.47076294281090947,0.07453075725555225,0.017429228624948768,0.3141635153001532,1.59473322044745,"0.5,0.00443089,0.724627,0.623892,0.314164","1.59469,1.59468,3.32288,1.59469,1.59473",0.28636854540517376,0,False,0.5,0.0,1.09473322044745,1.59473322044745,0.3141635153001532,-0.3749184070050826,0,,,"1,0,5,4,2,3",0,0,0,0,0,0,0,0,0,0,0,0
31,19,0.39808634211403693,mushrooms,mlp,lr_heuristic,retrieve,True,1,0,False,0.5444922588347705,0.5444922588347705,0.45550774116522946,0.6,0,0.47076294281090947,0.07453075725555225,0.017429228624948768,0.45550774116522946,3.1797964352742785,"0.00443089,0.724627,0.623892,0.314164,0.455508","1.59468,3.32288,1.59469,1.59473,3.1798",0.39808634211403693,1,False,1.0,1.0,1.1797964352742785,3.1797964352742785,0.45550774116522946,-0.06443120949686641,1,3,5,"1,0,5,4,2,3",0,0,0,1,0,0,0,0,0,0,0,1
31,20,0.6849558822695563,mushrooms,mlp,lr_heuristic,retrieve,True,1,1,True,0.7436207428607529,0.25637925713924714,0.7436207428607529,0.6,0,0.47076294281090947,0.07453075725555225,0.017429228624948768,0.7436207428607529,3.251139898990402,"0.724627,0.623892,0.314164,0.455508,0.743621","3.32288,1.59469,1.59473,3.1798,3.25114",0.6849558822695563,1,False,1.0,1.0,1.251139898990402,3.251139898990402,0.7436207428607529,0.5108368094191598,1,1,0,"1,0,5,4,2,3",0,1,0,0,0,0,1,0,0,0,0,0
31,21,0.5960982664763691,mushrooms,mlp,lr_heuristic,retrieve,False,1,1,True,0.6238924629316214,0.37610753706837863,0.6238924629316214,0.6,0,0.47076294281090947,0.07453075725555225,0.017429228624948768,0.6238924629316214,1.5946888444315204,"0.623892,0.314164,0.455508,0.743621,0.623892","1.59469,1.59473,3.1798,3.25114,1.59469",0.5960982664763691,0,False,0.5,0.0,1.0946888444315204,1.5946888444315204,0.6238924629316214,0.25000708245261916,0,,,"1,0,5,4,2,3",0,0,0,0,0,0,0,0,0,0,0,0
31,22,0.1962774813285863,mushrooms,mlp,lr_heuristic,retrieve,True,0,1,False,0.7477844019417489,0.2522155980582511,0.7477844019417489,0.6,0,0.47076294281090947,0.07453075725555225,0.017429228624948768,0.2522155980582511,3.094693281632443,"0.314164,0.455508,0.743621,0.623892,0.252216","1.59473,3.1798,3.25114,1.59469,3.09469",0.1962774813285863,1,False,1.0,1.0,1.0946932816324428,3.094693281632443,0.7477844019417489,0.4999922354859596,1,3,5,"1,0,5,4,2,3",0,0,0,1,0,0,0,0,0,0,0,1
31,23,0.4722058809173655,mushrooms,mlp,lr_heuristic,retrieve,False,1,1,True,0.5000000467409421,0.4999999532590579,0.5000000467409421,0.6,0,0.47076294281090947,0.07453075725555225,0.017429228624948768,0.5000000467409421,1.5946870869426306,"0.455508,0.743621,0.623892,0.252216,0.5","3.1798,3.25114,1.59469,3.09469,1.59469",0.4722058809173655,0,False,0.5,0.0,1.0946870869426306,1.5946870869426306,0.5000000467409421,1.9568043836820648e-06,0,,,"1,0,5,4,2,3",0,0,0,0,0,0,0,0,0,0,0,0
31,24,0.2244213497282002,mushrooms,mlp,lr_heuristic,retrieve,False,0,1,False,0.7477844957001238,0.25221550429987616,0.7477844957001238,0.6,0,0.47076294281090947,0.07453075725555225,0.017429228624948768,0.25221550429987616,1.5946864413661146,"0.743621,0.623892,0.252216,0.5,0.252216","3.25114,1.59469,3.09469,1.59469,1.59469",0.2244213497282002,0,False,0.5,0.0,1.0946864413661146,1.5946864413661146,0.7477844957001238,0.49999616000985825,0,,,"1,0,5,4,2,3",0,0,0,0,0,0,0,0,0,0,0,0
31,25,0.3483134488167132,mushrooms,mlp,lr_heuristic,retrieve,True,0,1,False,0.6238923618437795,0.3761076381562205,0.6238923618437795,0.6,0,0.47076294281090947,0.07453075725555225,0.017429228624948768,0.3761076381562205,1.5946884361664615,"0.623892,0.252216,0.5,0.252216,0.376108","1.59469,3.09469,1.59469,1.59469,1.59469",0.3483134488167132,0,False,0.5,0.0,1.0946884361664615,1.5946884361664615,0.6238923618437795,0.2500028514399825,0,,,"1,0,5,4,2,3",0,0,0,0,0,0,0,0,0,0,0,0
